acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate
0.9500000000000001,random_feasible_v2,transxion,lightgbm,0.029807443865158004,0.008444669790696,5920,,1,0,0,0,0.513664247510017,2,1,0
0.9500000000000001,random_feasible_v2,transxion,lightgbm,0.027175874882215,0.008830296509840001,5920,,1,0,0,0,0.516034535342164,2,0,0
0.9500000000000001,random_feasible_v2,transxion,lightgbm,0.03017215753769,0.0093765164981,5920,,1,0,0,0,0.510358250136541,2,2,0
0.9500000000000001,hard_projected_v2,transxion,lightgbm,6.496645988074134,0.22480405952888502,5920,,1,0,0,0,0.5043213262975991,2,0,0
0.9500000000000001,hard_projected_v2,transxion,lightgbm,6.456257670116918,0.234499742679765,5920,,1,0,0,0,0.5023857254671631,2,1,0
0.9500000000000001,hard_projected_v2,transxion,lightgbm,6.429984116628042,0.232715174516326,5920,,1,0,0,0,0.49145852083309605,2,2,0
0.9500000000000001,boundary_projected_v2,transxion,lightgbm,6.496001256593189,0.22472861471851002,5920,,1,0,0,0,0.502214370569654,2,0,0
0.9500000000000001,boundary_projected_v2,transxion,lightgbm,6.455481412519311,0.23378564926799203,5920,,1,0,0,0,0.5004916081974801,2,1,0
0.9500000000000001,boundary_projected_v2,transxion,lightgbm,6.431177659751051,0.23258812038196802,5920,,1,0,0,0,0.48897954965961704,2,2,0
0.9500000000000001,random_feasible_v2,transxion,xgboost,0.053282303737148005,0.008830296509840001,5920,,1,0,0,0,0.516034535342164,2,0,0
0.9500000000000001,random_feasible_v2,transxion,xgboost,0.059339515489066005,0.008444669790696,5920,,1,0,0,0,0.513664247510017,2,1,0
0.9500000000000001,random_feasible_v2,transxion,xgboost,0.057855122358176005,0.0093765164981,5920,,1,0,0,0,0.510358250136541,2,2,0
0.9500000000000001,hard_projected_v2,transxion,xgboost,4.910829242921672,0.229827635454205,5920,,1,0,0,0,0.523962873845856,2,0,0
0.9500000000000001,hard_projected_v2,transxion,xgboost,4.776839930274084,0.23174645783126802,5920,,1,0,0,0,0.519146560151863,2,1,0
0.9500000000000001,hard_projected_v2,transxion,xgboost,4.814871642507617,0.22081979847954603,5920,,1,0,0,0,0.5178395952686801,2,2,0
0.9500000000000001,boundary_projected_v2,transxion,xgboost,4.91079165562115,0.229388113743159,5920,,1,0,0,0,0.520329119838303,2,0,0
0.9500000000000001,boundary_projected_v2,transxion,xgboost,4.775549293302312,0.230930634942647,5920,,1,0,0,0,0.517582178146906,2,1,0
0.9497354497354491,random_feasible_v2,amlnet,lightgbm,0.024670886695897003,0.01748167452144,1890,,1,0,0,0,2.077883135774949,2,0,0
0.9500000000000001,boundary_projected_v2,transxion,xgboost,4.814787163115382,0.22038687065709703,5920,,1,0,0,0,0.5176111466148651,2,2,0
0.9497354497354491,random_feasible_v2,amlnet,lightgbm,0.038429664405969004,0.017005241333515,1890,,1,0,0,0,2.070342069012475,2,1,0
0.9497354497354491,random_feasible_v2,amlnet,lightgbm,0.019767318588382002,0.018861986655243003,1890,,1,0,0,0,2.099581085096786,2,2,0
0.9497354497354491,hard_projected_v2,amlnet,lightgbm,9.168034362705065,0.216670126654215,1890,,1,0,0,0,0.6316070443328691,2,0,0
0.9497354497354491,hard_projected_v2,amlnet,lightgbm,9.541120332801292,0.204061945937753,1890,,1,0,0,0,0.571707827899339,2,1,0
0.9497354497354491,hard_projected_v2,amlnet,lightgbm,9.100400603032703,0.21751555287603702,1890,,1,0,0,0,0.633426469379291,2,2,0
0.9497354497354491,boundary_projected_v2,amlnet,lightgbm,9.1409497553728,0.21556486452748402,1890,,1,0,0,0,0.632707533408855,2,0,0
0.9497354497354491,boundary_projected_v2,amlnet,lightgbm,9.474820737255069,0.20202803392926402,1890,,1,0,0,0,0.5731223628931871,2,1,0
0.9497354497354491,boundary_projected_v2,amlnet,lightgbm,9.025078058525084,0.21787098938682903,1890,,1,0,0,0,0.6405431104307231,2,2,0
0.9497354497354491,random_feasible_v2,amlnet,xgboost,0.012139046936002,0.01748167452144,1890,,1,0,0,0,2.077883135774949,2,0,0
0.9497354497354491,random_feasible_v2,amlnet,xgboost,0.019284872832273002,0.017005241333515,1890,,1,0,0,0,2.070342069012475,2,1,0
0.9497354497354491,random_feasible_v2,amlnet,xgboost,0.008878048162152001,0.018861986655243003,1890,,1,0,0,0,2.099581085096786,2,2,0
0.9497354497354491,hard_projected_v2,amlnet,xgboost,8.878120409057097,0.19386662732956703,1890,,1,0,0,0,0.44111750616772105,2,0,0
0.9497354497354491,hard_projected_v2,amlnet,xgboost,8.730948421803724,0.20015733314359702,1890,,1,0,0,0,0.43438222189144005,2,1,0
0.9497354497354491,hard_projected_v2,amlnet,xgboost,8.755715823832565,0.19532146832501002,1890,,1,0,0,0,0.438603488525375,2,2,0
0.9497354497354491,boundary_projected_v2,amlnet,xgboost,8.867258195864759,0.19329119154763102,1890,,1,0,0,0,0.438900646173611,2,0,0
0.9497354497354491,boundary_projected_v2,amlnet,xgboost,8.716781088456859,0.19960209553450803,1890,,1,0,0,0,0.435568582633075,2,1,0
0.9497354497354491,boundary_projected_v2,amlnet,xgboost,8.747893749123097,0.19293022017091202,1890,,1,0,0,0,0.43334090982419304,2,2,0
