dataset,detector,augmentation,label_fraction,heldout_typology,auprc,auprc,auroc,auroc,recall_at_1pct_fpr,recall_at_1pct_fpr,precision_at_k,precision_at_k,ece,ece,training_seconds,training_seconds
,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
amlnet,lightgbm,boundary_projected_v2,1,,0.9777701745998127,0.0006939860978308492,0.999576062724441,4.949271546671528e-05,0.990243902439024,0.0024390243902440434,0.9520325203252028,0.0028163427765342335,0.0003736147927626667,2.235460598013429e-05,13.531213680903116,0.4323677257147095
amlnet,lightgbm,hard_projected_v2,1,,0.977919224038276,0.0005812374847499389,0.9996800567844847,2.012494958086756e-05,0.9910569105691054,0.0014081713882674774,0.9520325203252024,0.0014081713882674132,0.0003650919004286667,1.4141050754538737e-05,13.367284854253134,0.1906236607431295
amlnet,lightgbm,random_feasible_v2,1,,0.9722704691281164,0.0010445370885407757,0.9993668978206148,0.00021064276892259777,0.98780487804878,0.002439024390243988,0.9512195121951214,0.0024390243902434744,0.000255609634351,1.0146087924421854e-05,12.319806337356567,0.22087547899265356
amlnet,xgboost,boundary_projected_v2,1,,0.9602765147651038,0.0056715692670671666,0.9993507628080298,0.0004780375205708268,0.9886178861788615,0.0028163427765348667,0.939024390243902,0.006453051978206597,0.0007718256161629999,0.00024052335858281934,13.491341749827066,0.17116391444812748
amlnet,xgboost,hard_projected_v2,1,,0.9627710692169776,0.004398029706891206,0.9995309788319021,0.00018346116559290145,0.9894308943089426,0.0014081713882674774,0.9398373983739837,0.011265371106138929,0.0007867265931576668,0.0002775490567372134,14.590426365534464,1.3699707925902234
amlnet,xgboost,random_feasible_v2,1,,0.9732467501072164,0.0002052930184660114,0.999396489261848,6.729382501782296e-05,0.990243902439024,0.0024390243902440156,0.9520325203252024,0.0014081713882674453,0.0002874660870226667,1.271872450431048e-05,12.393120209376017,0.13892015341327493
transxion,lightgbm,boundary_projected_v2,1,,0.2623977403219217,0.0035917811859150764,0.9254307047412956,0.0038127093960379933,0.7331855136733184,0.006105954043554588,0.37028824833702867,0.009664964398094672,0.007176500823864333,0.00035802889302368656,56.01890214284261,1.7928865312395892
transxion,lightgbm,hard_projected_v2,1,,0.262054694316862,0.00460406970497135,0.927819484834903,0.001038925406293341,0.733555062823355,0.00279003489847434,0.36141906873614166,0.007994570455574121,0.007015152850689001,0.00047819072143411256,55.529802004496254,0.6350589205855692
transxion,lightgbm,random_feasible_v2,1,,0.2677900674370957,0.004829041277531219,0.94331232768002,0.000703107428517001,0.7383592017738354,0.006172687763669843,0.3695491500369547,0.006105954043554638,0.005889891312314333,9.482042692609019e-05,51.78740533192953,1.9035683211477263
transxion,xgboost,boundary_projected_v2,1,,0.23611912295148604,0.0034863183475493517,0.891275379658341,0.00107976301766745,0.66260162601626,0.010059613886782382,0.3477457501847743,0.004615667404581263,0.014651263116237002,0.0010202648128651954,50.72294545173645,1.3403808598835183
transxion,xgboost,hard_projected_v2,1,,0.23533163098060736,0.003255662866094564,0.8897328220465807,0.0037769449447531524,0.6611234294161118,0.005468828007002605,0.3455284552845527,0.0041972715046564605,0.014345582526085669,0.00122069456216495,50.12774395942688,1.1301403043624032
transxion,xgboost,random_feasible_v2,1,,0.24055504609148035,0.0018073283486782314,0.9304206677821778,0.0008902193182742576,0.6648189209164818,0.005239263443739124,0.3614190687361414,0.0019202337112733676,0.009573573214557667,0.0003746801244738057,49.885529359181724,0.9748726951128575
