augmentation,auprc,auroc,brier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
adv_no_projection,0.0029245388387300003,0.8911864828642541,0.006163528528624,amlnet,topology_lr,0.006913548381890001,0.0040650406504060006,structuring,1,0.010290910185682001,0.002100840336134,0.0,0.0,0.25,1,0,48,1514,654672,7.789857625961304,0.0025216623264300003,0.8484375185813421,0.0059941297057060005,0.006803432396267001,0.008492569002123,0.016368495316537002,85,0.004518072289156,0.0,0.035294117647058004,0.14117647058823501
adv_no_projection,0.000257316509124,0.58598564043653,0.27961970163793504,amlnet,topology_lr,0.29282786382999004,0.00050735667174,structuring,1,0.0014341667519770002,0.00025387154100000003,0.0,0.0,0.0,1,1,48,1514,654672,6.461829423904419,0.00047168594796000006,0.608426983298143,0.21566075901994802,0.23743601684449903,0.0008220947757830001,0.000597456433282,85,0.000411732413144,0.0,0.0,0.0
adv_no_projection,0.0034880949737680004,0.940349128853149,0.101988748269493,amlnet,topology_lr,0.14382428736452801,0.003192801683477,structuring,1,0.035319033372387,0.001599185869012,0.0,0.020833333333333003,0.25,1,2,48,1514,654672,6.85739278793335,0.002596371452894,0.8627959095641341,0.083546233969205,0.12431777021418501,0.0037525089449340003,0.025865947152397,85,0.0018832391713740002,0.0,0.035294117647058004,0.08235294117647
ours,0.002973076566935,0.888530107218074,0.0061296182487500005,amlnet,topology_lr,0.007457627874145001,0.005524861878453,structuring,1,0.014287010904097001,0.002857142857142,0.0,0.0625,0.208333333333333,1,0,48,1514,654672,6.815529823303223,0.002178064863486,0.8329845176202471,0.005990297605412,0.007479756359054001,0.008577555396711001,0.016471337759878,85,0.0045662100456620005,0.0,0.023529411764705,0.129411764705882
ours,0.000741900833873,0.775294227455485,0.09890890594394701,amlnet,topology_lr,0.10832350491761301,0.001457725947521,structuring,1,0.011881817866745002,0.0007303660422750001,0.0,0.0,0.041666666666666005,1,1,48,1514,654672,5.4342732429504395,0.001011158872503,0.698202461223779,0.066654515401581,0.072814105963609,0.002545014951962,0.012516382057691,85,0.0012794268167860001,0.0,0.023529411764705,0.047058823529411
ours,0.003140059005121,0.9275954910970701,0.15783434720309,amlnet,topology_lr,0.20679863337928,0.0020861484484270003,structuring,1,0.027180658477252,0.001044262489616,0.0,0.0625,0.208333333333333,1,2,48,1514,654672,7.35293984413147,0.00244069159413,0.8492992333946311,0.12616001132599,0.17508636929604102,0.003072285664599,0.025214466365826003,85,0.001539936659209,0.0,0.035294117647058004,0.07058823529411701
none,0.921860955258864,0.9604754930116791,0.010225021408718001,amlnet,graphsage_lite,0.020644431888392,0.029104713698196002,structuring,1,0.11808469021594001,0.014776742691937001,0.895833333333333,0.958333333333333,0.958333333333333,1,0,48,757,653915,60.91207575798035,0.6285449452842631,0.7488053886162721,0.007553732467485001,0.016750755492164,0.054553860379103,0.139147072755607,85,0.028392685274302002,0.635294117647058,0.670588235294117,0.6941176470588231
none,0.323764246490156,0.9585250335056481,0.018546130120801002,amlnet,graphsage_lite,0.03176217306415,0.014991037966433002,structuring,1,0.08379295480347601,0.007554606667761,0.375,0.958333333333333,0.958333333333333,1,1,48,757,653915,57.109890937805176,0.30397946682825705,0.7541247066174981,0.013576026957835,0.024853161344423003,0.025781910397295,0.09521197436536201,85,0.013126748439853002,0.49411764705882305,0.68235294117647,0.7058823529411761
none,0.9472841208371461,0.9963515221137271,0.003934738055788,amlnet,graphsage_lite,0.009448782640010001,0.07647547797173701,structuring,1,0.19482204327664202,0.039826839826839,0.9375,0.958333333333333,0.958333333333333,1,2,48,757,653915,54.758206605911255,0.656977316173671,0.976043555206721,0.0023913393364820004,0.006507867142953001,0.16011235955056102,0.24624851445304602,85,0.09090909090909001,0.647058823529411,0.68235294117647,0.7176470588235291
adv_no_projection,0.32189809704348504,0.982823808156232,0.021448566373636003,amlnet,graphsage_lite,0.034644205004112,0.013764213046080002,structuring,1,0.08015207637296701,0.006931886678722,0.33333333333333304,0.958333333333333,0.958333333333333,1,0,48,1514,654672,53.535075426101685,0.314521286966562,0.844340244781818,0.009036594386000001,0.017306045603152,0.04343025395656901,0.12333753285633901,85,0.02241641337386,0.505882352941176,0.670588235294117,0.68235294117647
adv_no_projection,0.7453711259826,0.9643289297338691,0.006216200981896,amlnet,graphsage_lite,0.010840810323336001,0.04426559356136801,structuring,1,0.14344318094129202,0.022680412371134002,0.6875,0.895833333333333,0.9166666666666661,1,1,48,1514,654672,54.87930464744568,0.633556509906762,0.784856435820179,0.004030955558413,0.008080258980558001,0.089201877934272,0.17805734949052301,85,0.04777870913663,0.635294117647058,0.670588235294117,0.68235294117647
adv_no_projection,0.9524833481115821,0.9596522113727741,0.00890421352237,amlnet,graphsage_lite,0.016332069638456,0.032314717246224,structuring,1,0.124631341605065,0.016434440871739002,0.9375,0.958333333333333,0.958333333333333,1,2,48,1514,654672,55.213170528411865,0.6508927973290101,0.7783018572152901,0.004965016796635,0.010690352817317,0.074267100977198,0.161317906749911,85,0.039310344827586004,0.647058823529411,0.670588235294117,0.670588235294117
ours,0.9354549127115831,0.9868664560597351,0.013035781892560001,amlnet,graphsage_lite,0.023866120832465,0.021480270838197,structuring,1,0.100952519578812,0.010861865407319002,0.9166666666666661,0.958333333333333,0.958333333333333,1,0,48,1514,654672,57.744001626968384,0.6451477264802631,0.938965574651319,0.00497878250822,0.011370016639511002,0.074950690335305,0.16211282051243,85,0.039693593314763,0.635294117647058,0.670588235294117,0.6941176470588231
ours,0.9043235818987361,0.9622595251771011,0.005213188381727,amlnet,graphsage_lite,0.00942104216132,0.051575931232091005,structuring,1,0.156989922589289,0.026517383618149003,0.875,0.9375,0.9375,1,1,48,1514,654672,78.47602963447571,0.652201685834643,0.7781253141936041,0.0033649051011450004,0.007046835640092001,0.10279531109107301,0.19233896332126202,85,0.0556640625,0.647058823529411,0.670588235294117,0.6941176470588231
ours,0.94543171299287,0.9673425234539531,0.009693722042911001,amlnet,graphsage_lite,0.017644033633838003,0.029290035020694,structuring,1,0.11847186405288201,0.014872292272874002,0.9375,0.958333333333333,0.958333333333333,1,2,48,1514,654672,105.67067003250122,0.6453848254939081,0.8295525774956831,0.004617168221487,0.010215755255348001,0.08045165843330901,0.16840321982502401,85,0.042792792792792,0.635294117647058,0.670588235294117,0.6941176470588231
