dataset,detector,augmentation,label_fraction,heldout_typology,auprc,auprc,auroc,auroc,recall_at_1pct_fpr,recall_at_1pct_fpr,precision_at_k,precision_at_k,ece,ece,training_seconds,training_seconds
,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
amlnet,graphsage_lite,adv_no_projection,1,structuring,0.6732508570458892,0.3214194138657175,0.968934983087625,0.012253265687033135,0.9444444444444441,0.024056261216234567,0.6527777777777777,0.30357629158881116,0.020605694988634668,0.012463880006140385,54.54251686731974,0.8882962905083933
amlnet,graphsage_lite,none,1,structuring,0.7309697741953887,0.3528793571212093,0.9717840162103514,0.021298423246932336,0.958333333333333,0.0,0.736111111111111,0.3134245582332432,0.02061846253085067,0.01115671788030306,57.59339110056559,3.1052947832273343
amlnet,graphsage_lite,ours,1,structuring,0.9284034025343963,0.02144207213278022,0.9721561682302631,0.012990521309403018,0.9513888888888887,0.012028130608117025,0.909722222222222,0.03182344232608217,0.016977065542541,0.007245599304405283,80.63023376464844,24.035844746738462
amlnet,lightgbm,adv_no_projection,1,structuring,0.5473277016064898,0.04008707054219416,0.999645574063437,8.090055284260586e-05,1.0,0.0,0.375,0.0,0.00018319030445466665,8.325803628022635e-06,7.358897924423218,1.4484022910202667
amlnet,lightgbm,none,1,structuring,0.5774351779086784,0.013932591523860083,0.9997264343608393,3.256527998796936e-05,1.0,0.0,0.375,0.0,0.00016680210426566668,3.762869391962031e-06,5.8867926597595215,0.1155648555226293
amlnet,lightgbm,ours,1,structuring,0.5391822800028357,0.03804242242076975,0.9996215138170909,0.0001286278628122844,1.0,0.0,0.375,0.0,0.0001699892473426667,3.7646869014035684e-06,8.604899803797403,0.5136836240276734
amlnet,topology_lr,adv_no_projection,1,structuring,0.0022233167738740004,0.001725765528709664,0.8058404173846444,0.1919800345096755,0.16666666666666666,0.14433756729740646,0.0,0.0,0.14785523319213603,0.1429997739079952,7.036359945933024,0.6818626394637493
amlnet,topology_lr,none,1,structuring,0.0015408200844563335,0.0007720282240167788,0.8013646212266253,0.07345273609812308,0.13194444444444434,0.0636468846521644,0.0,0.0,0.029090484562145667,0.01391751139018448,8.183871110280355,0.05329163170632695
amlnet,topology_lr,ours,1,structuring,0.002285012135309667,0.0013389791447710484,0.8638066085902096,0.0791034592480468,0.15277777777777735,0.09622504486493783,0.0,0.0,0.10752658872367933,0.0996728921297796,6.534247636795044,0.989777819996492
amlnet,xgboost,adv_no_projection,1,structuring,0.6420178489478894,0.03957393358141545,0.9998153998340668,2.023387294831953e-05,1.0,0.0,0.4374999999999997,0.03608439182435161,0.00016114054574966667,2.401886910184069e-06,9.740196704864502,0.47585047197612335
amlnet,xgboost,none,1,structuring,0.6454296832139658,0.04281035988900156,0.9998466398621476,3.6019454255564427e-05,1.0,0.0,0.45833333333333304,0.0625,0.00014295259568400002,1.2465998686817472e-05,8.717973470687866,1.3188224361013863
amlnet,xgboost,ours,1,structuring,0.6516083081582954,0.012360464050874058,0.9998215904014294,1.4659679942521806e-05,1.0,0.0,0.4652777777777777,0.03182344232608226,0.000133282963254,6.970178297638588e-06,10.174896240234375,0.4183299711518563
