augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,eval_subset,f1,heldout_train_positives,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
none,0.935178231992667,0.9966115116793851,0.000286431326792,8,amlnet,lightgbm,0.00029954647111,all,0.9048991354466851,5,layering,1,0.9047625811369141,0.9101449275362311,0.89971346704871,0.9455587392550141,0.9570200573065901,0.75,3,349,225,653383,13.029791593551636,0.8835299627724941,0.9914505189977981,0.000304670238522,0.00031078489772700004,0.874551971326164,0.876023649584988,296,0.9312977099236641,0.837837837837837,0.9256756756756751,0.9425675675675671
none,0.9345815165479401,0.9964900783233951,0.000259913972361,8,amlnet,lightgbm,0.000260709375032,all,0.906474820143884,5,layering,1,0.9063339551941071,0.910404624277456,0.9054441260744981,0.9455587392550141,0.954154727793696,0.75,0,349,225,653383,12.582664012908936,0.8789260904998121,0.9907991018807301,0.000299236144111,0.00030980844486900005,0.8752260397830011,0.8772581856402211,296,0.9416342412451361,0.847972972972973,0.9087837837837831,0.9425675675675671
none,0.937437280246011,0.996741167428395,0.000260822733964,8,amlnet,lightgbm,0.00027180135328000004,all,0.9054441260744981,5,layering,1,0.9052924890842631,0.9054441260744981,0.9054441260744981,0.9484240687679081,0.9598853868194841,0.75,2,349,225,653383,13.524861574172974,0.8855754609623351,0.9931070333304021,0.00029459667844900005,0.000303254570804,0.8792792792792791,0.8810912015492961,296,0.9420849420849421,0.8445945945945941,0.9155405405405401,0.9425675675675671
none,0.9328536582944411,0.9973559114496331,0.00029511635562100004,8,amlnet,lightgbm,0.00030272867604,all,0.896848137535816,5,layering,1,0.89668271536465,0.896848137535816,0.896848137535816,0.9455587392550141,0.9512893982808021,0.75,1,349,225,653383,14.84016728401184,0.8743407312870811,0.995629392556254,0.000325566958041,0.000328976964295,0.867992766726943,0.8699976457056051,296,0.933852140077821,0.824324324324324,0.9087837837837831,0.9425675675675671
none,0.933610019258549,0.9964498287550051,0.00027842061259000003,8,amlnet,lightgbm,0.00029555927665100005,all,0.903597122302158,5,layering,1,0.903451635471028,0.9075144508670521,0.89971346704871,0.9455587392550141,0.9512893982808021,0.75,6,349,225,653383,13.320616722106934,0.873386220845288,0.9907136505337001,0.000320201180322,0.000328079269016,0.868468468468468,0.8702424727605631,296,0.9305019305019301,0.831081081081081,0.905405405405405,0.939189189189189
none,0.934946830159159,0.9973798018133371,0.00028484108584,8,amlnet,lightgbm,0.00030032615556,all,0.9038737446197991,5,layering,1,0.903720743871638,0.9051724137931031,0.9025787965616041,0.9455587392550141,0.954154727793696,0.75,4,349,225,653383,13.66383671760559,0.87394356501116,0.9932506474744021,0.000315304554831,0.000322194240541,0.873646209386281,0.8755535123914511,296,0.9379844961240311,0.831081081081081,0.9087837837837831,0.939189189189189
none,0.932940441629105,0.9969197427951191,0.00028185826874400005,8,amlnet,lightgbm,0.000294964718955,all,0.9062049062049061,5,layering,1,0.9060792352890431,0.9127906976744181,0.89971346704871,0.9455587392550141,0.9484240687679081,0.75,5,349,225,653383,13.52273178100586,0.8756332236201141,0.9925634044338211,0.00031822995969200003,0.000329229168506,0.8700361010830321,0.87193027633927,296,0.934108527131782,0.8277027027027021,0.9121621621621621,0.9425675675675671
none,0.930077100434575,0.9959859449086501,0.000278335643654,8,amlnet,lightgbm,0.000294106627077,all,0.902017291066282,5,layering,1,0.9018760937931981,0.907246376811594,0.89971346704871,0.9426934097421201,0.9512893982808021,0.75,7,349,225,653383,13.702470541000366,0.870699819471885,0.9909726666830581,0.00031709408588600005,0.00032174266911900003,0.868468468468468,0.8702424727605631,296,0.9305019305019301,0.8277027027027021,0.898648648648648,0.9358108108108101
none,0.9380890852281981,0.9967707390772681,0.000268942496398,8,amlnet,lightgbm,0.000278751146419,all,0.907010014306151,5,layering,1,0.906861605811289,0.905714285714285,0.9054441260744981,0.9484240687679081,0.9570200573065901,0.75,9,349,225,653383,11.775532007217407,0.8910336858461331,0.9932948943526421,0.000304796842616,0.000309240574013,0.875,0.876275224855763,296,0.9280303030303031,0.8445945945945941,0.9155405405405401,0.945945945945945
none,0.9347320373500331,0.9964819283453661,0.00028252510328600003,8,amlnet,lightgbm,0.00029926397614,all,0.9007194244604311,5,layering,1,0.9005693157479491,0.9046242774566471,0.896848137535816,0.954154727793696,0.9598853868194841,0.75,8,349,225,653383,14.384038925170898,0.8855678389958871,0.993450817836913,0.000313824859043,0.00031846532719,0.8689407540394971,0.8704983730151611,296,0.9272030651340991,0.8412162162162161,0.939189189189189,0.962837837837837
