acceptance_rate,augmentation,categorical_fractionality_rate,dataset,detector,detector_hardness,edit_distance,eval_subset,generated,heldout_train_positives,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,negative_feature_rate,profile_drift,rho,seed,temporal_violation_rate
,none,,amlnet,lightgbm,,,all,0,5,layering,1,,,,,,0.75,3,
,none,,amlnet,lightgbm,,,all,0,5,layering,1,,,,,,0.75,0,
,none,,amlnet,lightgbm,,,all,0,5,layering,1,,,,,,0.75,2,
,none,,amlnet,lightgbm,,,all,0,5,layering,1,,,,,,0.75,1,
,none,,amlnet,lightgbm,,,all,0,5,layering,1,,,,,,0.75,6,
,none,,amlnet,lightgbm,,,all,0,5,layering,1,,,,,,0.75,4,
,none,,amlnet,lightgbm,,,all,0,5,layering,1,,,,,,0.75,5,
,none,,amlnet,lightgbm,,,all,0,5,layering,1,,,,,,0.75,7,
,none,,amlnet,lightgbm,,,all,0,5,layering,1,,,,,,0.75,9,
,none,,amlnet,lightgbm,,,all,0,5,layering,1,,,,,,0.75,8,
0.946745562130177,smote_repaired_v2,0.0,amlnet,lightgbm,0.098608866070285,0.33843571821856505,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.93194691506175,0.75,0,0.0
0.946745562130177,smote_repaired_v2,0.0,amlnet,lightgbm,0.17176529990084902,0.339778400152003,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.875345616693521,0.75,1,0.0
0.946745562130177,smote_repaired_v2,0.0,amlnet,lightgbm,0.17214359411235802,0.33369070763242503,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.848668374224205,0.75,2,0.0
0.946745562130177,smote_repaired_v2,0.0,amlnet,lightgbm,0.231928197403888,0.327274553448964,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.848686742180049,0.75,3,0.0
0.946745562130177,smote_repaired_v2,0.0,amlnet,lightgbm,0.15661499140728502,0.32683949664266604,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.83038073984129,0.75,4,0.0
0.946745562130177,smote_repaired_v2,0.0,amlnet,lightgbm,0.403065209988119,0.367863644103298,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.924486023001994,0.75,5,0.0
0.946745562130177,smote_repaired_v2,0.0,amlnet,lightgbm,0.117664900174495,0.33484780337747705,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.955477233883496,0.75,6,0.0
0.946745562130177,smote_repaired_v2,0.0,amlnet,lightgbm,0.14922266916593802,0.346052504534459,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.969588171575011,0.75,7,0.0
0.946745562130177,smote_repaired_v2,0.0,amlnet,lightgbm,0.354348035671033,0.33703313550324404,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.926888647590189,0.75,8,0.0
0.946745562130177,smote_repaired_v2,0.0,amlnet,lightgbm,0.223706692484396,0.33595659584486404,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.8388686046651,0.75,9,0.0
0.946745562130177,random_feasible_v2,0.0,amlnet,lightgbm,0.088996195118327,0.022792071666397,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.778032009692675,0.75,0,0.0
0.946745562130177,random_feasible_v2,0.0,amlnet,lightgbm,0.043451955689098,0.025307570781342003,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.640068389882826,0.75,1,0.0
0.946745562130177,random_feasible_v2,0.0,amlnet,lightgbm,0.14362695005081502,0.020500811230931,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.64649811604182,0.75,2,0.0
0.946745562130177,random_feasible_v2,0.0,amlnet,lightgbm,0.023794091933323002,0.021979834606470003,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.696459020190246,0.75,3,0.0
0.946745562130177,random_feasible_v2,0.0,amlnet,lightgbm,0.0019849600745240003,0.023731419949504003,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.705606410658893,0.75,4,0.0
0.946745562130177,random_feasible_v2,0.0,amlnet,lightgbm,0.009297031422789,0.024516887802138003,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.70794479683493,0.75,5,0.0
0.946745562130177,random_feasible_v2,0.0,amlnet,lightgbm,0.025773075716102004,0.021344279964094003,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.745264730833176,0.75,6,0.0
0.946745562130177,random_feasible_v2,0.0,amlnet,lightgbm,0.091758809494456,0.024830451272788,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.71697312195961,0.75,7,0.0
0.946745562130177,random_feasible_v2,0.0,amlnet,lightgbm,0.05402583117331201,0.025268037433770003,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.685477467735874,0.75,8,0.0
0.946745562130177,random_feasible_v2,0.0,amlnet,lightgbm,0.004042361067003,0.027598602185692003,all,169,5,layering,1,0.0,0.0,0.0,0.0,2.677283556637954,0.75,9,0.0
