dataset,detector,augmentation,label_fraction,heldout_typology,auprc,auprc,auroc,auroc,recall_at_1pct_fpr,recall_at_1pct_fpr,precision_at_k,precision_at_k,ece,ece,training_seconds,training_seconds
,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
amlnet,lightgbm,smote_v2,1,,0.972594523121615,0.0018135122190439388,0.999448051068678,0.00011733591780674746,0.9886178861788615,0.0037256712967121772,0.95040650406504,0.0014081713882667963,0.000250222400258,1.6714967492008003e-05,21.160901228586834,0.7340885484019883
amlnet,lightgbm,typology_projected_v2,1,,0.9766731754194914,0.0016698278000505168,0.9996343452739525,0.00018798216143169148,0.9934959349593494,0.0028163427765348905,0.9512195121951214,0.0024390243902434605,0.00038535680928566664,3.469303059508179e-05,24.552973826726276,1.490840333289889
amlnet,xgboost,curriculum_projected_v2,1,,0.971524489726571,0.0024569188666258165,0.9996096851169541,9.695380939421035e-05,0.9918699186991867,0.0028163427765348905,0.936585365853658,0.004224514164802256,0.00043938236050266666,6.636547214616428e-05,29.82594609260559,1.3961285352281998
amlnet,xgboost,edge_rewire_v2,1,,0.9734452053547153,0.0014104022668796554,0.9993230504849557,8.897810875687803e-05,0.9918699186991867,0.0014081713882674132,0.9512195121951214,0.0024390243902434605,0.00025838797579500004,1.0631488852450648e-05,25.839766025543213,1.4864369155578585
amlnet,xgboost,feature_noise_v2,1,,0.9731142419506741,0.0015582249341407292,0.9992472618764094,0.00020433152228920172,0.990243902439024,0.0,0.951219512195121,0.0,0.00028725938099433335,5.612088943375328e-06,26.505309184392292,0.59663769954115
amlnet,xgboost,hard_projected_v2,1,,0.9679698359244236,0.004679052795886723,0.9994668534577361,0.0003277900657998372,0.990243902439024,0.004878048780487962,0.9455284552845528,0.0014081713882674132,0.00040869417911399997,8.275702912822054e-05,27.90556200345357,1.3031176355014937
amlnet,xgboost,mixup_v2,1,,0.9747032967353048,0.0015620325868488337,0.9995866350989754,0.00013601953885856148,0.9910569105691054,0.0028163427765348905,0.953658536585365,0.0,0.000274106412511,1.9026888587899825e-05,27.891803582509358,0.37725207156110296
amlnet,xgboost,none,1,,0.9738463144504973,0.0006196073046067308,0.9993454915640481,0.00012694612905115457,0.990243902439024,0.0,0.951219512195121,0.0,0.0002488713550303334,4.833749211405208e-06,32.33955581982931,12.507154524014329
amlnet,xgboost,plausible_hard_projected_v2,1,,0.9655866453564217,0.0013596563253692995,0.9994170213362098,0.00019619012464360574,0.9853658536585361,0.002439024390243974,0.9487804878048777,0.0024390243902434605,0.000374294861486,5.798772183875443e-05,28.976638634999592,2.2799917638548837
amlnet,xgboost,plausible_typology_projected_v2,1,,0.967043364456314,0.0018705066347986445,0.9993024399583454,0.0002646845276517079,0.9861788617886175,0.001408171388267389,0.949593495934959,0.0014081713882667882,0.0002970432659256667,3.5852124997692896e-05,26.34340238571167,2.402196751025465
amlnet,xgboost,random_feasible_v2,1,,0.9732712610335263,0.00015649480707700597,0.999286028494977,6.747350557219616e-05,0.9894308943089426,0.0014081713882674292,0.951219512195121,0.0,0.000253392266262,9.654663672149907e-06,26.51208186149597,2.9663065522680903
amlnet,xgboost,smote_v2,1,,0.9742692342488878,0.0014508966622375507,0.9993414363299288,7.351270120056512e-05,0.9918699186991867,0.0014081713882674613,0.9512195121951214,0.002439024390243502,0.00025917497841400003,1.5128411222019769e-05,25.943284193674724,1.4978713316196008
amlnet,xgboost,typology_projected_v2,1,,0.9680324770875588,0.0024421944468722575,0.9995685350443391,4.4753161443979215e-05,0.98780487804878,0.0024390243902439185,0.949593495934959,0.0014081713882668043,0.0003100986659576667,2.6305402559468795e-05,29.045386791229248,0.2750100655109501
transxion,lightgbm,curriculum_projected_v2,1,,0.2644062574141417,0.004125160228991991,0.9378174475532725,0.0006782150144270221,0.7309682187730964,0.0027900348984739574,0.36991869918699133,0.004999168240380285,0.008138545742474334,0.0008087508478578439,102.92631578445435,7.258701592560499
transxion,lightgbm,edge_rewire_v2,1,,0.26949425799437265,0.003539036129765155,0.9486443753118028,0.0015590476178278213,0.7346637102734661,0.006773947812203545,0.37730968218773037,0.00419727150465645,0.007640733074323333,0.0003734021493713046,102.01793193817139,1.5119548994239342
transxion,lightgbm,feature_noise_v2,1,,0.2807989183989717,0.0032697242536663296,0.9454878490578812,0.001959105912782741,0.742054693274205,0.008321012748852646,0.3776792313377677,0.0041972715046564545,0.0051139571521983335,2.825143597307566e-05,84.55445647239685,7.027506249197886
transxion,lightgbm,hard_projected_v2,1,,0.2627994307105457,0.001848086089533438,0.9320005623007748,0.005177461548717883,0.7235772357723573,0.004197271504656644,0.36622320768662203,0.005580069796947767,0.009055731996686666,0.0008916825247818038,104.7046205997467,6.751018010411129
transxion,lightgbm,mixup_v2,1,,0.27066646019959967,0.005558339657217471,0.9486024478442289,0.002162228019566793,0.7442719881744267,0.007040856941336649,0.37730968218773064,0.003893441889450324,0.005949346958861334,0.00012480705833419584,93.75779366493225,5.374820483718826
transxion,lightgbm,none,1,,0.2715902577537644,0.005844359551776468,0.9453828156598091,0.001944620614205526,0.7265336289726531,0.006105954043554223,0.3721359940872134,0.011104936586339233,0.0056421814434683346,0.00021652712667365604,80.48562399546306,6.549296072527091
transxion,lightgbm,plausible_hard_projected_v2,1,,0.2601260196102773,0.0017910833276532025,0.9360594970686114,0.0018272702187847256,0.7287509238728748,0.005580069796948287,0.36252771618625235,0.0033259423503325114,0.008763415513276668,0.00017016992309541135,105.41119758288066,9.992348442133512
transxion,lightgbm,plausible_typology_projected_v2,1,,0.2654219177316517,0.005638272964810165,0.934656197258339,0.0037553225459453507,0.7232076866223204,0.009558401445954988,0.36844050258684363,0.005580069796948297,0.008460112251352334,0.00038638000335380955,101.5081295967102,4.9727246929724975
transxion,lightgbm,random_feasible_v2,1,,0.26221200993785904,0.004849943908515922,0.9432617774478165,0.0016200877116592277,0.733555062823355,0.014081713882673796,0.36733185513673305,0.00942893630611476,0.005684042304284001,0.00011509240979559831,98.38355867067973,3.3037611045138187
transxion,lightgbm,smote_v2,1,,0.27830326364887203,0.0063365872961185345,0.9503010860482924,0.0038001788206454296,0.7464892830746487,0.006105954043554731,0.37435328898743464,0.004480545326305304,0.0055178878888630005,0.00014331056682708612,84.89156540234883,3.05598527539345
transxion,lightgbm,typology_projected_v2,1,,0.26338893543832204,0.0005574943272638606,0.9324449324898677,0.0040237663648328625,0.725055432372505,0.006651884700665023,0.369918699186991,0.013772834555494572,0.007956467649012,0.0002847972241302666,103.81761614481609,8.092155268994526
transxion,xgboost,curriculum_projected_v2,1,,0.23273124727921135,0.0020601883664243532,0.8945061572929397,0.00022910924774483603,0.6407982261640791,0.001108647450111036,0.3529194382852914,0.008961090652610621,0.017134092923292335,0.001179990819395858,103.56467445691426,3.17490649517321
transxion,xgboost,edge_rewire_v2,1,,0.254002404549516,0.005174620806370081,0.9402895981433205,0.002380354111726591,0.6980783444198074,0.010537012142929084,0.3584626755358457,0.003386973906101869,0.012082048611834,0.0009209337964190246,136.18711233139038,61.84811053075564
transxion,xgboost,feature_noise_v2,1,,0.25741518297045235,0.00409949651673453,0.9346828600194891,0.0026951086395967695,0.7047302291204725,0.005689136850828175,0.36844050258684374,0.007865408962968891,0.010162891023461,0.0005111411804752621,97.72010556856792,4.4821158894525
transxion,xgboost,hard_projected_v2,1,,0.23349053810603568,0.0061968023634843775,0.8927100085413198,0.0019428419158416261,0.6481892091648187,0.010241246460126507,0.3488543976348846,0.004480545326305288,0.017041043047160667,0.0009699194996424437,104.17002089818318,6.120016723722249
transxion,xgboost,mixup_v2,1,,0.257486817220201,0.003085465020034425,0.9361764871837014,0.0024886876948290223,0.692535107169253,0.005239263443738764,0.368440502586844,0.0006400779037579908,0.009855662566409,0.0001970497211304213,98.67169094085693,3.145237752788272
