acceptance_rate,augmentation,categorical_fractionality_rate,dataset,detector,detector_hardness,edit_distance,eval_subset,generated,heldout_train_positives,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,negative_feature_rate,profile_drift,rho,seed,temporal_violation_rate
,none,,amlnet,lightgbm,,,all,0,1,layering,1,,,,,,0.75,1,
,none,,amlnet,lightgbm,,,all,0,1,layering,1,,,,,,0.75,2,
,none,,amlnet,lightgbm,,,all,0,1,layering,1,,,,,,0.75,0,
,none,,amlnet,lightgbm,,,all,0,1,layering,1,,,,,,0.75,3,
,none,,amlnet,lightgbm,,,all,0,1,layering,1,,,,,,0.75,4,
,none,,amlnet,lightgbm,,,all,0,1,layering,1,,,,,,0.75,5,
,none,,amlnet,lightgbm,,,all,0,1,layering,1,,,,,,0.75,6,
,none,,amlnet,lightgbm,,,all,0,1,layering,1,,,,,,0.75,7,
,none,,amlnet,lightgbm,,,all,0,1,layering,1,,,,,,0.75,8,
,none,,amlnet,lightgbm,,,all,0,1,layering,1,,,,,,0.75,9,
0.94578313253012,smote_repaired_v2,0.0,amlnet,lightgbm,0.22948830237841902,0.327743359466774,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.9174955545486343,0.75,0,0.0
0.94578313253012,smote_repaired_v2,0.0,amlnet,lightgbm,0.162835093364671,0.367683317388354,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.87672111898447,0.75,1,0.0
0.94578313253012,smote_repaired_v2,0.0,amlnet,lightgbm,0.181091833801648,0.32173470627362605,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.8213607711803173,0.75,2,0.0
0.94578313253012,smote_repaired_v2,0.0,amlnet,lightgbm,0.18472538023791701,0.325102078753127,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.873541777201136,0.75,3,0.0
0.94578313253012,smote_repaired_v2,0.0,amlnet,lightgbm,0.16713907936913303,0.29557358701381203,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.813875764848704,0.75,4,0.0
0.94578313253012,smote_repaired_v2,0.0,amlnet,lightgbm,0.130873242790883,0.33671171309885,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.875629635673024,0.75,5,0.0
0.94578313253012,smote_repaired_v2,0.0,amlnet,lightgbm,0.24835860280215502,0.326827365641609,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.77606077614341,0.75,6,0.0
0.94578313253012,smote_repaired_v2,0.0,amlnet,lightgbm,0.26499869631786704,0.347732049619485,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.914714997314597,0.75,7,0.0
0.94578313253012,smote_repaired_v2,0.0,amlnet,lightgbm,0.140669955073828,0.32047835569307404,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.823859715600713,0.75,8,0.0
0.94578313253012,smote_repaired_v2,0.0,amlnet,lightgbm,0.136877704492399,0.34405674490479404,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.914613455203976,0.75,9,0.0
0.94578313253012,random_feasible_v2,0.0,amlnet,lightgbm,0.129442522093587,0.025113818339612,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.792345673533603,0.75,0,0.0
0.94578313253012,random_feasible_v2,0.0,amlnet,lightgbm,0.030621181275632,0.025461472242651002,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.744839660634635,0.75,1,0.0
0.94578313253012,random_feasible_v2,0.0,amlnet,lightgbm,0.026008141711923,0.025185386762832003,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.7432394881215023,0.75,2,0.0
0.94578313253012,random_feasible_v2,0.0,amlnet,lightgbm,0.09562050486922401,0.023010595731613,all,166,1,layering,1,0.0,0.0,0.0,0.0,2.708722361415743,0.75,3,0.0
