acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate
,none,transxion,lightgbm,,,0,,1,,,,,1,0,
,none,transxion,lightgbm,,,0,,1,,,,,1,1,
,none,transxion,lightgbm,,,0,,1,,,,,1,2,
0.9500000000000001,random_feasible_v2,transxion,lightgbm,0.028763401222628004,0.008789541905305,2960,,1,0.0,0.0,0.0,0.5114984662598251,1,0,0.0
0.9500000000000001,random_feasible_v2,transxion,lightgbm,0.026499127369085003,0.008905332502084001,2960,,1,0.0,0.0,0.0,0.5160541646744661,1,1,0.0
0.9500000000000001,random_feasible_v2,transxion,lightgbm,0.030786382606232003,0.010823462050109001,2960,,1,0.0,0.0,0.0,0.515273337765841,1,2,0.0
0.024324324324324003,adv_no_projection_v2,transxion,lightgbm,1.187384468356683,0.048561573754573005,2960,,1,0.975675675675675,0.479636523959431,0.49456146436861104,0.7122281422911011,1,0,0.02
0.02331081081081,adv_no_projection_v2,transxion,lightgbm,1.2998151416242791,0.047130636219946,2960,,1,0.9766891891891891,0.48184550717727204,0.499155309096577,0.7342603174753031,1,1,0.02
0.028378378378378002,adv_no_projection_v2,transxion,lightgbm,1.3683180967120672,0.04818780323826,2960,,1,0.971621621621621,0.491643771589621,0.513833327894314,0.7623807799041641,1,2,0.02
0.9500000000000001,hard_projected_v2,transxion,lightgbm,6.3003733397064945,0.21771317226203102,2960,,1,0.0,0.0,0.0,0.49017701521798807,1,0,0.0
0.9500000000000001,hard_projected_v2,transxion,lightgbm,6.318869030324038,0.21763511245927303,2960,,1,0.0,0.0,0.0,0.490562623028002,1,1,0.0
0.9500000000000001,hard_projected_v2,transxion,lightgbm,6.269987047873813,0.22870801863168003,2960,,1,0.0,0.0,0.0,0.5017054940859721,1,2,0.0
0.9500000000000001,boundary_projected_v2,transxion,lightgbm,6.299074532410274,0.21734965282583002,2960,,1,0.0,0.0,0.0,0.48741326607052204,1,0,0.0
0.9500000000000001,boundary_projected_v2,transxion,lightgbm,6.313799330072826,0.217375594212347,2960,,1,0.0,0.0,0.0,0.48863353148571204,1,1,0.0
0.9500000000000001,boundary_projected_v2,transxion,lightgbm,6.269144341381626,0.22950836003718003,2960,,1,0.0,0.0,0.0,0.498818071055998,1,2,0.0
,none,transxion,xgboost,,,0,,1,,,,,1,0,
,none,transxion,xgboost,,,0,,1,,,,,1,1,
,none,transxion,xgboost,,,0,,1,,,,,1,2,
0.9500000000000001,random_feasible_v2,transxion,xgboost,0.056271590783833,0.008789541905305,2960,,1,0.0,0.0,0.0,0.5114984662598251,1,0,0.0
0.9500000000000001,random_feasible_v2,transxion,xgboost,0.052218624421012,0.008905332502084001,2960,,1,0.0,0.0,0.0,0.5160541646744661,1,1,0.0
0.9500000000000001,random_feasible_v2,transxion,xgboost,0.060848745280703005,0.010823462050109001,2960,,1,0.0,0.0,0.0,0.515273337765841,1,2,0.0
0.032432432432432004,adv_no_projection_v2,transxion,xgboost,1.6246736753392081,0.041627589889296004,2960,,1,0.9675675675675671,0.44912027738798505,0.44629136505161304,0.7623376984859641,1,0,0.02
0.031756756756756,adv_no_projection_v2,transxion,xgboost,1.6690856310776772,0.045164245795744004,2960,,1,0.9682432432432431,0.45114039101580306,0.45271837101296103,0.7435875923020611,1,1,0.02
0.032770270270270005,adv_no_projection_v2,transxion,xgboost,1.692575288138608,0.044243915319954,2960,,1,0.9672297297297291,0.45024356342578103,0.44796200466720504,0.7372277541446891,1,2,0.02
0.9500000000000001,hard_projected_v2,transxion,xgboost,4.827440459284189,0.21560273230943403,2960,,1,0.0,0.0,0.0,0.521739851919248,1,0,0.0
0.9500000000000001,hard_projected_v2,transxion,xgboost,4.7004544819420495,0.22015424926993002,2960,,1,0.0,0.0,0.0,0.509946845198433,1,1,0.0
0.9500000000000001,hard_projected_v2,transxion,xgboost,4.763632691607336,0.21613959467520802,2960,,1,0.0,0.0,0.0,0.516468072626577,1,2,0.0
0.9500000000000001,boundary_projected_v2,transxion,xgboost,4.8279767509456954,0.21552144654320302,2960,,1,0.0,0.0,0.0,0.519859269471385,1,0,0.0
0.9500000000000001,boundary_projected_v2,transxion,xgboost,4.698922471966403,0.21962161483945203,2960,,1,0.0,0.0,0.0,0.507805583908864,1,1,0.0
0.9500000000000001,boundary_projected_v2,transxion,xgboost,4.76194392198748,0.215424850920818,2960,,1,0.0,0.0,0.0,0.5176242464874451,1,2,0.0
,none,transxion,random_forest,,,0,,1,,,,,1,0,
,none,transxion,random_forest,,,0,,1,,,,,1,1,
,none,transxion,random_forest,,,0,,1,,,,,1,2,
0.9500000000000001,random_feasible_v2,transxion,random_forest,0.289627124872514,0.008789541905305,2960,,1,0.0,0.0,0.0,0.5114984662598251,1,0,0.0
0.9500000000000001,random_feasible_v2,transxion,random_forest,0.28970105402788804,0.008905332502084001,2960,,1,0.0,0.0,0.0,0.5160541646744661,1,1,0.0
0.026351351351351002,adv_no_projection_v2,transxion,random_forest,1.703638292154098,0.036697240349363,2960,,1,0.9736486486486481,0.47254546719398904,0.486956853500818,0.751243182367145,1,0,0.02
0.9500000000000001,random_feasible_v2,transxion,random_forest,0.29720996776373804,0.010823462050109001,2960,,1,0.0,0.0,0.0,0.515273337765841,1,2,0.0
0.022972972972972003,adv_no_projection_v2,transxion,random_forest,1.7345459022188061,0.040661160479630004,2960,,1,0.977027027027027,0.47855743801105805,0.491986224150521,0.766307096079288,1,1,0.02
0.025675675675675,adv_no_projection_v2,transxion,random_forest,1.718505698018646,0.037011098635913,2960,,1,0.974324324324324,0.47558037088728405,0.48175266270210504,0.727907023069707,1,2,0.02
0.9500000000000001,hard_projected_v2,transxion,random_forest,4.448732831975423,0.156414075829187,2960,,1,0.0,0.0,0.0,0.478268964583533,1,0,0.0
0.9500000000000001,hard_projected_v2,transxion,random_forest,4.537751607609074,0.15415222221296201,2960,,1,0.0,0.0,0.0,0.47728864436079005,1,1,0.0
0.9500000000000001,hard_projected_v2,transxion,random_forest,4.66484170010162,0.154329458926522,2960,,1,0.0,0.0,0.0,0.47861290654604405,1,2,0.0
0.9500000000000001,boundary_projected_v2,transxion,random_forest,4.4463649178818585,0.156060026221252,2960,,1,0.0,0.0,0.0,0.474641114295185,1,0,0.0
0.9500000000000001,boundary_projected_v2,transxion,random_forest,4.536550902533111,0.153610776119637,2960,,1,0.0,0.0,0.0,0.47636672418207804,1,1,0.0
0.9500000000000001,boundary_projected_v2,transxion,random_forest,4.6658786016990685,0.153945358314206,2960,,1,0.0,0.0,0.0,0.476036772608228,1,2,0.0
,none,transxion,topology_lr,,,0,,1,,,,,1,0,
,none,transxion,topology_lr,,,0,,1,,,,,1,1,
,none,transxion,topology_lr,,,0,,1,,,,,1,2,
0.9500000000000001,random_feasible_v2,transxion,topology_lr,0.028763401222628004,0.008789541905305,2960,,1,0.0,0.0,0.0,0.5114984662598251,1,0,0.0
0.9500000000000001,random_feasible_v2,transxion,topology_lr,0.026499127369084004,0.008905332502084001,2960,,1,0.0,0.0,0.0,0.5160541646744661,1,1,0.0
0.9500000000000001,random_feasible_v2,transxion,topology_lr,0.030786382606232003,0.010823462050109001,2960,,1,0.0,0.0,0.0,0.515273337765841,1,2,0.0
0.024324324324324003,adv_no_projection_v2,transxion,topology_lr,1.187384468356683,0.048561573754573005,2960,,1,0.975675675675675,0.479636523959431,0.49456146436861104,0.7122281422911011,1,0,0.02
0.02331081081081,adv_no_projection_v2,transxion,topology_lr,1.299815141624276,0.047130636219946,2960,,1,0.9766891891891891,0.48184550717727204,0.499155309096577,0.7342603174753031,1,1,0.02
0.028378378378378002,adv_no_projection_v2,transxion,topology_lr,1.368318096712066,0.04818780323826,2960,,1,0.971621621621621,0.491643771589621,0.513833327894314,0.7623807799041641,1,2,0.02
0.9500000000000001,hard_projected_v2,transxion,topology_lr,6.3003733397064945,0.21771317226203102,2960,,1,0.0,0.0,0.0,0.49017701521798807,1,0,0.0
0.9500000000000001,hard_projected_v2,transxion,topology_lr,6.318869030324024,0.21763511245927303,2960,,1,0.0,0.0,0.0,0.490562623028002,1,1,0.0
0.9500000000000001,hard_projected_v2,transxion,topology_lr,6.269987047873813,0.22870801863168003,2960,,1,0.0,0.0,0.0,0.5017054940859721,1,2,0.0
0.9500000000000001,boundary_projected_v2,transxion,topology_lr,6.299074532410275,0.21734965282583002,2960,,1,0.0,0.0,0.0,0.48741326607052204,1,0,0.0
0.9500000000000001,boundary_projected_v2,transxion,topology_lr,6.313799330072812,0.217375594212347,2960,,1,0.0,0.0,0.0,0.48863353148571204,1,1,0.0
,none,amlnet,lightgbm,,,0,,1,,,,,1,0,
0.9500000000000001,boundary_projected_v2,transxion,topology_lr,6.269144341381626,0.22950836003718003,2960,,1,0.0,0.0,0.0,0.498818071055998,1,2,0.0
,none,amlnet,lightgbm,,,0,,1,,,,,1,1,
,none,amlnet,lightgbm,,,0,,1,,,,,1,2,
0.949206349206349,random_feasible_v2,amlnet,lightgbm,0.024952551554927004,0.01960494814343,945,,1,0.0,0.0,0.0,2.1114740573755,1,0,0.0
0.949206349206349,random_feasible_v2,amlnet,lightgbm,0.029600079075299,0.019103296640325,945,,1,0.0,0.0,0.0,2.111921036079632,1,1,0.0
0.949206349206349,random_feasible_v2,amlnet,lightgbm,0.023726663432939003,0.017724469469817,945,,1,0.0,0.0,0.0,2.096871027703116,1,2,0.0
0.033862433862433004,adv_no_projection_v2,amlnet,lightgbm,3.071146206043837,0.054380386901133004,945,,1,0.9661375661375661,0.45201421499841504,0.45613353247820704,0.688535667362005,1,0,0.02
0.026455026455026003,adv_no_projection_v2,amlnet,lightgbm,2.798345835199497,0.05200489714595401,945,,1,0.973544973544973,0.453187093471256,0.453944447008827,0.6611866779099721,1,1,0.02
0.040211640211640004,adv_no_projection_v2,amlnet,lightgbm,2.866480736206345,0.051750931459195,945,,1,0.9597883597883591,0.44819295022104305,0.44170419792456705,0.68456404272496,1,2,0.02
0.949206349206349,hard_projected_v2,amlnet,lightgbm,9.326667185595687,0.18528198774669302,945,,1,0.0,0.0,0.0,0.558025156699974,1,0,0.0
0.949206349206349,hard_projected_v2,amlnet,lightgbm,9.437450559840359,0.19960483814257401,945,,1,0.0,0.0,0.0,0.5834744295970741,1,1,0.0
0.949206349206349,hard_projected_v2,amlnet,lightgbm,9.134751136966578,0.20133434066199102,945,,1,0.0,0.0,0.0,0.631466564440876,1,2,0.0
0.949206349206349,boundary_projected_v2,amlnet,lightgbm,9.27961100558771,0.18326428417607601,945,,1,0.0,0.0,0.0,0.554929016565462,1,0,0.0
0.949206349206349,boundary_projected_v2,amlnet,lightgbm,9.374476849916935,0.20073557670704903,945,,1,0.0,0.0,0.0,0.5986551772135741,1,1,0.0
0.949206349206349,boundary_projected_v2,amlnet,lightgbm,9.118439513220125,0.20090262357670702,945,,1,0.0,0.0,0.0,0.637877306817438,1,2,0.0
,none,amlnet,xgboost,,,0,,1,,,,,1,1,
,none,amlnet,xgboost,,,0,,1,,,,,1,0,
,none,amlnet,xgboost,,,0,,1,,,,,1,2,
0.949206349206349,random_feasible_v2,amlnet,xgboost,0.008858696651859,0.01960494814343,945,,1,0.0,0.0,0.0,2.1114740573755,1,0,0.0
0.949206349206349,random_feasible_v2,amlnet,xgboost,0.013013579099304002,0.019103296640325,945,,1,0.0,0.0,0.0,2.111921036079632,1,1,0.0
0.949206349206349,random_feasible_v2,amlnet,xgboost,0.017031391238442002,0.017724469469817,945,,1,0.0,0.0,0.0,2.096871027703116,1,2,0.0
0.026455026455026003,adv_no_projection_v2,amlnet,xgboost,3.996825101875942,0.039323909886741004,945,,1,0.973544973544973,0.43907721215947404,0.429441485846333,0.5030813426904011,1,0,0.02
0.030687830687830004,adv_no_projection_v2,amlnet,xgboost,3.983463644815118,0.039760085487996005,945,,1,0.9693121693121691,0.45723513609939304,0.46248347351460906,0.541402978347448,1,1,0.02
0.044444444444444,adv_no_projection_v2,amlnet,xgboost,4.026872586306332,0.041841723628474006,945,,1,0.955555555555555,0.44917622125184303,0.459091412946586,0.552038246600709,1,2,0.02
0.949206349206349,hard_projected_v2,amlnet,xgboost,8.906002766822189,0.17563978569559402,945,,1,0.0,0.0,0.0,0.423026985479782,1,0,0.0
0.949206349206349,hard_projected_v2,amlnet,xgboost,8.853500791038988,0.17923752542071503,945,,1,0.0,0.0,0.0,0.41982459127672705,1,1,0.0
0.949206349206349,hard_projected_v2,amlnet,xgboost,8.89777897866392,0.181236049646352,945,,1,0.0,0.0,0.0,0.404607178942169,1,2,0.0
0.949206349206349,boundary_projected_v2,amlnet,xgboost,8.884582864931756,0.17540247281149302,945,,1,0.0,0.0,0.0,0.41618551502153406,1,0,0.0
0.949206349206349,boundary_projected_v2,amlnet,xgboost,8.836661206950962,0.177241298489025,945,,1,0.0,0.0,0.0,0.40980959147036505,1,1,0.0
0.949206349206349,boundary_projected_v2,amlnet,xgboost,8.868854421385189,0.17850563419252002,945,,1,0.0,0.0,0.0,0.38911807643190705,1,2,0.0
,none,amlnet,random_forest,,,0,,1,,,,,1,0,
,none,amlnet,random_forest,,,0,,1,,,,,1,1,
,none,amlnet,random_forest,,,0,,1,,,,,1,2,
0.949206349206349,random_feasible_v2,amlnet,random_forest,0.10948260915688801,0.01960494814343,945,,1,0.0,0.0,0.0,2.1114740573755,1,0,0.0
0.949206349206349,random_feasible_v2,amlnet,random_forest,0.130356895909561,0.019103296640325,945,,1,0.0,0.0,0.0,2.111921036079632,1,1,0.0
0.949206349206349,random_feasible_v2,amlnet,random_forest,0.11983488984814102,0.017724469469817,945,,1,0.0,0.0,0.0,2.096871027703116,1,2,0.0
0.031746031746031,adv_no_projection_v2,amlnet,random_forest,5.404145467549423,0.039446105604883,945,,1,0.968253968253968,0.445801400683809,0.45160466188003706,0.5561341378762841,1,0,0.02
