augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr,run_name,shots,eval_subset,heldout_train_positives
hard_projected_v2,0.9464030788515552,0.993508990156498,0.000262959511346,8,amlnet,lightgbm,0.00026570784222,0.9121338912133892,layering,1,0.912310672668838,0.888586956521739,0.919770773638968,0.951289398280802,0.951289398280802,0.75,2,349,385,653543,14.176034212112429,0.906306136553868,0.988586641550024,0.000279088014493,0.000285083602992,0.882051282051282,0.8819561031828701,296,0.8927335640138401,0.881756756756756,0.9189189189189192,0.9189189189189192,cikm_v4_heldout_layering_10seed,0,,
hard_projected_v2,0.9451939988765392,0.99631355690913,0.000241739373897,8,amlnet,lightgbm,0.000242998922759,0.919605077574048,layering,1,0.9195851904745592,0.9055555555555552,0.931232091690544,0.948424068767908,0.948424068767908,0.75,1,349,385,653543,14.747582197189333,0.906185546381946,0.993956486466617,0.000269521558475,0.000277869636701,0.8915662650602411,0.89158182541035,296,0.9087719298245612,0.8783783783783781,0.9189189189189192,0.93581081081081,cikm_v4_heldout_layering_10seed,0,,
hard_projected_v2,0.9474665222246292,0.990116525594584,0.000234321521553,8,amlnet,lightgbm,0.000256821700717,0.9187675070028012,layering,1,0.918865808325774,0.8986301369863011,0.936962750716332,0.951289398280802,0.954154727793696,0.75,3,349,385,653543,16.909059524536133,0.9054747828064852,0.987533137427,0.000259530264973,0.000272392024061,0.891938250428816,0.891900123096908,296,0.9059233449477352,0.881756756756756,0.91554054054054,0.9256756756756752,cikm_v4_heldout_layering_10seed,0,,
hard_projected_v2,0.9446935773518412,0.9941226479528772,0.000221677027216,8,amlnet,lightgbm,0.000234407709807,0.926553672316384,layering,1,0.926526946434275,0.9136490250696372,0.934097421203438,0.945558739255014,0.948424068767908,0.75,4,349,385,653543,14.802887439727783,0.912995661670827,0.991432574991046,0.000235447879625,0.000241920747703,0.9059233449477352,0.90624629344192,296,0.935251798561151,0.8851351351351351,0.9256756756756752,0.929054054054054,cikm_v4_heldout_layering_10seed,0,,
hard_projected_v2,0.9459302784878112,0.994528494475888,0.000249857041298,8,amlnet,lightgbm,0.000265126324172,0.9149232914923292,layering,1,0.9151056497183512,0.891304347826086,0.934097421203438,0.948424068767908,0.948424068767908,0.75,6,349,385,653543,15.503865957260132,0.909256828304768,0.987858062099426,0.00026469565897,0.0002783923706,0.892307692307692,0.8922270325219751,296,0.903114186851211,0.881756756756756,0.922297297297297,0.922297297297297,cikm_v4_heldout_layering_10seed,0,,
hard_projected_v2,0.947817547290878,0.996424529590575,0.000226054894465,8,amlnet,lightgbm,0.000237630177013,0.924157303370786,layering,1,0.924212547357322,0.90633608815427,0.934097421203438,0.95702005730659,0.959885386819484,0.75,5,349,385,653543,17.420843839645386,0.9140617872465032,0.993864205220824,0.000256719499156,0.000267345783121,0.893470790378006,0.893460650141574,296,0.9090909090909092,0.8851351351351351,0.9256756756756752,0.929054054054054,cikm_v4_heldout_layering_10seed,0,,
hard_projected_v2,0.947266089509696,0.996174566209519,0.000224315411929,8,amlnet,lightgbm,0.000227638603854,0.926553672316384,layering,1,0.926526946434275,0.9136490250696372,0.931232091690544,0.954154727793696,0.954154727793696,0.75,7,349,385,653543,15.60997462272644,0.912206477993969,0.9929044026520872,0.000273671949347,0.000273125777713,0.8846815834767641,0.884686718839447,296,0.901754385964912,0.881756756756756,0.945945945945945,0.956081081081081,cikm_v4_heldout_layering_10seed,0,,
hard_projected_v2,0.944477608900046,0.9901204360040752,0.000225924027438,8,amlnet,lightgbm,0.000226303497566,0.9276595744680852,layering,1,0.927588283364675,0.918539325842696,0.925501432664756,0.948424068767908,0.948424068767908,0.75,8,349,385,653543,15.19461750984192,0.902162184126852,0.98572724234269,0.000278834154907,0.00028750366712,0.8881239242685021,0.888134272124899,296,0.905263157894736,0.871621621621621,0.91554054054054,0.91554054054054,cikm_v4_heldout_layering_10seed,0,,
hard_projected_v2,0.9434231147854152,0.993539226706648,0.000247731886487,8,amlnet,lightgbm,0.000268441323206,0.917712691771269,layering,1,0.9179006267678652,0.894021739130434,0.936962750716332,0.951289398280802,0.951289398280802,0.75,9,349,385,653543,14.860958337783812,0.907735269267201,0.985652260920014,0.000260498956789,0.000274944516418,0.8888888888888881,0.888742317641342,296,0.8859060402684561,0.8918918918918911,0.91554054054054,0.91554054054054,cikm_v4_heldout_layering_10seed,0,,
plausible_hard_projected_v2,0.9486591772370352,0.994948916161544,0.000251113689631,8,amlnet,lightgbm,0.00026345981987,0.918539325842696,layering,1,0.9185842912772372,0.9008264462809912,0.931232091690544,0.954154727793696,0.95702005730659,0.75,0,349,385,653543,15.99795699119568,0.9109096064427932,0.990357882659358,0.000256735181644,0.000265764578023,0.899305555555555,0.8995204411194241,296,0.925,0.881756756756756,0.929054054054054,0.93581081081081,cikm_v4_heldout_layering_10seed,0,,
plausible_hard_projected_v2,0.945456783577701,0.9965729079062352,0.000245443561619,8,amlnet,lightgbm,0.000253060573447,0.917251051893408,layering,1,0.9173192400368232,0.898351648351648,0.931232091690544,0.951289398280802,0.951289398280802,0.75,1,349,385,653543,15.762797594070436,0.9000750949356641,0.990795407526399,0.000256660319742,0.000273566085099,0.8977469670710571,0.897915791539668,296,0.92170818505338,0.875,0.91554054054054,0.9189189189189192,cikm_v4_heldout_layering_10seed,0,,
plausible_hard_projected_v2,0.9469751913345972,0.995840561940326,0.000246403776158,8,amlnet,lightgbm,0.000260302553152,0.9170182841068912,layering,1,0.9170365717154272,0.9005524861878451,0.922636103151862,0.951289398280802,0.951289398280802,0.75,2,349,385,653543,14.07720685005188,0.903350304822617,0.9902138261241892,0.000256550614086,0.000261036245348,0.899305555555555,0.8995204411194241,296,0.925,0.8783783783783781,0.922297297297297,0.922297297297297,cikm_v4_heldout_layering_10seed,0,,
plausible_hard_projected_v2,0.949307178384634,0.9953494961397872,0.000230316099819,8,amlnet,lightgbm,0.000235820124915,0.923728813559322,layering,1,0.923697210236435,0.9108635097493032,0.92836676217765,0.954154727793696,0.954154727793696,0.75,3,349,385,653543,16.138527154922485,0.907236286690156,0.991201522620376,0.000254164087791,0.000260826244438,0.893470790378006,0.893460650141574,296,0.9090909090909092,0.881756756756756,0.9256756756756752,0.929054054054054,cikm_v4_heldout_layering_10seed,0,,
plausible_hard_projected_v2,0.947655745559744,0.99583935063503,0.000248899065106,8,amlnet,lightgbm,0.000261207157697,0.9187675070028012,layering,1,0.918865808325774,0.8986301369863011,0.92836676217765,0.951289398280802,0.954154727793696,0.75,4,349,385,653543,16.742443323135376,0.910289608980097,0.9938225273158692,0.000251909283659,0.000251269448856,0.898100172711571,0.89819172972396,296,0.918727915194346,0.881756756756756,0.929054054054054,0.939189189189189,cikm_v4_heldout_layering_10seed,0,,
plausible_hard_projected_v2,0.946904623003338,0.99759854775028,0.000245917460034,8,amlnet,lightgbm,0.00026727911928,0.9174825174825172,layering,1,0.91760728970831,0.896174863387978,0.936962750716332,0.951289398280802,0.954154727793696,0.75,5,349,385,653543,16.87059760093689,0.9094145825813532,0.995484008847575,0.000274583041598,0.000284065955854,0.886206896551724,0.8862455519218181,296,0.904929577464788,0.8783783783783781,0.9256756756756752,0.929054054054054,cikm_v4_heldout_layering_10seed,0,,
plausible_hard_projected_v2,0.947645296990078,0.995319884991828,0.000261254610512,8,amlnet,lightgbm,0.000273111228379,0.9149232914923292,layering,1,0.9151056497183512,0.891304347826086,0.92836676217765,0.951289398280802,0.954154727793696,0.75,6,349,385,653543,13.076168298721312,0.9100423353936672,0.989789340154787,0.000253004333874,0.000259758481394,0.8996539792387541,0.8997854991355531,296,0.921985815602836,0.881756756756756,0.922297297297297,0.9256756756756752,cikm_v4_heldout_layering_10seed,0,,
plausible_hard_projected_v2,0.9465294531992632,0.995273671061488,0.000247138864954,8,amlnet,lightgbm,0.000258743110106,0.9174825174825172,layering,1,0.91760728970831,0.896174863387978,0.931232091690544,0.954154727793696,0.95702005730659,0.75,7,349,385,653543,16.25878381729126,0.917205328041546,0.991330188599582,0.000271869470406,0.000272582339547,0.893470790378006,0.893460650141574,296,0.9090909090909092,0.8851351351351351,0.939189189189189,0.956081081081081,cikm_v4_heldout_layering_10seed,0,,
plausible_hard_projected_v2,0.945059840079344,0.9956322503452052,0.000242935444875,8,amlnet,lightgbm,0.000249198407088,0.9209039548022592,layering,1,0.920867474038596,0.9080779944289692,0.934097421203438,0.948424068767908,0.948424068767908,0.75,8,349,385,653543,15.838456630706789,0.904766997711501,0.991617137482633,0.000268806921812,0.000264924045055,0.8935427574171031,0.893895631935768,296,0.9241877256317692,0.875,0.912162162162162,0.91554054054054,cikm_v4_heldout_layering_10seed,0,,
plausible_hard_projected_v2,0.943626753775841,0.993738822170178,0.000234839924619,8,amlnet,lightgbm,0.000253026922983,0.92156862745098,layering,1,0.9216722287319152,0.901369863013698,0.936962750716332,0.948424068767908,0.948424068767908,0.75,9,349,385,653543,14.81860089302063,0.907310310508287,0.98288455310358,0.000259132364778,0.000272403986863,0.8926746166950591,0.8925623647480351,296,0.9003436426116831,0.8851351351351351,0.91554054054054,0.91554054054054,cikm_v4_heldout_layering_10seed,0,,
curriculum_projected_v2,0.9434989947217932,0.995137702041938,0.000253399187668,8,amlnet,lightgbm,0.000258624137168,0.912981455064194,layering,1,0.91284969372885,0.9090909090909092,0.916905444126074,0.948424068767908,0.954154727793696,0.75,0,349,385,653543,14.961487770080566,0.9045088660410652,0.9915935820931472,0.000278998514378,0.000278908852289,0.884615384615384,0.8850065246470161,296,0.916666666666666,0.871621621621621,0.922297297297297,0.93581081081081,cikm_v4_heldout_layering_10seed,0,,
curriculum_projected_v2,0.945980687290179,0.9923725422105332,0.000235424554685,8,amlnet,lightgbm,0.000241052852509,0.918309859154929,layering,1,0.918308235306564,0.903047091412742,0.92836676217765,0.954154727793696,0.954154727793696,0.75,1,349,385,653543,14.99376630783081,0.9054916915317,0.9883624734068572,0.000259472339365,0.000263605701877,0.8935427574171031,0.893895631935768,296,0.9241877256317692,0.875,0.9189189189189192,0.9189189189189192,cikm_v4_heldout_layering_10seed,0,,
curriculum_projected_v2,0.94367979047687,0.992230812907642,0.000245532947526,8,amlnet,lightgbm,0.000265645058379,0.9173789173789172,layering,1,0.9172606024040372,0.9121813031161472,0.916905444126074,0.951289398280802,0.954154727793696,0.75,2,349,385,653543,14.131330251693726,0.9050796965401732,0.9846858845737172,0.000255638787053,0.000253799709884,0.889273356401384,0.8893880423274071,296,0.911347517730496,0.8918918918918911,0.9189189189189192,0.9189189189189192,cikm_v4_heldout_layering_10seed,0,,
curriculum_projected_v2,0.949966390065732,0.9963569203221152,0.000235104055833,8,amlnet,lightgbm,0.000239999726925,0.9180790960451972,layering,1,0.918037737840756,0.9052924791086352,0.92836676217765,0.95702005730659,0.959885386819484,0.75,3,349,385,653543,16.217458724975586,0.906917830782322,0.9931041694296712,0.000262525415029,0.000260979286173,0.892361111111111,0.8925641234072581,296,0.917857142857142,0.8783783783783781,0.929054054054054,0.93581081081081,cikm_v4_heldout_layering_10seed,0,,
curriculum_projected_v2,0.944205541094405,0.99462676161808,0.000228214103247,8,amlnet,lightgbm,0.000224374626909,0.922636103151862,layering,1,0.922512036523488,0.922636103151862,0.922636103151862,0.945558739255014,0.951289398280802,0.75,4,349,385,653543,14.671045780181885,0.906908745104468,0.9915814978290852,0.000245834418401,0.000255193844409,0.8982456140350871,0.898784031325324,296,0.9343065693430652,0.875,0.9189189189189192,0.9256756756756752,cikm_v4_heldout_layering_10seed,0,,
curriculum_projected_v2,0.949027662414007,0.99809805318881,0.000249823190672,8,amlnet,lightgbm,0.000253463834126,0.9121813031161472,layering,1,0.912097621356056,0.9019607843137252,0.91404011461318,0.954154727793696,0.968481375358166,0.75,5,349,385,653543,14.7843918800354,0.906649969355078,0.995188553636064,0.000280689531467,0.000280422035801,0.8830715532286211,0.883404875445693,296,0.9133574007220212,0.871621621621621,0.9189189189189192,0.949324324324324,cikm_v4_heldout_layering_10seed,0,,
curriculum_projected_v2,0.944348409640108,0.990544840514212,0.00025002322573,8,amlnet,lightgbm,0.000256713111653,0.9137199434229132,layering,1,0.9136540859478072,0.902234636871508,0.919770773638968,0.951289398280802,0.951289398280802,0.75,6,349,385,653543,15.212862968444824,0.902810757604264,0.987706236554412,0.000281063186154,0.000289215770378,0.8830715532286211,0.883404875445693,296,0.9133574007220212,0.871621621621621,0.9189189189189192,0.9189189189189192,cikm_v4_heldout_layering_10seed,0,,
curriculum_projected_v2,0.94465702376284,0.9904558622403552,0.000252920049241,8,amlnet,lightgbm,0.00025299758689,0.9137199434229132,layering,1,0.9136540859478072,0.902234636871508,0.916905444126074,0.954154727793696,0.95702005730659,0.75,7,349,385,653543,16.059075593948364,0.914812971465169,0.9902806271908452,0.000290374404958,0.000299312748024,0.8788927335640131,0.878990585519261,296,0.9007092198581561,0.875,0.939189189189189,0.952702702702702,cikm_v4_heldout_layering_10seed,0,,
curriculum_projected_v2,0.9470204420371552,0.990789873092729,0.000221713991787,8,amlnet,lightgbm,0.000225094454511,0.927453769559032,layering,1,0.927360131905138,0.9209039548022592,0.931232091690544,0.951289398280802,0.951289398280802,0.75,8,349,385,653543,14.855561256408691,0.9037885340427132,0.983626039510591,0.000248228395381,0.000254820993343,0.900523560209424,0.9008894695958172,296,0.9314079422382672,0.8783783783783781,0.91554054054054,0.91554054054054,cikm_v4_heldout_layering_10seed,0,,
curriculum_projected_v2,0.940355534519708,0.99370585359993,0.000260975940093,8,amlnet,lightgbm,0.000263733702338,0.9090909090909092,layering,1,0.908976995935348,0.901408450704225,0.91404011461318,0.948424068767908,0.948424068767908,0.75,9,349,385,653543,13.728610038757324,0.901064899320832,0.9878812139039852,0.000273509605931,0.000277839779352,0.883478260869565,0.8837118126887831,296,0.9103942652329752,0.871621621621621,0.912162162162162,0.9189189189189192,cikm_v4_heldout_layering_10seed,0,,
typology_projected_v2,0.9467672046398792,0.9952635987946192,0.000243163416897,8,amlnet,lightgbm,0.000262679734874,0.918539325842696,layering,1,0.9185842912772372,0.9008264462809912,0.934097421203438,0.948424068767908,0.954154727793696,0.75,0,349,385,653543,14.80114722251892,0.910342588369048,0.990417597706048,0.000267287024501,0.000271814465519,0.890410958904109,0.8903477263140801,296,0.9027777777777772,0.881756756756756,0.9189189189189192,0.929054054054054,cikm_v4_heldout_layering_10seed,0,,
typology_projected_v2,0.947048151564636,0.9953391868784032,0.000234301114085,8,amlnet,lightgbm,0.000249015379714,0.921348314606741,layering,1,0.9213984193172792,0.90358126721763,0.934097421203438,0.951289398280802,0.951289398280802,0.75,1,349,385,653543,14.23433780670166,0.9106125469957532,0.99325126837429,0.000257414829501,0.00026911130304,0.898100172711571,0.89819172972396,296,0.918727915194346,0.8783783783783781,0.9256756756756752,0.939189189189189,cikm_v4_heldout_layering_10seed,0,,
typology_projected_v2,0.949074704812808,0.9948459222954232,0.000229293543463,8,amlnet,lightgbm,0.000241296283712,0.922644163150492,layering,1,0.922672583318884,0.906077348066298,0.934097421203438,0.954154727793696,0.954154727793696,0.75,2,349,385,653543,14.25298309326172,0.9091691472749972,0.98973851173774,0.000250819963953,0.000254726518521,0.8969072164948451,0.896902178864148,296,0.912587412587412,0.8851351351351351,0.9189189189189192,0.922297297297297,cikm_v4_heldout_layering_10seed,0,,
typology_projected_v2,0.947379262153434,0.9931521093334692,0.00023955324815,8,amlnet,lightgbm,0.000261482717925,0.9189944134078212,layering,1,0.91915269105995,0.8964577656675751,0.934097421203438,0.954154727793696,0.954154727793696,0.75,3,349,385,653543,14.947005033493042,0.91174407706041,0.9902537267032152,0.000272553869972,0.000282025442728,0.8877374784110531,0.8878126353948591,296,0.908127208480565,0.871621621621621,0.9256756756756752,0.932432432432432,cikm_v4_heldout_layering_10seed,0,,
typology_projected_v2,0.946160299490504,0.995726475414287,0.000223858480009,8,amlnet,lightgbm,0.000243995354766,0.92524682651622,layering,1,0.925236810011098,0.9111111111111112,0.936962750716332,0.951289398280802,0.954154727793696,0.75,4,349,385,653543,16.754525423049927,0.910247329786927,0.9923531599706332,0.000248090636694,0.000246747922505,0.8942807625649911,0.894443819118612,296,0.91814946619217,0.881756756756756,0.9189189189189192,0.93581081081081,cikm_v4_heldout_layering_10seed,0,,
typology_projected_v2,0.9483372374883332,0.995148564290522,0.000210393368153,8,amlnet,lightgbm,0.000235734953208,0.93069306930693,layering,1,0.9306561604073,0.9189944134078212,0.939828080229226,0.951289398280802,0.954154727793696,0.75,6,349,385,653543,14.991676568984984,0.9140629883662752,0.9916179756974812,0.000239065745771,0.000247173269835,0.90625,0.9064767588315912,296,0.932142857142857,0.8851351351351351,0.9256756756756752,0.9256756756756752,cikm_v4_heldout_layering_10seed,0,,
