acceptance_rate,augmentation,categorical_fractionality_rate,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,negative_feature_rate,profile_drift,rho,seed,temporal_violation_rate
0.9454545454545451,plausible_hard_projected_v2,0.0,amlnet,xgboost,3.6087556711788693,0.252058012892732,165,layering,1,0.0,0.0,0.0,0.0,1.583759892037254,0.75,2,0.0
0.9454545454545451,curriculum_projected_v2,0.0,amlnet,xgboost,3.094816966286125,0.327560530974533,165,layering,1,0.0,0.0,0.0,0.0,2.003687780543281,0.75,0,0.0
0.9454545454545451,curriculum_projected_v2,0.0,amlnet,xgboost,2.805322267962456,0.37937358195355403,165,layering,1,0.0,0.0,0.0,0.0,2.085167289626214,0.75,2,0.0
0.9454545454545451,curriculum_projected_v2,0.0,amlnet,xgboost,2.965720856205752,0.365415097546956,165,layering,1,0.0,0.0,0.0,0.0,1.964565792911762,0.75,1,0.0
0.9454545454545451,typology_projected_v2,0.0,amlnet,xgboost,7.610800616385866,0.43602651331471604,165,layering,1,0.0,0.0,0.0,0.0,1.581135142173,0.75,0,0.0
0.9454545454545451,typology_projected_v2,0.0,amlnet,xgboost,7.401992949915281,0.47823557161566904,165,layering,1,0.0,0.0,0.0,0.0,1.6125102044602881,0.75,1,0.0
0.9454545454545451,plausible_typology_projected_v2,0.0,amlnet,xgboost,6.551053999376768,0.335072695902531,165,layering,1,0.0,0.0,0.0,0.0,1.5335152833855141,0.75,0,0.0
0.9454545454545451,typology_projected_v2,0.0,amlnet,xgboost,6.326526756761968,0.42870175643741504,165,layering,1,0.0,0.0,0.0,0.0,1.727936712125387,0.75,2,0.0
0.9454545454545451,plausible_typology_projected_v2,0.0,amlnet,xgboost,6.25499154577495,0.34752121634407,165,layering,1,0.0,0.0,0.0,0.0,1.636505909532715,0.75,1,0.0
0.9454545454545451,plausible_typology_projected_v2,0.0,amlnet,xgboost,4.902021850306145,0.335553813769915,165,layering,1,0.0,0.0,0.0,0.0,1.678590209131806,0.75,2,0.0
