dataset,detector,augmentation,label_fraction,heldout_typology,auprc,auprc,auroc,auroc,recall_at_1pct_fpr,recall_at_1pct_fpr,precision_at_k,precision_at_k,ece,ece,training_seconds,training_seconds
,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
amlnet,lightgbm,curriculum_projected_v2,1,layering,0.944386490829614,0.0013835709387024014,0.9932470190533711,0.001638912267715045,0.954154727793696,0.0,0.9207258834765994,0.006617195062345276,0.00025510734935200004,1.266767519299378e-05,16.701366980870564,1.1485720221752682
amlnet,lightgbm,hard_projected_v2,1,layering,0.9454999090221544,0.0007956179635369325,0.9953242847511031,0.0015742088383660499,0.9522445081184334,0.004376863127942562,0.9264565425023874,0.0059646590242582835,0.00025910838016033336,1.4026894321995782e-05,16.827056646347046,1.234289278662052
amlnet,lightgbm,none,1,layering,0.9312815980235888,0.001894157354118467,0.9962186844939204,0.0006666700260232348,0.9503342884431708,0.001654298765586325,0.8978032473734473,0.001654298765586301,0.0002904327696483334,9.393429018203388e-06,15.657864809036255,0.3095822541035378
amlnet,lightgbm,plausible_hard_projected_v2,1,layering,0.9470303840497777,0.0016019100986611543,0.9957874620027019,0.0008132969932551608,0.9531996179560647,0.00330859753117269,0.92836676217765,0.004962896296759031,0.00025894098215633335,5.331649671888657e-06,17.18996985753377,1.630147219614427
amlnet,lightgbm,plausible_typology_projected_v2,1,layering,0.9447244972003371,0.004667487827526856,0.9955732891821327,0.0004546420994780435,0.9522445081184334,0.004376863127942562,0.9302769818529127,0.004376863127942568,0.0002506602212876667,8.46937619144005e-06,17.12035083770752,2.043243947817026
amlnet,lightgbm,random_feasible_v2,1,layering,0.9337760209486273,0.0011953856634717495,0.9972674620246457,0.0005868614031046435,0.9560649474689588,0.004376863127942623,0.9035339063992355,0.005964659024258352,0.0002730906966083334,2.4149629854079488e-05,15.533295234044393,2.4030629942670156
amlnet,lightgbm,typology_projected_v2,1,layering,0.9476300203391078,0.0012589947239943526,0.9951495693228152,0.0002656680777502476,0.9531996179560647,0.001654298765586325,0.9340974212034382,0.0,0.00025099713276666673,1.0828596620556368e-05,17.39587704340617,0.39230646639388855
amlnet,xgboost,curriculum_projected_v2,1,layering,0.9448178588427475,0.0027937903952331483,0.9934562610714014,0.0012207651549609186,0.954154727793696,0.0028653295128940603,0.9255014326647562,0.007580949315371331,0.000237990867808,4.8204948144859876e-06,23.135896285374958,0.9905548612303254
amlnet,xgboost,hard_projected_v2,1,layering,0.9437905313828381,0.0012470669005281985,0.9944602268893318,0.0009244596002753605,0.9512893982808021,0.002865329512893977,0.9340974212034382,0.002865329512893977,0.00025230286674933337,1.3039616512939444e-05,24.179314533869427,2.097432824509791
amlnet,xgboost,none,1,layering,0.9273820493622225,0.0006455546659914186,0.9933879869016641,0.0016469227691821044,0.9436485195797514,0.004376863127942562,0.902578796561604,0.0,0.0002872815219773334,5.354042864348519e-06,21.485736846923828,0.8152146987637023
amlnet,xgboost,plausible_hard_projected_v2,1,layering,0.9440995721661268,0.0014458955038381231,0.9944062075007661,0.0008094022581075269,0.954154727793696,0.0,0.9331423113658067,0.001654298765586301,0.00023837893332733333,5.9625412424191555e-06,22.763915538787842,1.4396438107010054
amlnet,xgboost,plausible_typology_projected_v2,1,layering,0.9399350858596126,0.002975942396578886,0.9945603219614364,0.0007258256537487144,0.9579751671442214,0.009210745712505235,0.9340974212034382,0.002865329512893977,0.0002498230655806667,4.962320457617072e-06,21.664537111918133,1.2751424101043831
amlnet,xgboost,random_feasible_v2,1,layering,0.9308667989235667,0.00020606583262238652,0.9943705990749532,0.0006423866805773474,0.9465138490926455,0.004376863127942544,0.9063992359121293,0.0033085975311726258,0.00027678372225133335,2.2592652692803867e-05,21.717242002487183,1.3978850878039186
amlnet,xgboost,typology_projected_v2,1,layering,0.9400980660461071,0.003086853146559716,0.9939969157797197,0.0001808674801401004,0.954154727793696,0.0,0.9350525310410694,0.001654298765586325,0.0002574212038603334,1.1528271429780948e-05,24.237207810084026,1.3324990846777274
