augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,eval_subset,f1,heldout_train_positives,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
none,0.9387338120238851,0.9977333317972571,0.00045549399905500004,3,amlnet,lightgbm,0.00047674973093300005,all,0.857523302263648,5,layering,1,0.8594288965024021,0.800995024875621,0.9169054441260741,0.9512893982808021,0.9570200573065901,0.30000000000000004,0,349,225,60000,3.743641853332519,0.8762535465832151,0.99570133156948,0.000451128354243,0.000457485042429,0.824503311258278,0.8244230596453811,296,0.8084415584415581,0.837837837837837,0.9256756756756751,0.9358108108108101
smote_repaired_v2,0.939311103635553,0.9979600170504381,0.00046656769941600003,3,amlnet,lightgbm,0.000520736587485,all,0.854139290407358,5,layering,1,0.8568374325614541,0.7888349514563101,0.9197707736389681,0.9484240687679081,0.954154727793696,0.30000000000000004,0,349,293,60068,3.747409582138061,0.878374542465402,0.9964017532101761,0.00046126897715000005,0.00047853472612400004,0.8163934426229501,0.8164929033856341,296,0.792993630573248,0.837837837837837,0.9256756756756751,0.9358108108108101
random_feasible_v2,0.938877045506832,0.9964070249124021,0.00045203866072500003,3,amlnet,lightgbm,0.000517702984614,all,0.857519788918205,5,layering,1,0.859980933370547,0.794621026894865,0.9197707736389681,0.9455587392550141,0.954154727793696,0.30000000000000004,0,349,293,60068,3.90464186668396,0.877963448909385,0.995336886619209,0.00045832954659500005,0.000469107124844,0.8145695364238411,0.8144735366203181,296,0.798701298701298,0.831081081081081,0.9189189189189191,0.939189189189189
