dataset,detector,augmentation,label_fraction,heldout_typology,auprc,auprc,auroc,auroc,recall_at_1pct_fpr,recall_at_1pct_fpr,precision_at_k,precision_at_k,ece,ece,training_seconds,training_seconds
,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
amlnet,lightgbm,boundary_projected_v2,1,,0.978843799573042,0.0018408402296316336,0.9996223869096817,0.00015663166523938703,0.9934959349593494,0.0014081713882674453,0.951219512195121,0.0,0.000323359904389,1.3944837930729235e-05,12.79036577542623,0.38624812757054583
amlnet,lightgbm,hard_projected_v2,1,,0.9798304921827251,0.0018903034949062788,0.9996501328551474,7.608244842428361e-05,0.9943089430894307,0.0014081713882674774,0.9512195121951214,0.0024390243902434744,0.0003098236650126667,1.3961876353413569e-05,13.353308280309042,0.528084636402204
amlnet,lightgbm,random_feasible_v2,1,,0.9724789769740944,0.0017396464932437606,0.9995280200613604,6.58215878326664e-05,0.9910569105691054,0.0014081713882674453,0.9512195121951214,0.002439024390243502,0.00025946000513533333,1.1326355058175938e-05,11.920810302098593,0.1437293102938016
amlnet,xgboost,boundary_projected_v2,1,,0.9730121042813717,0.0012105996341835441,0.9994307168574267,0.0002808573327662023,0.990243902439024,0.0,0.949593495934959,0.0014081713882667564,0.0002471392996313333,5.8245039176605755e-05,14.089325110117594,0.20398571011671268
amlnet,xgboost,hard_projected_v2,1,,0.972980342802242,0.0010660876460211793,0.9995884656514568,0.00015358848106833268,0.9886178861788614,0.0014081713882674613,0.95040650406504,0.0014081713882667963,0.00025296624620333336,5.268812561188693e-05,13.816746234893799,0.11368213558431679
amlnet,xgboost,random_feasible_v2,1,,0.9730935093839964,0.0009973481589290673,0.9993293677589268,8.610928700683357e-05,0.9886178861788615,0.0028163427765348185,0.95040650406504,0.0014081713882668442,0.00026261339398200005,3.986976580852174e-06,12.675422509511312,0.2910213745668691
transxion,lightgbm,boundary_projected_v2,1,,0.266404842425143,0.002620677072328667,0.9306096734069887,0.006219089765490173,0.7250554323725047,0.004832482199047295,0.373983739837398,0.0023078337022908874,0.008684489839758667,0.0005126396419871089,53.101758559544884,3.4939706999498883
transxion,lightgbm,hard_projected_v2,1,,0.2634801572102017,0.005196473137335943,0.930685713789878,0.006286530204020954,0.729490022172949,0.0,0.3640059127864004,0.004999168240380322,0.008618126734603668,0.00039313753021111595,55.155686457951866,3.2148549932149533
transxion,lightgbm,random_feasible_v2,1,,0.2645063876125843,0.004006471460718387,0.9437748731785888,0.0026844738659344085,0.7317073170731705,0.007760532150776435,0.3688100517368807,0.002790034898473917,0.0056847633508179994,0.0001774056010603771,47.44781096776327,5.048378604452252
transxion,xgboost,boundary_projected_v2,1,,0.23103313320045002,0.0050480335233622714,0.887806049254189,0.004953955718593479,0.6500369549150035,0.005689136850828313,0.34257206208425667,0.013070760668016757,0.01584110285623067,0.001037513803947308,51.79081082344055,1.3918451048122558
transxion,xgboost,hard_projected_v2,1,,0.233731653859394,0.0029210795092217707,0.8896825732904198,0.002046635163244633,0.6577974870657793,0.0016934869530507248,0.35033259423503305,0.007994570455574246,0.015126933588035666,0.0016326458214786885,50.84300947189331,1.0536726119014297
transxion,xgboost,random_feasible_v2,1,,0.24381009112251936,0.003989526422252631,0.9335364544513327,0.00234835973672716,0.6722099039172204,0.0075464071901927545,0.35994087213599374,0.003386973906101759,0.008226393253453,7.621619663416527e-05,51.320310751597084,0.8002404265326633
