dataset,detector,augmentation,label_fraction,heldout_typology,auprc,auprc,auroc,auroc,recall_at_1pct_fpr,recall_at_1pct_fpr,precision_at_k,precision_at_k,ece,ece,training_seconds,training_seconds
,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
amlnet,lightgbm,curriculum_projected_v2,1,,0.9734450732899065,0.0025122271151932,0.9996111645022246,0.00013550432901076934,0.9910569105691054,0.0028163427765348905,0.953658536585365,0.0024390243902440156,0.00028129979395000003,3.2685369270884646e-05,19.906330585479736,0.6512377651379553
amlnet,lightgbm,edge_rewire_v2,1,,0.971863899359481,0.0010919644154935085,0.9987089337498771,0.000986833750917476,0.9861788617886175,0.001408171388267389,0.9512195121951214,0.0024390243902434744,0.0002473955893576667,2.8429550004499227e-06,19.300668001174927,0.07242712750479227
amlnet,lightgbm,feature_noise_repaired_v2,1,,0.9718443475551432,0.0021284952943489833,0.9979762906095457,0.001511611540746378,0.9837398373983733,0.0037256712967121803,0.9520325203252024,0.0014081713882674613,0.02661778299701034,0.020785238241358986,18.683557351430256,0.9897178208434626
amlnet,lightgbm,feature_noise_v2,1,,0.9706417267139065,0.000722431844388685,0.9992996306206594,4.303176665617801e-05,0.98780487804878,0.002439024390243988,0.9504065040650405,0.0028163427765342335,0.00024486748753600003,1.9182740558892147e-05,20.711684703826904,0.5429038645108157
amlnet,lightgbm,hard_projected_v2,1,,0.9776701159134021,0.00196734285301849,0.9996202836422388,0.00019699025668020871,0.9926829268292682,0.004224514164802336,0.9512195121951214,0.0024390243902434605,0.00037457752048900006,2.6304831033186765e-05,20.786056598027546,1.2676475662582312
amlnet,lightgbm,mixup_repaired_v2,1,,0.9715854036712154,0.0021846032770695832,0.998556938120788,0.0009249479927591571,0.98780487804878,0.004878048780487948,0.9528455284552836,0.0014081713882674292,0.00034867742853366665,2.337415501942003e-06,20.25226593017578,0.9068452123500079
amlnet,lightgbm,mixup_v2,1,,0.9702800850005024,0.00451794375804997,0.9987476256520175,0.0009758496635590833,0.9829268292682923,0.006453051978206063,0.9520325203252024,0.0014081713882674132,0.00030358124784,3.360071274567863e-05,19.988970200220745,1.0012437721423846
amlnet,lightgbm,none,1,,0.9713560939888867,0.0002486505432806228,0.9994297231289367,6.235788784033631e-05,0.9886178861788614,0.0014081713882674453,0.951219512195121,0.0,0.0002416341654216667,2.678186578102382e-06,18.20780046780904,0.4142508889402925
amlnet,lightgbm,plausible_hard_projected_v2,1,,0.978215419510876,0.003134679818737107,0.9996969501688121,0.00018398265452174313,0.9926829268292682,0.002439024390243988,0.9520325203252024,0.0014081713882674453,0.0003376077711153334,3.075188857377257e-05,19.08152937889099,1.4519580622304742
amlnet,lightgbm,plausible_typology_projected_v2,1,,0.9779375119785074,0.0008827750147033228,0.9994878525097711,0.00027185253479019444,0.9926829268292682,0.002439024390243988,0.9520325203252024,0.0014081713882674613,0.0003567501020336667,2.7740119538930206e-05,19.0080570379893,1.0460156895738575
amlnet,lightgbm,random_feasible_v2,1,,0.9700764929430177,0.0018842485980281587,0.9993998328219921,8.733637228009685e-05,0.9845528455284548,0.005077234145039532,0.951219512195121,0.0,0.0002564435336786667,2.2064001689063685e-05,17.984429359436035,1.392396006947299
amlnet,lightgbm,smote_repaired_v2,1,,0.9719850995898011,0.0022731598642044986,0.9993894248235988,0.00013473781058910526,0.9861788617886175,0.001408171388267389,0.95040650406504,0.0014081713882667882,0.00023695084236133334,1.862973622910197e-05,18.098708152770996,0.7904560936236522
amlnet,lightgbm,smote_v2,1,,0.972594523121615,0.0018135122190439388,0.999448051068678,0.00011733591780674746,0.9886178861788615,0.0037256712967121772,0.95040650406504,0.0014081713882667963,0.000250222400258,1.6714967492008003e-05,18.01788830757141,1.1314174107582706
amlnet,lightgbm,typology_projected_v2,1,,0.9766731754194914,0.0016698278000505168,0.9996343452739525,0.00018798216143169148,0.9934959349593494,0.0028163427765348905,0.9512195121951214,0.0024390243902434605,0.00038535680928566664,3.469303059508179e-05,19.934277931849163,1.3786699351130718
amlnet,xgboost,curriculum_projected_v2,1,,0.971524489726571,0.0024569188666258165,0.9996096851169541,9.695380939421035e-05,0.9918699186991867,0.0028163427765348905,0.936585365853658,0.004224514164802256,0.00043938236050266666,6.636547214616428e-05,23.413311799367268,1.0063115429217755
