acceptance_rate,augmentation,categorical_fractionality_rate,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,negative_feature_rate,profile_drift,rho,seed,temporal_violation_rate
,none,,transxion,lightgbm,,,0,,1,,,,,,0.75,2,
,none,,transxion,lightgbm,,,0,,1,,,,,,0.75,1,
,none,,transxion,lightgbm,,,0,,1,,,,,,0.75,0,
0.235135135135135,feature_noise_v2,0.49279972279972206,transxion,lightgbm,1.8528794761854042,0.128547345601667,2220,,1,0.75,0.6023270327179131,0.916821240052017,0.42190383154238503,1.9218984063052331,0.75,0,0.0
0.23288288288288203,feature_noise_v2,0.48897435897435904,transxion,lightgbm,1.015884629629155,0.126456897384428,2220,,1,0.7495495495495491,0.616260664018435,0.9459493394681121,0.42338000651253604,1.963704003677954,0.75,2,0.0
0.25945945945945903,feature_noise_v2,0.486583506583506,transxion,lightgbm,0.8909720687678601,0.12701977866733102,2220,,1,0.729279279279279,0.588363858815885,0.8960413463780831,0.424259198957994,2.046255485129661,0.75,1,0.0
0.9500000000000001,feature_noise_repaired_v2,0.0,transxion,lightgbm,3.724142750714903,0.221724043720428,2220,,1,0.0,0.0,0.0,0.0,2.00537469360984,0.75,0,0.0
0.9513513513513511,feature_noise_repaired_v2,0.0,transxion,lightgbm,3.6855626093689953,0.23212034271294202,2220,,1,0.0,0.0,0.0,0.0,2.105366332707908,0.75,1,0.0
0.9504504504504501,feature_noise_repaired_v2,0.0,transxion,lightgbm,3.582816916162559,0.222712900337964,2220,,1,0.0,0.0,0.0,0.0,2.007012507016758,0.75,2,0.0
0.9500000000000001,smote_v2,0.07775467775467701,transxion,lightgbm,0.32855203275736,0.21629861569800501,2220,,1,0.0,0.0,0.0,0.0,0.6725842764249641,0.75,0,0.0
0.9500000000000001,smote_v2,0.077186417186417,transxion,lightgbm,0.305341599097599,0.21933211925248502,2220,,1,0.0,0.0,0.0,0.0,0.6157693858798341,0.75,1,0.0
0.9500000000000001,smote_v2,0.076590436590436,transxion,lightgbm,0.300620938262244,0.218929704974469,2220,,1,0.0,0.0,0.0,0.0,0.6443977671749851,0.75,2,0.0
0.9500000000000001,smote_repaired_v2,0.0,transxion,lightgbm,0.48541170771496506,0.215101763402705,2220,,1,0.0,0.0,0.0,0.0,0.6725842764249641,0.75,0,0.0
0.9500000000000001,smote_repaired_v2,0.0,transxion,lightgbm,0.5293720680261841,0.22140891689039502,2220,,1,0.0,0.0,0.0,0.0,0.6157693858798341,0.75,1,0.0
0.9486486486486481,mixup_v2,0.07864171864171801,transxion,lightgbm,0.828177020133106,0.19240852527681201,2220,,1,0.0013513513513510001,0.000872892909745,0.00019890396780200003,0.0,0.622941081529593,0.75,0,0.0
0.9500000000000001,smote_repaired_v2,0.0,transxion,lightgbm,0.513563428408297,0.220916143336361,2220,,1,0.0,0.0,0.0,0.0,0.6443977671749851,0.75,2,0.0
0.9500000000000001,mixup_repaired_v2,0.0,transxion,lightgbm,1.129916284197139,0.19380422931704502,2220,,1,0.0,0.0,0.0,0.0,0.622941081529593,0.75,0,0.0
0.9495495495495491,mixup_v2,0.078101178101178,transxion,lightgbm,0.683606715000001,0.19820366305483603,2220,,1,0.00045045045045,0.000521713153612,0.00020174032131,0.0,0.630462435764604,0.75,1,0.0
0.9500000000000001,mixup_v2,0.07861399861399801,transxion,lightgbm,0.7231858418308491,0.196896439136964,2220,,1,0.0,0.00023511838921100003,0.00020171749768600002,0.0,0.627535750458041,0.75,2,0.0
0.9500000000000001,mixup_repaired_v2,0.0,transxion,lightgbm,0.9820942342534521,0.196608634287214,2220,,1,0.0,0.0,0.0,0.0,0.630462435764604,0.75,1,0.0
0.9500000000000001,mixup_repaired_v2,0.0,transxion,lightgbm,1.027617603566427,0.198775199437693,2220,,1,0.0,0.0,0.0,0.0,0.627535750458041,0.75,2,0.0
