dataset,detector,augmentation,label_fraction,heldout_typology,auprc,auprc,auroc,auroc,recall_at_1pct_fpr,recall_at_1pct_fpr,precision_at_k,precision_at_k,ece,ece,training_seconds,training_seconds
,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
amlnet,graphsage_lite,amount_only,1,,0.824295305317968,0.24111735272503432,0.883691335229262,0.19972999813049822,0.8699186991869915,0.19579659791048806,0.7991869918699184,0.20419941806938893,0.029098458702243004,0.007787481425402721,42.50545930862427,1.8378609492502396
amlnet,graphsage_lite,full,1,,0.824295305317968,0.24111735272503432,0.883691335229262,0.19972999813049822,0.8699186991869915,0.19579659791048806,0.7991869918699184,0.20419941806938893,0.029098458702243004,0.007787481425402721,52.16826065381368,0.11407909312104979
amlnet,graphsage_lite,no_adversarial_selection,1,,0.8907240054027258,0.10727299525913957,0.9993977426299248,6.678312086446588e-05,0.9910569105691054,0.0037256712967122683,0.8536585365853657,0.07181674080163641,0.025828714348165336,0.005423102496192896,44.113569021224976,3.432011204306378
amlnet,graphsage_lite,no_ledger_projection,1,,0.95721441488651,0.011200105509163127,0.9992173360791613,0.000537606870315377,0.9869918699186987,0.007840366472352304,0.911382113821138,0.014081713882673708,0.03640069393736467,0.00811698924332348,49.66121586163839,4.8766914495597495
amlnet,graphsage_lite,no_profile,1,,0.9429471467253018,0.03708780129950299,0.9992503345895027,0.0002307910085567811,0.9886178861788614,0.0014081713882674132,0.8861788617886178,0.05819684607536037,0.037799293130369005,0.0065545590070093165,52.50192173322042,0.5654046173370139
amlnet,graphsage_lite,no_temporal,1,,0.824295305317968,0.24111735272503432,0.883691335229262,0.19972999813049822,0.8699186991869915,0.19579659791048806,0.7991869918699184,0.20419941806938893,0.029098458702243004,0.007787481425402721,52.52111347516378,0.5728741585504943
amlnet,graphsage_lite,random_feasible,1,,0.8907240054027258,0.10727299525913957,0.9993977426299248,6.678312086446588e-05,0.9910569105691054,0.0037256712967122683,0.8536585365853657,0.07181674080163641,0.025828714348165336,0.005423102496192896,47.5922323067983,5.304282155835341
amlnet,graphsage_lite,topology_only,1,,0.8442483745150534,0.20086362513314396,0.8841366526106383,0.20014713447697696,0.876422764227642,0.20138327900907207,0.8146341463414629,0.17742959492169003,0.02974458422998234,0.007830113172219006,48.87330381075541,6.566350451306836
amlnet,lightgbm,amount_only,1,,0.9716314645936371,0.0017336459818981806,0.9990355977080734,1.6432332600693563e-05,0.9869918699186987,0.0014081713882673653,0.95040650406504,0.0014081713882667882,0.00021574871568666668,7.120204757546304e-06,6.459364573160808,0.17713502435218467
amlnet,lightgbm,full,1,,0.9716314645936371,0.0017336459818981806,0.9990355977080734,1.6432332600693563e-05,0.9869918699186987,0.0014081713882673653,0.95040650406504,0.0014081713882667882,0.00021574871568666668,7.120204757546304e-06,6.648605505625407,0.1203816453185938
amlnet,lightgbm,no_adversarial_selection,1,,0.9708012085794805,0.0007104736087149096,0.9988665592618015,0.00022164379664339027,0.98780487804878,0.0024390243902439462,0.951219512195121,0.0,0.00021897088989666666,2.1259157218805165e-05,6.578874667485555,0.13524330719433533
amlnet,lightgbm,no_ledger_projection,1,,0.97257677117017,0.0015960116436751998,0.9990231947810572,0.00027562963402888435,0.98780487804878,0.002439024390243988,0.9495934959349587,0.0028163427765342335,0.00021600999010066668,5.923566594977397e-06,6.631988445917766,0.13954024395042994
amlnet,lightgbm,no_profile,1,,0.9728480139476202,0.001978063197252599,0.9992166131977228,0.000164118002474658,0.9886178861788614,0.0014081713882674453,0.951219512195121,0.0,0.00022025347905433335,1.246992883990387e-05,6.906925598780314,0.26845635022936787
amlnet,lightgbm,no_temporal,1,,0.9716314645936371,0.0017336459818981806,0.9990355977080734,1.6432332600693563e-05,0.9869918699186987,0.0014081713882673653,0.95040650406504,0.0014081713882667882,0.00021574871568666668,7.120204757546304e-06,6.841480255126953,0.29048077755904333
amlnet,lightgbm,random_feasible,1,,0.9708012085794805,0.0007104736087149096,0.9988665592618015,0.00022164379664339027,0.98780487804878,0.0024390243902439462,0.951219512195121,0.0,0.00021897088989666666,2.1259157218805165e-05,6.551595211029053,0.16391927443823925
amlnet,lightgbm,topology_only,1,,0.972018846911984,0.00025892868279826634,0.9992320421400648,0.00010603908984509896,0.9886178861788614,0.0014081713882674613,0.95040650406504,0.0014081713882668442,0.00022097986929600004,1.7878932373509518e-06,6.542155742645264,0.15642315337581156
transxion,graphsage_lite,amount_only,1,,0.11496537146831536,0.009657738985763057,0.9071375685313384,0.004788392215598383,0.6529933481152991,0.017841992172317772,0.13821138211382067,0.014469158869513277,0.05735569115455933,0.021123417078292628,47.00377329190572,7.072062734698644
transxion,graphsage_lite,full,1,,0.11496537146831536,0.009657738985763057,0.9071375685313384,0.004788392215598383,0.6529933481152991,0.017841992172317772,0.13821138211382067,0.014469158869513277,0.05735569115455933,0.021123417078292628,48.271099964777626,8.131928913492793
transxion,graphsage_lite,no_adversarial_selection,1,,0.11377021398172234,0.002016655296354436,0.903164069691555,0.0021939476534541843,0.6614929785661491,0.01322655592621816,0.13340724316334035,0.012161480171400072,0.05564140559349268,0.006577674421960999,43.46481545766195,0.009308877923670068
transxion,graphsage_lite,no_ledger_projection,1,,0.11180161163928969,0.016773306848867055,0.9194698309264681,0.007425510085676045,0.676274944567627,0.03017884166034648,0.13895048041389435,0.004197271504656469,0.07247200259754201,0.029101379502189134,47.46615068117777,6.74452811446545
transxion,graphsage_lite,no_profile,1,,0.114196155201848,0.011318551426965159,0.9062040233762331,0.010430911810322487,0.6585365853658534,0.02597644016376964,0.14301552106430135,0.014915325994538774,0.05640461721663467,0.019126737140937527,55.990803718566895,1.8425440536632562
transxion,graphsage_lite,no_temporal,1,,0.11496537146831536,0.009657738985763057,0.9071375685313384,0.004788392215598383,0.6529933481152991,0.017841992172317772,0.13821138211382067,0.014469158869513277,0.05735569115455933,0.021123417078292628,43.49428121248881,0.19644704335942453
transxion,graphsage_lite,random_feasible,1,,0.11377021398172234,0.002016655296354436,0.903164069691555,0.0021939476534541843,0.6614929785661491,0.01322655592621816,0.13340724316334035,0.012161480171400072,0.05564140559349268,0.006577674421960999,51.01629932721456,7.248414401449732
transxion,graphsage_lite,topology_only,1,,0.113344030052158,0.01174723916891452,0.9159115614243181,0.005807048756299396,0.6666666666666661,0.02952695396221458,0.13673318551367267,0.014038004370452937,0.07115325023708467,0.03033804298772021,47.04750084877014,7.555090514237799
transxion,lightgbm,amount_only,1,,0.25226812735430865,0.008216307945243001,0.9363417721114403,0.00874924437962351,0.7139689578713964,0.012493822250094221,0.3640059127864,0.00942893630611476,0.010469002420226336,0.00013595640169265002,24.36744538942973,0.18994564727467547
transxion,lightgbm,full,1,,0.25226812735430865,0.008216307945243001,0.9363417721114403,0.00874924437962351,0.7139689578713964,0.012493822250094221,0.3640059127864,0.00942893630611476,0.010469002420226336,0.00013595640169265002,24.743197679519653,0.387163831340391
transxion,lightgbm,no_adversarial_selection,1,,0.25417317973160564,0.0070251420450507815,0.9365137509069384,0.010671878584689156,0.7110125646711011,0.006304036256183102,0.3677014042867697,0.003386973906101751,0.009110343081669,0.00022248897631523625,23.872549772262573,0.8999798790961775
transxion,lightgbm,no_ledger_projection,1,,0.2576677786413377,0.00788490609712254,0.9404469503108684,0.005787715774300595,0.7257945306725789,0.003563802941978634,0.37435328898743475,0.007381738490553402,0.010138732031546001,0.0008387282154179443,24.879814386367798,0.1498140405530447
transxion,lightgbm,no_profile,1,,0.25217117057931304,0.005081825350263173,0.9386630930460161,0.004310215808410968,0.7176644493717661,0.0027900348984743854,0.36511456023651107,0.01336521900962647,0.010525370433637668,0.0009458714581728771,24.051474571228027,0.7153053773193975
transxion,lightgbm,no_temporal,1,,0.252268986940042,0.008217767238234072,0.9363417861619955,0.008749247232563312,0.7139689578713964,0.012493822250094221,0.3640059127864,0.00942893630611476,0.010468950948010335,0.00013601443925229695,24.039958556493122,0.4303329658357008
transxion,lightgbm,random_feasible,1,,0.25417317973160564,0.0070251420450507815,0.9365137509069384,0.010671878584689156,0.7110125646711011,0.006304036256183102,0.3677014042867697,0.003386973906101751,0.009110343081669,0.00022248897631523625,23.975932995478313,0.27573069400820593
transxion,lightgbm,topology_only,1,,0.2611995647026444,0.0010894793137960928,0.94668959609756,0.0026374209762036293,0.724316334072431,0.008171967622873656,0.37102734663710235,0.004480545326305371,0.009728342581436334,0.0002696563320243291,23.993788957595825,0.3706409040322824
