augmentation,auprc,auroc,brier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
amount_only,0.105112203606433,0.9039575977042981,0.038759755119611,transxion,graphsage_lite,0.078357534806962,0.043124596513879,,1,0.122826898808832,0.022208923465655003,0.12195121951219501,0.595343680709534,0.6385809312638581,0.5,1,902,4440,1818982,55.169411420822144,0.11522193852013402,0.927494716661251,0.043598200189021004,0.08566685854198801,0.035023508544722005,0.114378154863101,779,0.017904432930339,0.138639281129653,0.618741976893453,0.6688061617458281
amount_only,0.12441503340337101,0.9126447645806021,0.022619673021718002,transxion,graphsage_lite,0.057596774330383,0.077909682037821,,1,0.16874553895861902,0.041170165815522006,0.149667405764966,0.6341463414634141,0.672949002217294,0.5,2,902,4440,1818982,42.844555377960205,0.126862959312913,0.9281138553599481,0.029949682662888003,0.06973761689075801,0.052551309425247,0.140931484831467,779,0.027198917456021002,0.15019255455712402,0.631578947368421,0.686777920410783
topology_only,0.11119892285393701,0.9148718588267261,0.013661137945833,transxion,graphsage_lite,0.036812929286202,0.128308938025537,,1,0.21731835917548803,0.07078227007215601,0.134146341463414,0.588691796008869,0.674057649667405,0.5,0,902,4440,1818982,42.60024833679199,0.11390510031594601,0.928353310988639,0.020539875385945,0.055319719029784005,0.076529237402317,0.168204230112195,779,0.040383931745467005,0.12066752246469802,0.612323491655969,0.6739409499358151
topology_only,0.10281716494071301,0.9106945948648011,0.038440524865247,transxion,graphsage_lite,0.082327276952549,0.043973405305773004,,1,0.124179183556684,0.022659430122116003,0.12416851441241601,0.5831485587583141,0.6341463414634141,0.5,1,902,4440,1818982,42.771446228027344,0.10994458056028301,0.9290096098691161,0.04496245819057,0.09424514350645201,0.034966991160344005,0.11456025159330802,779,0.017872973204838,0.13992297817715002,0.609756097560975,0.658536585365853
topology_only,0.126016002361824,0.922168230581427,0.037747685294531,transxion,graphsage_lite,0.09431954447250301,0.04916637105356501,,1,0.134659705079722,0.025395778364116002,0.151884700665188,0.639689578713968,0.691796008869179,0.5,2,902,4440,1818982,55.77080798149109,0.125805361894561,0.9320217401596511,0.043553058585885006,0.10086279983346201,0.037872442263970005,0.12056090905503002,779,0.019388036387025003,0.15532734274711102,0.644415917843388,0.693196405648267
random_feasible,0.11376525975081801,0.9024634421170321,0.019015760068805003,transxion,graphsage_lite,0.048069427034448005,0.092483047179339,,1,0.18394896324517002,0.049459876543209005,0.14301552106430102,0.568736141906873,0.6707317073170731,0.5,0,902,4440,1818982,42.66410827636719,0.12010908699752101,0.9308972548130521,0.023912159599273,0.059659584722314,0.066703724291272,0.16021222194502002,779,0.034861425832316,0.13992297817715002,0.603337612323491,0.7034659820282411
random_feasible,0.11578934182945601,0.9014060080242401,0.025829375679906,transxion,graphsage_lite,0.059941842467378006,0.06618544123627401,,1,0.153938777652378,0.034683004794885,0.13747228381374701,0.601995565410199,0.646341463414634,0.5,1,902,4440,1818982,55.66163873672485,0.12744122134016,0.9293612726981421,0.033432688874173,0.07439350941818301,0.047690704942701,0.135271317275541,779,0.024584294693293002,0.14762516046213,0.617458279845956,0.6675224646983311
random_feasible,0.111756040364893,0.9056227589333931,0.019782101737076,transxion,graphsage_lite,0.058912947278652004,0.095022965138167,,1,0.185359882541194,0.050973422732046005,0.119733924611973,0.6164079822616401,0.6674057649667401,0.5,2,902,4440,1818982,54.723150968551636,0.12225173604959401,0.9286251255720831,0.025547000299097,0.06942185013235201,0.066101036987744,0.158895350167315,779,0.034542714732815005,0.136071887034659,0.625160462130937,0.704749679075738
full,0.9716996083402281,0.9990545047001301,0.00020332911816600002,amlnet,lightgbm,0.000211210179085,0.9420289855072461,,1,0.9419628474280151,0.9330143540669851,0.951219512195121,0.9853658536585361,0.98780487804878,0.5,0,410,1417,654575,6.512184143066406,0.9460672360957341,0.9977238058480821,0.00029222084885400005,0.00029275460737000005,0.910307898259705,0.9110467654572311,390,0.9523809523809521,0.894871794871794,0.9615384615384611,0.9666666666666661
full,0.9733300339737181,0.9990275283338701,0.000201991134487,amlnet,lightgbm,0.00021208093253700003,0.9444444444444441,,1,0.94438301447562,0.935406698564593,0.951219512195121,0.9853658536585361,0.98780487804878,0.5,1,410,1417,654575,6.693715333938599,0.9449158427408971,0.9976271059443581,0.00030241749390100004,0.00030599399981400005,0.904509283819628,0.9048840881793271,390,0.936813186813186,0.889743589743589,0.9641025641025641,0.9717948717948711
