augmentation,auprc,auroc,brier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr,run_name,candidate_multiplier
none,0.106078406801295,0.8513197376764771,0.001489671053841,transxion,xgboost,0.00096227237989,0.131063829787234,,0.1,0.154500175333623,0.282051282051282,0.236141906873614,0.403547671840354,0.471175166297117,1.0,2,902,296,1817502,28.505517721176147,0.15628715007862,0.893984264089806,0.001233316559359,0.000712289090544,0.199814986123959,0.222062320510555,779,0.357615894039735,0.28369704749679,0.499358151476251,0.571245186136071,label_scarcity,
none,0.163150615268686,0.8776211472589621,0.001852312088809,transxion,xgboost,0.001657461572501,0.283597883597883,,0.25,0.2827747983581,0.271255060728744,0.288248337028824,0.493348115299334,0.539911308203991,1.0,0,902,740,1817502,34.206705808639526,0.210242571074237,0.903703410448613,0.001683408019962,0.001928034648182,0.331196581196581,0.334950787207905,779,0.283623055809698,0.329910141206675,0.590500641848523,0.645699614890885,label_scarcity,
none,0.129875759368317,0.875833285280434,0.001963709462989,transxion,xgboost,0.002492359044042,0.249598286020353,,0.25,0.248583567740303,0.241450777202072,0.251662971175166,0.414634146341463,0.493348115299334,1.0,1,902,740,1817502,32.10149598121643,0.197206125480247,0.904316155644153,0.001703922153235,0.002597946386332,0.312087912087912,0.314358586134109,779,0.27281460134486,0.308087291399229,0.52374839537869,0.598202824133504,label_scarcity,
none,0.136244451966621,0.8843741473909291,0.001863420130539,transxion,xgboost,0.002694416011594,0.273446327683615,,0.25,0.272434235087898,0.278801843317972,0.273835920177383,0.421286031042128,0.484478935698447,1.0,2,902,740,1817502,32.191508769989014,0.209655716545356,0.908086878744056,0.0016178660883,0.00278619701281,0.330818340104468,0.331401540444353,779,0.301906779661016,0.333761232349165,0.55198973042362,0.617458279845956,label_scarcity,
none,0.243691323619953,0.935283744229968,0.004911559838361,transxion,xgboost,0.014101266503445,0.252806466097889,,1.0,0.312730570396809,0.158502252252252,0.37250554323725,0.625277161862527,0.6818181818181811,1.0,0,902,2960,1817502,34.46649146080017,0.29818253396257,0.940455124073476,0.00448751387833,0.013295303973602,0.270742358078602,0.344286260291574,779,0.166915943763087,0.403080872913992,0.72400513478819,0.761232349165596,label_scarcity,
none,0.255943483220455,0.9344531978914552,0.004943021033857,transxion,xgboost,0.014648009584981,0.258166253660734,,1.0,0.319020838772852,0.162001696352841,0.375831485587583,0.6374722838137471,0.6818181818181811,1.0,1,902,2960,1817502,30.00419878959656,0.306784851323012,0.939310960697416,0.004541150100685,0.013786653583265,0.268398268398268,0.342428931093111,779,0.165137614678899,0.414634146341463,0.718870346598202,0.7573812580231061,label_scarcity,
none,0.249188160305895,0.9327645517702572,0.004880042363902,transxion,xgboost,0.014113812036505,0.25672594619243,,1.0,0.31580722241217,0.161595866819747,0.371396895787139,0.6274944567627491,0.684035476718403,1.0,2,902,2960,1817502,30.00811553001404,0.305487650969055,0.936991790888338,0.004484043500097,0.013368395636821,0.272660996354799,0.346518199371802,779,0.168165467625899,0.41976893453145,0.725288831835686,0.766367137355584,label_scarcity,
random_graph,0.014921231060198,0.7148025831141771,0.001489173333445,transxion,xgboost,0.001487242399822,0.0,,0.01,-4.9610491137667e-05,0.0,0.060975609756097,0.115299334811529,0.149667405764966,1.0,0,902,60,1817532,31.358623504638672,0.028199468102471,0.7566527285751901,0.001284821467567,0.001282821564454,0.0,0.0,779,0.0,0.086007702182284,0.152759948652118,0.193838254172015,label_scarcity,
random_graph,0.025850596638932,0.7652658396319281,0.001488079485324,transxion,xgboost,0.001485668427544,0.0,,0.01,0.0,0.0,0.082039911308204,0.151884700665188,0.249445676274944,1.0,1,902,60,1817532,28.415393590927124,0.039124992646212,0.814687554953284,0.001284766384908,0.001282058892563,0.0,0.0,779,0.0,0.097560975609756,0.223363286264441,0.309370988446726,label_scarcity,
random_graph,0.010929853668,0.7291963185307091,0.001488602884195,transxion,xgboost,0.001484634272351,0.0,,0.01,0.0,0.0,0.050997782705099,0.108647450110864,0.149667405764966,1.0,2,902,60,1817532,57.285072565078735,0.019217856555477,0.7633830867114011,0.001282843448024,0.001281694304434,0.005108556832694,0.035759694686774,779,0.5,0.061617458279845,0.127086007702182,0.188703465982028,label_scarcity,
random_graph,0.063574900749976,0.8258664296848711,0.0014593182674,transxion,xgboost,0.001251584133862,0.014989293361884,,0.05,0.040953289651103,0.21875,0.162971175166297,0.280487804878048,0.345898004434589,1.0,0,902,296,1817650,31.22535181045532,0.072901388799801,0.8600552815783331,0.00125059332468,0.001049269748745,0.024752475247524,0.066328410431201,779,0.344827586206896,0.157894736842105,0.31193838254172,0.385109114249037,label_scarcity,
random_graph,0.062633277359269,0.807335178410699,0.001468664362312,transxion,xgboost,0.00130623921486,0.033195020746887,,0.05,0.067321501771105,0.258064516129032,0.160753880266075,0.277161862527716,0.332594235033259,1.0,1,902,296,1817650,31.96425175666809,0.10231421351311,0.878561561293683,0.001250238258202,0.00108270370943,0.05787037037037,0.096798551362498,779,0.294117647058823,0.205391527599486,0.408215661103979,0.465982028241335,label_scarcity,
random_graph,0.089270104931819,0.847286207228759,0.001448008130377,transxion,xgboost,0.001320351079568,0.033719704952581,,0.05,0.077429171790158,0.340425531914893,0.198447893569844,0.320399113082039,0.395787139689578,1.0,2,902,296,1817650,33.28395700454712,0.114935330905776,0.8700451986833351,0.001235677720233,0.001113468693095,0.041013268998793,0.085871085782329,779,0.34,0.236200256739409,0.406931964056482,0.472400513478819,label_scarcity,
random_graph,0.122246670732188,0.8780497774663291,0.00141665045096,transxion,xgboost,0.000919893798677,0.115134633240482,,0.1,0.155534500772889,0.354285714285714,0.252771618625277,0.414634146341463,0.485587583148558,1.0,0,902,592,1817798,30.52506136894226,0.164587427359535,0.90552488841629,0.001190514717634,0.000684912130383,0.142414860681114,0.178858932822588,779,0.363157894736842,0.274711168164313,0.516046213093709,0.5879332477535301,label_scarcity,
random_graph,0.088275427181672,0.8490360044206021,0.001491763976158,transxion,xgboost,0.00094643091964,0.110009017132551,,0.1,0.140585125623087,0.294685990338164,0.190687361419068,0.351441241685144,0.430155210643015,1.0,1,902,592,1817798,34.64237976074219,0.143227653177573,0.8922947477302611,0.001256305309961,0.000726164128204,0.164222873900293,0.192113273130463,779,0.344262295081967,0.238767650834403,0.481386392811296,0.541720154043645,label_scarcity,
random_graph,0.132867436114492,0.8641248941095181,0.001480718889342,transxion,xgboost,0.000847200218204,0.178963893249607,,0.1,0.196052291625897,0.306451612903225,0.263858093126385,0.447893569844789,0.51330376940133,1.0,2,902,592,1817798,35.78756332397461,0.170135151900606,0.8972562578759191,0.00124436686604,0.000618894079161,0.232034632034632,0.246937235843965,779,0.356382978723404,0.2798459563543,0.5327342747111681,0.611039794608472,label_scarcity,
random_graph,0.183199960200352,0.886897319517674,0.001928957049108,transxion,xgboost,0.002106304314024,0.297297297297297,,0.25,0.298630803571962,0.263247863247863,0.291574279379157,0.5121951219512191,0.5676274944567621,1.0,0,902,1480,1818242,35.098721981048584,0.205292066460115,0.90729535626404,0.001788932393859,0.002364592443325,0.339882121807465,0.348607429520525,779,0.275258552108194,0.324775353016688,0.605905006418485,0.6534017971758661,label_scarcity,
random_graph,0.131053954158756,0.900737097745372,0.002088012074272,transxion,xgboost,0.002891725539994,0.272327964860907,,0.25,0.273078715004975,0.243243243243243,0.262749445676274,0.461197339246119,0.5121951219512191,1.0,1,902,1480,1818242,33.19351243972778,0.208937627368986,0.91528975145206,0.001836864558169,0.00292853004884,0.315200813421454,0.321177440850938,779,0.26094276094276,0.31578947368421,0.5596919127086001,0.616174582798459,label_scarcity,
random_graph,0.161124815915702,0.8989850069531181,0.001937268657598,transxion,xgboost,0.002899758766966,0.284548699643039,,0.25,0.284311963165771,0.263456090651558,0.286031042128603,0.480044345898004,0.535476718403547,1.0,2,902,1480,1818242,30.841729640960693,0.206163849156681,0.913776461128429,0.001712022440343,0.002981401333547,0.334903192046049,0.339753234061661,779,0.282685512367491,0.326059050064184,0.59563543003851,0.6482670089858791,label_scarcity,
random_graph,0.23150337204429,0.933012928626908,0.005127116230507,transxion,xgboost,0.015681673779266,0.258647976486547,,1.0,0.319190840350232,0.16245384833854,0.362527716186252,0.635254988913525,0.687361419068736,1.0,0,902,5920,1820462,34.77330756187439,0.27875374038868,0.937979243953983,0.004688856512779,0.014866228818053,0.273035887487875,0.34729031958907,779,0.168310911808669,0.381258023106546,0.7291399229781771,0.7689345314505771,label_scarcity,
random_graph,0.238441677011871,0.931689742944188,0.005166973522622,transxion,xgboost,0.016039121738311,0.260637112942748,,1.0,0.3234573467779,0.163088932255366,0.361419068736141,0.6485587583148551,0.696230598669623,1.0,1,902,5920,1820462,37.334197759628296,0.280991603930576,0.933965475443628,0.00473113797145,0.015089010921901,0.275431861804222,0.351799523095751,779,0.169371496016524,0.391527599486521,0.7368421052631571,0.76765083440308,label_scarcity,
random_graph,0.240860220142555,0.9382586511748512,0.005361227087709,transxion,xgboost,0.016176857495105,0.246297079983072,,1.0,0.311522846461885,0.152196652719665,0.360310421286031,0.6452328159645231,0.695121951219512,1.0,2,902,5920,1820462,31.823071241378784,0.289436730845089,0.938610264787882,0.004899068954353,0.015260260078744,0.261506755209526,0.340006448715923,779,0.159141583054626,0.388960205391527,0.732991014120667,0.7650834403080871,label_scarcity,
adv_no_projection,0.013200315535172,0.726276925329372,0.001488668113785,transxion,xgboost,0.001486378983628,0.0,,0.01,0.0,0.0,0.055432372505543,0.105321507760532,0.150776053215077,1.0,0,902,60,1817532,35.93880653381348,0.024555191649298,0.75881179029874,0.001284685141575,0.001281091303561,0.0,0.0,779,0.0,0.070603337612323,0.128369704749679,0.17971758664955,label_scarcity,
adv_no_projection,0.026312444627596,0.7611323630034581,0.001488125216402,transxion,xgboost,0.001485523566877,0.0,,0.01,-4.9610491137667e-05,0.0,0.074279379157427,0.15410199556541,0.220620842572062,1.0,1,902,60,1817532,58.453898429870605,0.031307897752755,0.795962929732493,0.001284546784319,0.001281410152528,0.0,0.0,779,0.0,0.089858793324775,0.191270860077021,0.281129653401797,label_scarcity,
adv_no_projection,0.009924025851234,0.714228805479124,0.001488446813628,transxion,xgboost,0.001483539928051,0.0,,0.01,0.0,0.0,0.043237250554323,0.093126385809312,0.135254988913525,1.0,2,902,60,1817532,33.60620760917664,0.019450140590632,0.74998079880473,0.00128289726433,0.001279670174153,0.002560819462227,0.025285880868628,779,0.5,0.050064184852374,0.119383825417201,0.177150192554557,label_scarcity,
adv_no_projection,0.080934824641014,0.836390297658641,0.001441268927997,transxion,xgboost,0.001226542345018,0.019292604501607,,0.05,0.053587084778621,0.290322580645161,0.189578713968957,0.312638580931263,0.37250554323725,1.0,0,902,296,1817650,39.728670835495,0.092836235903219,0.8609962255417871,0.001241002205962,0.001047709848725,0.01985111662531,0.054959104550917,779,0.296296296296296,0.196405648267009,0.362002567394095,0.439024390243902,label_scarcity,
adv_no_projection,0.068564749750802,0.7814851041218711,0.001457353081339,transxion,xgboost,0.00123087349286,0.068756319514661,,0.05,0.12100771178443,0.390804597701149,0.162971175166297,0.288248337028824,0.341463414634146,1.0,1,902,296,1817650,33.16353750228882,0.117651918103226,0.869604308985627,0.001228981437238,0.001004110188169,0.099322799097065,0.152037136790435,779,0.411214953271028,0.21566110397946,0.417201540436457,0.471116816431322,label_scarcity,
adv_no_projection,0.071304489296405,0.8476400438872881,0.001455546134481,transxion,xgboost,0.001316269816773,0.017278617710583,,0.05,0.054171279059466,0.333333333333333,0.166297117516629,0.2960088691796,0.38580931263858,1.0,2,902,296,1817650,31.22563600540161,0.09606188339629,0.8682889966113371,0.001242275716368,0.001097192135573,0.039119804400977,0.09156911459708,779,0.41025641025641,0.204107830551989,0.34788189987163,0.435173299101412,label_scarcity,
adv_no_projection,0.128175932024624,0.8770823591716881,0.001438196340793,transxion,xgboost,0.000887506818486,0.152920962199312,,0.1,0.182450852957078,0.339694656488549,0.251662971175166,0.413525498891352,0.497782705099778,1.0,0,902,592,1817798,32.331724643707275,0.171209529422942,0.9033539509224,0.001218548858354,0.000676018632763,0.200181983621474,0.219692646765759,779,0.34375,0.290115532734274,0.528883183568677,0.598202824133504,label_scarcity,
adv_no_projection,0.097555474740338,0.8484357280493581,0.001493652279653,transxion,xgboost,0.000910784384838,0.131849315068493,,0.1,0.156540263909543,0.289473684210526,0.201773835920177,0.379157427937915,0.4490022172949,1.0,1,902,592,1817798,30.99267601966858,0.148598875440837,0.897237800839013,0.001258745432423,0.000660529268927,0.184162062615101,0.203860822601049,779,0.325732899022801,0.260590500641848,0.500641848523748,0.564826700898587,label_scarcity,
adv_no_projection,0.109374677263448,0.8602605576983501,0.00149392131479,transxion,xgboost,0.000880608871904,0.145816072908036,,0.1,0.167076553028238,0.288524590163934,0.227272727272727,0.429046563192904,0.497782705099778,1.0,2,902,592,1817798,33.29874563217163,0.152216345803705,0.900170213363622,0.001252434745793,0.000641784480122,0.188747731397459,0.206690598008069,779,0.321981424148606,0.269576379974326,0.517329910141206,0.59563543003851,label_scarcity,
adv_no_projection,0.164803721650326,0.8847820976246351,0.002027621397007,transxion,xgboost,0.002183621213946,0.284889316650625,,0.25,0.286189490846981,0.251700680272108,0.280487804878048,0.485587583148558,0.5388026607538801,1.0,0,902,1480,1818242,33.78047251701355,0.200797232357131,0.912465917096048,0.001833216536549,0.002383134275355,0.33695652173913,0.345210048511346,779,0.273895582329317,0.320924261874197,0.5879332477535301,0.6469833119383821,label_scarcity,
adv_no_projection,0.130171103538839,0.8862959059678001,0.002147415857282,transxion,xgboost,0.003122505324069,0.261363636363636,,0.25,0.26292190287742,0.228099173553719,0.248337028824833,0.446784922394678,0.5088691796008871,1.0,1,902,1480,1818242,31.04329824447632,0.183032228432159,0.9072591083790432,0.001907652187225,0.003205957742318,0.302151075537768,0.308683651737936,779,0.247540983606557,0.290115532734274,0.562259306803594,0.6290115532734271,label_scarcity,
adv_no_projection,0.155998642043472,0.889282453186763,0.002046882068886,transxion,xgboost,0.0033665842162,0.30238210986874,,0.25,0.303526082320591,0.269264069264069,0.299334811529933,0.460088691796008,0.532150776053215,1.0,2,902,1480,1818242,35.47084641456604,0.189587143309206,0.910344975587521,0.001837818569686,0.003390951577367,0.340446650124069,0.348515456065704,779,0.277508090614886,0.335044929396662,0.582798459563543,0.632862644415917,label_scarcity,
adv_no_projection,0.244167243597016,0.928248065865327,0.006438698725693,transxion,xgboost,0.021492262313497,0.222476626597977,,1.0,0.292695193144639,0.134362756395482,0.376940133037694,0.62860310421286,0.6796008869179601,1.0,0,902,5920,1820462,34.373581886291504,0.294495273750325,0.932955643525717,0.005913701406522,0.020302406095218,0.237132735986663,0.319883792675356,779,0.141542288557213,0.386392811296534,0.718870346598202,0.7637997432605901,label_scarcity,
adv_no_projection,0.238113286499983,0.931928417587035,0.00657254093123,transxion,xgboost,0.022185902456459,0.218439173680183,,1.0,0.287040135777058,0.131992602866389,0.350332594235033,0.624168514412416,0.6707317073170731,1.0,1,902,5920,1820462,34.7214789390564,0.292698350795827,0.9364060995356732,0.005979394069357,0.020694533383675,0.236279849183074,0.318049246872359,779,0.141176470588235,0.395378690629011,0.712451861360718,0.753530166880616,label_scarcity,
adv_no_projection,0.231315866315211,0.9294031021397312,0.006771034891277,transxion,xgboost,0.022872739571865,0.213516524322317,,1.0,0.283855037506318,0.128233719892952,0.365853658536585,0.614190687361419,0.665188470066518,1.0,2,902,5920,1820462,29.23588490486145,0.279532131247977,0.93399643625052,0.006207341441862,0.021486715695631,0.226704316256555,0.309771475859589,779,0.134481933476908,0.38382541720154,0.707317073170731,0.754813863928113,label_scarcity,
random_feasible,0.019184397129551,0.7665400432465821,0.001488334965411,transxion,xgboost,0.001485607540789,0.0,,0.01,0.0,0.0,0.066518847006651,0.133037694013303,0.17960088691796,1.0,0,902,60,1817532,29.964579582214355,0.032136837238235,0.7831635522498721,0.001284989119531,0.001283467690157,0.0,0.0,779,0.0,0.100128369704749,0.191270860077021,0.227214377406931,label_scarcity,
random_feasible,0.026687529494272,0.7517934892258801,0.001488368089891,transxion,xgboost,0.001487070802796,0.0,,0.01,0.0,0.0,0.07760532150776,0.166297117516629,0.230598669623059,1.0,1,902,60,1817532,31.920233964920044,0.0411792387852,0.805612884745123,0.001284749085867,0.001282648991776,0.0,0.0,779,0.0,0.105263157894736,0.223363286264441,0.305519897304236,label_scarcity,
random_feasible,0.01237130880482,0.7105750826139651,0.001488514806221,transxion,xgboost,0.001485587045203,0.0,,0.01,0.0,0.0,0.058758314855875,0.11640798226164,0.155210643015521,1.0,2,902,60,1817532,31.20230007171631,0.023609525969973,0.758903469760634,0.00128387173211,0.001282295513899,0.002557544757033,0.020619236795915,779,0.333333333333333,0.073170731707317,0.161745827984595,0.223363286264441,label_scarcity,
random_feasible,0.051826310001661,0.8322543716518651,0.00146528343246,transxion,xgboost,0.001286424142849,0.01511879049676,,0.05,0.047369488503043,0.291666666666666,0.133037694013303,0.240576496674057,0.318181818181818,1.0,0,902,296,1817650,38.756786584854126,0.060551848230579,0.8559551493260631,0.001264305980458,0.00110973966795,0.017283950617283,0.044818659027963,779,0.225806451612903,0.145057766367137,0.277278562259306,0.356867779204107,label_scarcity,
random_feasible,0.064788628612561,0.8070845207824051,0.001460832917967,transxion,xgboost,0.001339267085834,0.03765690376569,,0.05,0.081258930604599,0.333333333333333,0.157427937915742,0.262749445676274,0.32150776053215,1.0,1,902,296,1817650,31.73333191871643,0.117702169357902,0.8714448178885361,0.001238580028603,0.001110901343113,0.065882352941176,0.118753561097779,779,0.394366197183098,0.222079589216944,0.395378690629011,0.464698331193838,label_scarcity,
random_feasible,0.082542037094749,0.8516986197550731,0.001458668192959,transxion,xgboost,0.001373604063913,0.029692470837751,,0.05,0.072539292490536,0.341463414634146,0.178492239467849,0.322616407982261,0.404656319290465,1.0,2,902,296,1817650,32.57160663604736,0.122191680262772,0.874842364928282,0.001237795513726,0.001162024336855,0.055288461538461,0.112935593571603,779,0.433962264150943,0.234916559691912,0.399229781771501,0.460847240051347,label_scarcity,
random_feasible,0.121749994459333,0.87422051124091,0.001420603053012,transxion,xgboost,0.001025760762907,0.099236641221374,,0.1,0.142817116502313,0.356164383561643,0.226164079822616,0.401330376940133,0.468957871396895,1.0,0,902,592,1817798,35.635573863983154,0.161124388220939,0.90177360254193,0.001200012975881,0.000806863438214,0.158859470468431,0.195647470347381,779,0.38423645320197,0.2798459563543,0.507060333761232,0.5789473684210521,label_scarcity,
random_feasible,0.091135812085109,0.845586002387792,0.001484276559828,transxion,xgboost,0.001004139833308,0.109810981098109,,0.1,0.13990421912992,0.291866028708134,0.20620842572062,0.354767184035476,0.424611973392461,1.0,1,902,592,1817798,33.68596124649048,0.142910224056645,0.886583297804147,0.001247728781313,0.000788021308331,0.150197628458498,0.17783384433732,779,0.326180257510729,0.246469833119383,0.464698331193838,0.548138639281129,label_scarcity,
random_feasible,0.105068561934495,0.856003465812572,0.001482305198289,transxion,xgboost,0.000972428290926,0.134468085106382,,0.1,0.158534462586735,0.289377289377289,0.225055432372505,0.3980044345898,0.452328159645232,1.0,2,902,592,1817798,34.99713730812073,0.158160441641906,0.891576370236088,0.001223448795106,0.000710076339707,0.202602230483271,0.226017025116519,779,0.367003367003367,0.287548138639281,0.499358151476251,0.564826700898587,label_scarcity,
random_feasible,0.165301512021857,0.86959704440878,0.001933551901007,transxion,xgboost,0.001851925846856,0.298759305210918,,0.25,0.299254681090659,0.270440251572327,0.291574279379157,0.482261640798226,0.533259423503325,1.0,0,902,1480,1818242,30.05020022392273,0.197210773599037,0.895673987307342,0.001766705411624,0.002106636826067,0.332483426823049,0.338699170557177,779,0.27580372250423,0.323491655969191,0.589216944801026,0.645699614890885,label_scarcity,
random_feasible,0.122791805363467,0.883603274982086,0.001944880882888,transxion,xgboost,0.002054102398152,0.243478260869565,,0.25,0.242374661064636,0.238805970149253,0.24390243902439,0.41130820399113,0.482261640798226,1.0,1,902,1480,1818242,29.245290756225582,0.184686478818784,0.904495371043248,0.001656609129874,0.002156581214583,0.305334846765039,0.306403232745628,779,0.273652085452695,0.309370988446726,0.517329910141206,0.6084724005134781,label_scarcity,
random_feasible,0.157019433163322,0.897819235749104,0.00181767861907,transxion,xgboost,0.002110065869545,0.296092460099064,,0.25,0.295042933598293,0.293989071038251,0.2960088691796,0.434589800443458,0.503325942350332,1.0,2,902,1480,1818242,38.61676359176636,0.219455720086939,0.918086979627108,0.001619631190047,0.002280192331079,0.346518105849582,0.348626586597596,779,0.306102362204724,0.344030808729139,0.5738125802310651,0.6354300385109111,label_scarcity,
random_feasible,0.248898767561587,0.93527352428375,0.005111374475123,transxion,xgboost,0.015089765344229,0.254168544389364,,1.0,0.314008530199229,0.159502262443438,0.370288248337028,0.6263858093126381,0.6718403547671841,1.0,0,902,5920,1820462,33.26517629623413,0.294764147487362,0.937120598707706,0.004682916007534,0.014295555318883,0.272327964860907,0.345541176692742,779,0.168122928592949,0.409499358151476,0.7214377406931961,0.753530166880616,label_scarcity,
random_feasible,0.244756364786053,0.935205711417264,0.005086323638951,transxion,xgboost,0.015016643623828,0.248220640569395,,1.0,0.308086512890884,0.155258764607679,0.353658536585365,0.618625277161862,0.672949002217294,1.0,1,902,5920,1820462,32.21883821487427,0.297608791190873,0.934926654361904,0.004696293771282,0.014207444155936,0.263767430867407,0.338751970653762,779,0.161645422943221,0.410783055198973,0.720154043645699,0.7573812580231061,label_scarcity,
random_feasible,0.244128799271505,0.937289849205971,0.005011102974314,transxion,xgboost,0.015120653025563,0.257506824385805,,1.0,0.317045211046031,0.161991986262163,0.364745011086474,0.6308203991130821,0.68070953436807,1.0,2,902,5920,1820462,38.38580513000488,0.29693332641435,0.9404705100648132,0.004557548099042,0.014200951746189,0.276064610866372,0.349924616499406,779,0.170547323858482,0.399229781771501,0.73170731707317,0.7599486521181,label_scarcity,
ours,0.017350058091954,0.720978718459759,0.001488496132672,transxion,xgboost,0.001486596686895,0.0,,0.01,0.0,0.0,0.063192904656319,0.126385809312638,0.172949002217294,1.0,0,902,60,1817532,34.97547364234924,0.030479033426771,0.7783144667706451,0.001284820701716,0.001282633550771,0.0,0.0,779,0.0,0.084724005134788,0.173299101412066,0.231065468549422,label_scarcity,
ours,0.026462379930692,0.777773873556116,0.001487694477741,transxion,xgboost,0.00148444695081,0.0,,0.01,0.0,0.0,0.076496674057649,0.165188470066518,0.237250554323725,1.0,1,902,60,1817532,41.601613998413086,0.03434518136707,0.8116492258329051,0.001284499294742,0.001281558078007,0.0,0.0,779,0.0,0.100128369704749,0.196405648267009,0.293966623876765,label_scarcity,
ours,0.011565564010865,0.6936465925260651,0.001488637955626,transxion,xgboost,0.001486046300768,0.0,,0.01,0.0,0.0,0.049889135254988,0.108647450110864,0.147450110864745,1.0,2,902,60,1817532,39.923003911972046,0.021525454284454,0.72884176211227,0.001285239282888,0.001284067358852,0.002557544757033,0.020619236795915,779,0.333333333333333,0.069319640564826,0.148908857509627,0.191270860077021,label_scarcity,
ours,0.063123359096842,0.838692420036787,0.001458973270937,transxion,xgboost,0.00130697067368,0.015102481121898,,0.05,0.046402546495013,0.28,0.159645232815964,0.264966740576496,0.339246119733924,1.0,0,902,296,1817650,34.012871980667114,0.07187522100416,0.858542229936999,0.001256596812148,0.001121739099179,0.019801980198019,0.053013076673891,779,0.275862068965517,0.168164313222079,0.308087291399229,0.367137355584082,label_scarcity,
ours,0.069383568677687,0.76811799909401,0.001455818850552,transxion,xgboost,0.001313219131295,0.051440329218107,,0.05,0.099156704100456,0.357142857142857,0.170731707317073,0.273835920177383,0.328159645232816,1.0,1,902,296,1817650,35.53505849838257,0.115470418246173,0.8610430709208161,0.001235124912896,0.001096792466075,0.06791569086651,0.1196625615216,779,0.386666666666666,0.227214377406931,0.397946084724005,0.458279845956354,label_scarcity,
ours,0.066188121336413,0.8471568153605881,0.001467605484373,transxion,xgboost,0.001354694577148,0.014909478168264,,0.05,0.038045162153587,0.189189189189189,0.162971175166297,0.29490022172949,0.375831485587583,1.0,2,902,296,1817650,39.01549959182739,0.093411481148273,0.871721975773025,0.00124786133959,0.001140809319182,0.043530834340991,0.092829936540659,779,0.375,0.187419768934531,0.340179717586649,0.428754813863928,label_scarcity,
ours,0.108901554200389,0.876531733797115,0.001445075029051,transxion,xgboost,0.001030473034515,0.108755760368663,,0.1,0.144677879251475,0.322404371584699,0.226164079822616,0.371396895787139,0.435698447893569,1.0,0,902,592,1817798,30.319509744644165,0.162340951594635,0.902849495355078,0.001206258891035,0.000771190315422,0.178988326848249,0.208340666438031,779,0.369477911646586,0.284980744544287,0.507060333761232,0.569961489088575,label_scarcity,
ours,0.089559033549017,0.8433502303966051,0.001477368158182,transxion,xgboost,0.001003586911365,0.104787714543812,,0.1,0.134293003583036,0.282926829268292,0.195121951219512,0.343680709534368,0.426829268292682,1.0,1,902,592,1817798,35.37328124046326,0.139771017719625,0.876701052935819,0.001254711020817,0.000756527849002,0.147001934235976,0.169929138323546,779,0.298039215686274,0.249037227214377,0.460847240051347,0.549422336328626,label_scarcity,
ours,0.099265221107026,0.8542922520561691,0.001489721479065,transxion,xgboost,0.00102580882544,0.117039586919104,,0.1,0.13975146088679,0.261538461538461,0.226164079822616,0.394678492239467,0.456762749445676,1.0,2,902,592,1817798,32.80137252807617,0.148392644830001,0.898478356856746,0.001235563369747,0.00077831724657,0.191909689557855,0.216269786860541,779,0.359154929577464,0.263157894736842,0.498074454428754,0.5725288831835681,label_scarcity,
ours,0.161146003595342,0.879420843775767,0.002011789510419,transxion,xgboost,0.00179967760271,0.285576459237819,,0.25,0.286805903817348,0.252775405636208,0.292682926829268,0.485587583148558,0.543237250554323,1.0,0,902,1480,1818242,71.69254088401794,0.204325465606063,0.9037548374669552,0.00183918605845,0.002040391247639,0.327788649706457,0.33639556580452,779,0.264822134387351,0.323491655969191,0.59178433889602,0.6546854942233631,label_scarcity,
ours,0.12248956645961,0.885659767692567,0.00195761027479,transxion,xgboost,0.002195864610186,0.254372019077901,,0.25,0.253457316903479,0.243654822335025,0.245011086474501,0.427937915742793,0.496674057649667,1.0,1,902,1480,1818242,33.22371578216553,0.18992511404179,0.912839259703408,0.001707328736126,0.002341543004256,0.31578947368421,0.318191739690213,779,0.275598086124401,0.305519897304236,0.5391527599486521,0.6136071887034661,label_scarcity,
ours,0.135511967733578,0.8820988160616111,0.00192186770692,transxion,xgboost,0.002419981105267,0.272086720867208,,0.25,0.271044327167985,0.266171792152704,0.264966740576496,0.427937915742793,0.493348115299334,1.0,2,902,1480,1818242,35.52829051017761,0.182246700779105,0.909986398397523,0.001710265604827,0.00254675458047,0.319783197831978,0.322711081692837,779,0.276735459662288,0.305519897304236,0.5609756097560971,0.622593068035943,label_scarcity,
ours,0.228036746883896,0.9204922262945372,0.007060599430333,transxion,xgboost,0.020901602590603,0.18949501773349,,1.0,0.261431105410995,0.111775254034668,0.340354767184035,0.588691796008869,0.6485587583148551,1.0,0,902,5920,1820462,36.52854323387146,0.27560820264006,0.9319115431946692,0.006454690498643,0.019646452686298,0.204834840376453,0.290081622570216,779,0.119612068965517,0.38767650834403,0.6880616174582791,0.73170731707317,label_scarcity,
