acceptance_rate,augmentation,dataset,detector,detector_hardness,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate,run_name,edit_distance
0.949324324324324,random_feasible,transxion,topology_lr,0.000207786575993,296,,0.1,0.0,0.0,0.0,0.563828681393014,1.0,1,0.0,label_scarcity,
0.949324324324324,random_feasible,transxion,topology_lr,0.000230678620493,296,,0.1,0.0,0.0,0.0,0.541911622332646,1.0,2,0.0,label_scarcity,
0.95,random_feasible,transxion,topology_lr,0.002112715861986,740,,0.25,0.0,0.0,0.0,0.513697558965525,1.0,0,0.0,label_scarcity,
0.95,random_feasible,transxion,topology_lr,0.002526210746377,740,,0.25,0.0,0.0,0.0,0.516930047982622,1.0,1,0.0,label_scarcity,
0.95,random_feasible,transxion,topology_lr,0.002483568943744,740,,0.25,0.0,0.0,0.0,0.523699386078149,1.0,2,0.0,label_scarcity,
0.95,random_feasible,transxion,topology_lr,0.009940562178573,2960,,1.0,0.0,0.0,0.0,0.5157655662513501,1.0,0,0.0,label_scarcity,
0.95,random_feasible,transxion,topology_lr,0.010494427583164,2960,,1.0,0.0,0.0,0.0,0.5082316196351291,1.0,1,0.0,label_scarcity,
0.95,random_feasible,transxion,topology_lr,0.010589324539115,2960,,1.0,0.0,0.0,0.0,0.5122088023526871,1.0,2,0.0,label_scarcity,
0.9333333333333332,ours,transxion,topology_lr,1.27275977016931e-08,30,,0.01,0.0,0.0,0.0,0.282105812310043,1.0,0,0.0,label_scarcity,
0.9333333333333332,ours,transxion,topology_lr,1.1362313238431432e-08,30,,0.01,0.0,0.0,0.0,0.231637226763693,1.0,1,0.0,label_scarcity,
0.9333333333333332,ours,transxion,topology_lr,1.1594785302252811e-08,30,,0.01,0.0,0.0,0.0,0.379638401540612,1.0,2,0.0,label_scarcity,
0.945945945945945,ours,transxion,topology_lr,8.35433163859367e-06,148,,0.05,0.0,0.0,0.0,0.496397151119428,1.0,0,0.0,label_scarcity,
0.945945945945945,ours,transxion,topology_lr,1.110110300792786e-05,148,,0.05,0.0,0.0,0.0,0.382602428171355,1.0,1,0.0,label_scarcity,
0.945945945945945,ours,transxion,topology_lr,6.280095857718558e-06,148,,0.05,0.0,0.0,0.0,0.607867777483533,1.0,2,0.0,label_scarcity,
0.949324324324324,ours,transxion,topology_lr,0.000215686588163,296,,0.1,0.0,0.0,0.0,0.500125026508777,1.0,0,0.0,label_scarcity,
0.949324324324324,ours,transxion,topology_lr,0.000235961196448,296,,0.1,0.0,0.0,0.0,0.551084046437847,1.0,1,0.0,label_scarcity,
0.949324324324324,ours,transxion,topology_lr,0.000270168220717,296,,0.1,0.0,0.0,0.0,0.500244877337631,1.0,2,0.0,label_scarcity,
0.95,ours,transxion,topology_lr,0.002900117520221,740,,0.25,0.0,0.0,0.0,0.490853168653304,1.0,0,0.0,label_scarcity,
0.95,ours,transxion,topology_lr,0.00347157365143,740,,0.25,0.0,0.0,0.0,0.455863628804564,1.0,1,0.0,label_scarcity,
0.95,ours,transxion,topology_lr,0.00355535406403,740,,0.25,0.0,0.0,0.0,0.481406432374189,1.0,2,0.0,label_scarcity,
0.95,ours,transxion,topology_lr,0.034626053244592,2960,,1.0,0.0,0.0,0.0,0.512762629136032,1.0,0,0.0,label_scarcity,
0.95,ours,transxion,topology_lr,0.037202551151739,2960,,1.0,0.0,0.0,0.0,0.546131158261574,1.0,1,0.0,label_scarcity,
0.95,ours,transxion,topology_lr,0.039549093082277,2960,,1.0,0.0,0.0,0.0,0.5233238424408131,1.0,2,0.0,label_scarcity,
,none,transxion,graphsage_lite,,0,,0.01,,,,,1.0,0,,label_scarcity,
,none,transxion,graphsage_lite,,0,,0.01,,,,,1.0,1,,label_scarcity,
,none,transxion,graphsage_lite,,0,,0.01,,,,,1.0,2,,label_scarcity,
,none,transxion,graphsage_lite,,0,,0.05,,,,,1.0,0,,label_scarcity,
,none,transxion,graphsage_lite,,0,,0.05,,,,,1.0,1,,label_scarcity,
,none,transxion,graphsage_lite,,0,,0.05,,,,,1.0,2,,label_scarcity,
,none,transxion,graphsage_lite,,0,,0.1,,,,,1.0,0,,label_scarcity,
,none,transxion,graphsage_lite,,0,,0.1,,,,,1.0,1,,label_scarcity,
,none,transxion,graphsage_lite,,0,,0.1,,,,,1.0,2,,label_scarcity,
,none,transxion,graphsage_lite,,0,,0.25,,,,,1.0,0,,label_scarcity,
,none,transxion,graphsage_lite,,0,,0.25,,,,,1.0,1,,label_scarcity,
,none,transxion,graphsage_lite,,0,,0.25,,,,,1.0,2,,label_scarcity,
,none,transxion,graphsage_lite,,0,,1.0,,,,,1.0,0,,label_scarcity,
,none,transxion,graphsage_lite,,0,,1.0,,,,,1.0,1,,label_scarcity,
,none,transxion,graphsage_lite,,0,,1.0,,,,,1.0,2,,label_scarcity,
0.033333333333333,random_graph,transxion,graphsage_lite,1.216236164743496e-08,30,,0.01,0.966666666666666,0.250312695724238,0.220982996538181,0.276039771575821,1.0,0,0.05,label_scarcity,
0.033333333333333,random_graph,transxion,graphsage_lite,1.178749797029847e-08,30,,0.01,0.966666666666666,0.236128021029398,0.174445326670718,0.32924538820526,1.0,1,0.05,label_scarcity,
0.033333333333333,random_graph,transxion,graphsage_lite,1.1513017654044922e-08,30,,0.01,0.966666666666666,0.237521743850406,0.239082963769453,0.446764847020423,1.0,2,0.05,label_scarcity,
0.047297297297297,random_graph,transxion,graphsage_lite,8.112965298450842e-06,148,,0.05,0.952702702702702,0.242970453453362,0.214042339459699,0.5684000169627661,1.0,0,0.05,label_scarcity,
0.081081081081081,random_graph,transxion,graphsage_lite,1.1085929368100511e-05,148,,0.05,0.9189189189189192,0.226127502837873,0.213769215920351,0.443046099974821,1.0,1,0.05,label_scarcity,
0.047297297297297,random_graph,transxion,graphsage_lite,6.492002615536749e-06,148,,0.05,0.952702702702702,0.259499495014104,0.24031540899467,0.6542450020932381,1.0,2,0.05,label_scarcity,
0.077702702702702,random_graph,transxion,graphsage_lite,0.000208112065644,296,,0.1,0.922297297297297,0.249220089671826,0.229588199186786,0.5976242224053601,1.0,0,0.05,label_scarcity,
0.087837837837837,random_graph,transxion,graphsage_lite,0.000207786575993,296,,0.1,0.912162162162162,0.237035316542907,0.214440047174386,0.5976684512545081,1.0,1,0.05,label_scarcity,
0.057432432432432,random_graph,transxion,graphsage_lite,0.000230678620493,296,,0.1,0.9425675675675672,0.237885719097107,0.199511241269727,0.5845373717040451,1.0,2,0.05,label_scarcity,
0.07027027027027,random_graph,transxion,graphsage_lite,0.002112715861986,740,,0.25,0.9297297297297292,0.236732138208579,0.211232133101826,0.562391161891874,1.0,0,0.05,label_scarcity,
0.07027027027027,random_graph,transxion,graphsage_lite,0.002526210746377,740,,0.25,0.9297297297297292,0.244500579617314,0.21258422724567,0.5582684569375811,1.0,1,0.05,label_scarcity,
0.077027027027027,random_graph,transxion,graphsage_lite,0.002483568943744,740,,0.25,0.9229729729729732,0.243690056328938,0.225438508836398,0.574174808198696,1.0,2,0.05,label_scarcity,
0.06554054054054,random_graph,transxion,graphsage_lite,0.009940562178573,2960,,1.0,0.9344594594594592,0.246971894184318,0.2182641574971,0.56337150999795,1.0,0,0.05,label_scarcity,
0.073986486486486,random_graph,transxion,graphsage_lite,0.010494427583164,2960,,1.0,0.926013513513513,0.23951462626927,0.212584753064343,0.553156247833238,1.0,1,0.05,label_scarcity,
0.081756756756756,random_graph,transxion,graphsage_lite,0.010589324539115,2960,,1.0,0.918243243243243,0.237870028920639,0.210748399381558,0.5564979958589901,1.0,2,0.05,label_scarcity,
0.033333333333333,adv_no_projection,transxion,graphsage_lite,1.27275977016931e-08,30,,0.01,0.966666666666666,0.376280012209456,0.362950518348626,0.517374341547564,1.0,0,0.02,label_scarcity,
0.066666666666666,adv_no_projection,transxion,graphsage_lite,1.1362313238431432e-08,30,,0.01,0.9333333333333332,0.401365743599437,0.3599998305899,0.378814204868731,1.0,1,0.02,label_scarcity,
0.066666666666666,adv_no_projection,transxion,graphsage_lite,1.1594785302252811e-08,30,,0.01,0.9333333333333332,0.405754749168249,0.396474167720196,0.519474073654017,1.0,2,0.02,label_scarcity,
0.033783783783783,adv_no_projection,transxion,graphsage_lite,8.35433163859367e-06,148,,0.05,0.966216216216216,0.401162127124884,0.381076014896779,0.643962538022109,1.0,0,0.02,label_scarcity,
0.04054054054054,adv_no_projection,transxion,graphsage_lite,1.110110300792786e-05,148,,0.05,0.9594594594594592,0.398030632936855,0.393383672689824,0.5276491570650741,1.0,1,0.02,label_scarcity,
0.027027027027027,adv_no_projection,transxion,graphsage_lite,6.280095857718558e-06,148,,0.05,0.972972972972973,0.443169363631814,0.457650312881519,0.767377014616178,1.0,2,0.02,label_scarcity,
0.037162162162162,adv_no_projection,transxion,graphsage_lite,0.000215686588163,296,,0.1,0.962837837837837,0.401372069435352,0.369927972718535,0.6266298494644651,1.0,0,0.02,label_scarcity,
0.04054054054054,adv_no_projection,transxion,graphsage_lite,0.000235961196448,296,,0.1,0.9594594594594592,0.387036394195871,0.353257339872906,0.662609860671857,1.0,1,0.02,label_scarcity,
0.02027027027027,adv_no_projection,transxion,graphsage_lite,0.000270168220717,296,,0.1,0.979729729729729,0.392633297959407,0.36643848417648,0.6316818196969121,1.0,2,0.02,label_scarcity,
0.048648648648648,adv_no_projection,transxion,graphsage_lite,0.002900117520221,740,,0.25,0.9513513513513512,0.395792724309774,0.386095420555756,0.600175498275003,1.0,0,0.02,label_scarcity,
0.043243243243243,adv_no_projection,transxion,graphsage_lite,0.00347157365143,740,,0.25,0.956756756756756,0.406874830782707,0.401126158945368,0.6175540694044771,1.0,1,0.02,label_scarcity,
0.039189189189189,adv_no_projection,transxion,graphsage_lite,0.00355535406403,740,,0.25,0.96081081081081,0.39829154143975,0.388392207105512,0.625320265155453,1.0,2,0.02,label_scarcity,
0.03581081081081,adv_no_projection,transxion,graphsage_lite,0.034626053244592,2960,,1.0,0.964189189189189,0.406705722856753,0.38566071054873,0.6401379622544351,1.0,0,0.02,label_scarcity,
0.051013513513513,adv_no_projection,transxion,graphsage_lite,0.037202551151739,2960,,1.0,0.948986486486486,0.402162753895344,0.391239481726193,0.6850806850747001,1.0,1,0.02,label_scarcity,
0.038851351351351,adv_no_projection,transxion,graphsage_lite,0.039549093082277,2960,,1.0,0.961148648648648,0.400711999026796,0.385508816186904,0.644903916084128,1.0,2,0.02,label_scarcity,
0.9333333333333332,random_feasible,transxion,graphsage_lite,1.216236164743496e-08,30,,0.01,0.0,0.0,0.0,0.205429354949966,1.0,0,0.0,label_scarcity,
0.9333333333333332,random_feasible,transxion,graphsage_lite,1.178749797029847e-08,30,,0.01,0.0,0.0,0.0,0.24418913751835,1.0,1,0.0,label_scarcity,
0.9333333333333332,random_feasible,transxion,graphsage_lite,1.1513017654044922e-08,30,,0.01,0.0,0.0,0.0,0.398360998603559,1.0,2,0.0,label_scarcity,
0.945945945945945,random_feasible,transxion,graphsage_lite,8.112965298450842e-06,148,,0.05,0.0,0.0,0.0,0.530211426452866,1.0,0,0.0,label_scarcity,
0.945945945945945,random_feasible,transxion,graphsage_lite,1.1085929368100511e-05,148,,0.05,0.0,0.0,0.0,0.410869536807501,1.0,1,0.0,label_scarcity,
0.945945945945945,random_feasible,transxion,graphsage_lite,6.492002615536749e-06,148,,0.05,0.0,0.0,0.0,0.6087787262462151,1.0,2,0.0,label_scarcity,
0.949324324324324,random_feasible,transxion,graphsage_lite,0.000208112065644,296,,0.1,0.0,0.0,0.0,0.550707745570278,1.0,0,0.0,label_scarcity,
0.949324324324324,random_feasible,transxion,graphsage_lite,0.000207786575993,296,,0.1,0.0,0.0,0.0,0.563828681393014,1.0,1,0.0,label_scarcity,
0.949324324324324,random_feasible,transxion,graphsage_lite,0.000230678620493,296,,0.1,0.0,0.0,0.0,0.541911622332646,1.0,2,0.0,label_scarcity,
0.95,random_feasible,transxion,graphsage_lite,0.002112715861986,740,,0.25,0.0,0.0,0.0,0.513697558965525,1.0,0,0.0,label_scarcity,
0.95,random_feasible,transxion,graphsage_lite,0.002526210746377,740,,0.25,0.0,0.0,0.0,0.516930047982622,1.0,1,0.0,label_scarcity,
0.95,random_feasible,transxion,graphsage_lite,0.002483568943744,740,,0.25,0.0,0.0,0.0,0.523699386078149,1.0,2,0.0,label_scarcity,
0.95,random_feasible,transxion,graphsage_lite,0.009940562178573,2960,,1.0,0.0,0.0,0.0,0.5157655662513501,1.0,0,0.0,label_scarcity,
0.95,random_feasible,transxion,graphsage_lite,0.010494427583164,2960,,1.0,0.0,0.0,0.0,0.5082316196351291,1.0,1,0.0,label_scarcity,
0.95,random_feasible,transxion,graphsage_lite,0.010589324539115,2960,,1.0,0.0,0.0,0.0,0.5122088023526871,1.0,2,0.0,label_scarcity,
0.9333333333333332,ours,transxion,graphsage_lite,1.27275977016931e-08,30,,0.01,0.0,0.0,0.0,0.282105812310043,1.0,0,0.0,label_scarcity,
0.9333333333333332,ours,transxion,graphsage_lite,1.1362313238431432e-08,30,,0.01,0.0,0.0,0.0,0.231637226763693,1.0,1,0.0,label_scarcity,
0.9333333333333332,ours,transxion,graphsage_lite,1.1594785302252811e-08,30,,0.01,0.0,0.0,0.0,0.379638401540612,1.0,2,0.0,label_scarcity,
0.945945945945945,ours,transxion,graphsage_lite,8.35433163859367e-06,148,,0.05,0.0,0.0,0.0,0.496397151119428,1.0,0,0.0,label_scarcity,
0.945945945945945,ours,transxion,graphsage_lite,1.110110300792786e-05,148,,0.05,0.0,0.0,0.0,0.382602428171355,1.0,1,0.0,label_scarcity,
0.945945945945945,ours,transxion,graphsage_lite,6.280095857718558e-06,148,,0.05,0.0,0.0,0.0,0.607867777483533,1.0,2,0.0,label_scarcity,
0.949324324324324,ours,transxion,graphsage_lite,0.000215686588163,296,,0.1,0.0,0.0,0.0,0.500125026508777,1.0,0,0.0,label_scarcity,
0.949324324324324,ours,transxion,graphsage_lite,0.000235961196448,296,,0.1,0.0,0.0,0.0,0.551084046437847,1.0,1,0.0,label_scarcity,
0.949324324324324,ours,transxion,graphsage_lite,0.000270168220717,296,,0.1,0.0,0.0,0.0,0.500244877337631,1.0,2,0.0,label_scarcity,
0.95,ours,transxion,graphsage_lite,0.002900117520221,740,,0.25,0.0,0.0,0.0,0.490853168653304,1.0,0,0.0,label_scarcity,
0.95,ours,transxion,graphsage_lite,0.00347157365143,740,,0.25,0.0,0.0,0.0,0.455863628804564,1.0,1,0.0,label_scarcity,
0.95,ours,transxion,graphsage_lite,0.00355535406403,740,,0.25,0.0,0.0,0.0,0.481406432374189,1.0,2,0.0,label_scarcity,
0.95,ours,transxion,graphsage_lite,0.034626053244592,2960,,1.0,0.0,0.0,0.0,0.512762629136032,1.0,0,0.0,label_scarcity,
0.95,ours,transxion,graphsage_lite,0.037202551151739,2960,,1.0,0.0,0.0,0.0,0.546131158261574,1.0,1,0.0,label_scarcity,
0.95,ours,transxion,graphsage_lite,0.039549093082277,2960,,1.0,0.0,0.0,0.0,0.5233238424408131,1.0,2,0.0,label_scarcity,
,none,amlnet,lightgbm,,0,,0.01,,,,,1.0,0,,label_scarcity,
,none,amlnet,lightgbm,,0,,0.01,,,,,1.0,1,,label_scarcity,
,none,amlnet,lightgbm,,0,,0.01,,,,,1.0,2,,label_scarcity,
,none,amlnet,lightgbm,,0,,0.05,,,,,1.0,0,,label_scarcity,
,none,amlnet,lightgbm,,0,,0.05,,,,,1.0,1,,label_scarcity,
,none,amlnet,lightgbm,,0,,0.05,,,,,1.0,2,,label_scarcity,
,none,amlnet,lightgbm,,0,,0.1,,,,,1.0,0,,label_scarcity,
,none,amlnet,lightgbm,,0,,0.1,,,,,1.0,1,,label_scarcity,
,none,amlnet,lightgbm,,0,,0.1,,,,,1.0,2,,label_scarcity,
,none,amlnet,lightgbm,,0,,0.25,,,,,1.0,0,,label_scarcity,
,none,amlnet,lightgbm,,0,,0.25,,,,,1.0,1,,label_scarcity,
,none,amlnet,lightgbm,,0,,0.25,,,,,1.0,2,,label_scarcity,
,none,amlnet,lightgbm,,0,,1.0,,,,,1.0,0,,label_scarcity,
,none,amlnet,lightgbm,,0,,1.0,,,,,1.0,1,,label_scarcity,
,none,amlnet,lightgbm,,0,,1.0,,,,,1.0,2,,label_scarcity,
0.0,random_graph,amlnet,lightgbm,6.9713405665478625e-09,9,,0.01,1.0,0.302601056925957,0.346700751508261,2.665270604531946,1.0,0,0.05,label_scarcity,
0.0,random_graph,amlnet,lightgbm,5.474808261062157e-09,9,,0.01,1.0,0.174018697764155,0.146763977593237,2.01696953866337,1.0,1,0.05,label_scarcity,
0.0,random_graph,amlnet,lightgbm,7.60704359997138e-09,9,,0.01,1.0,0.179947225542781,0.153840579992073,2.094899924423205,1.0,2,0.05,label_scarcity,
0.127659574468085,random_graph,amlnet,lightgbm,2.2712676944876425e-08,47,,0.05,0.872340425531914,0.2136099823835,0.195825346112981,2.394544709914388,1.0,0,0.05,label_scarcity,
0.063829787234042,random_graph,amlnet,lightgbm,2.312704781346344e-08,47,,0.05,0.936170212765957,0.209079341185783,0.167003822366214,1.981700167989914,1.0,1,0.05,label_scarcity,
0.085106382978723,random_graph,amlnet,lightgbm,2.5063323962336973e-08,47,,0.05,0.914893617021276,0.234300253003037,0.220334048140008,2.40498689247042,1.0,2,0.05,label_scarcity,
0.063829787234042,random_graph,amlnet,lightgbm,1.451173107980499e-07,94,,0.1,0.936170212765957,0.243693238026701,0.225290208365344,2.2933711925188502,1.0,0,0.05,label_scarcity,
0.085106382978723,random_graph,amlnet,lightgbm,1.045863521307405e-07,94,,0.1,0.914893617021276,0.213018286630505,0.189498912427716,2.015917343133294,1.0,1,0.05,label_scarcity,
0.085106382978723,random_graph,amlnet,lightgbm,1.594607021037016e-07,94,,0.1,0.914893617021276,0.230824827672031,0.199681448779378,2.185318688486312,1.0,2,0.05,label_scarcity,
0.067796610169491,random_graph,amlnet,lightgbm,8.707488265276121e-06,236,,0.25,0.932203389830508,0.243049784027598,0.203171379874219,2.242909492612486,1.0,0,0.05,label_scarcity,
0.072033898305084,random_graph,amlnet,lightgbm,8.141883813409579e-06,236,,0.25,0.9279661016949152,0.235673181798346,0.206369378055206,2.116782958333526,1.0,1,0.05,label_scarcity,
0.063559322033898,random_graph,amlnet,lightgbm,1.034192524562716e-05,236,,0.25,0.9364406779661012,0.246916588135682,0.235032820578835,2.109063594801692,1.0,2,0.05,label_scarcity,
0.08042328042328,random_graph,amlnet,lightgbm,6.528855374968152e-08,945,,1.0,0.919576719576719,0.231864157396635,0.197684907023666,2.125973567008035,1.0,0,0.05,label_scarcity,
0.079365079365079,random_graph,amlnet,lightgbm,6.619045188528e-08,945,,1.0,0.92063492063492,0.242802214500012,0.207611881279298,2.107959146404066,1.0,1,0.05,label_scarcity,
0.071957671957671,random_graph,amlnet,lightgbm,7.441118393345838e-08,945,,1.0,0.928042328042328,0.236392900738821,0.208603575451169,2.057744939732427,1.0,2,0.05,label_scarcity,
0.0,adv_no_projection,amlnet,lightgbm,6.760331504472738e-09,9,,0.01,1.0,0.448298580790015,0.590806374602297,2.139953792241111,1.0,0,0.02,label_scarcity,
0.0,adv_no_projection,amlnet,lightgbm,5.583421108173386e-09,9,,0.01,1.0,0.409920081681794,0.427895304437576,1.6821529690690622,1.0,1,0.02,label_scarcity,
0.111111111111111,adv_no_projection,amlnet,lightgbm,6.993352563711142e-09,9,,0.01,0.8888888888888881,0.373013765749089,0.369127654803291,2.067641795496218,1.0,2,0.02,label_scarcity,
0.085106382978723,adv_no_projection,amlnet,lightgbm,2.3578840879778792e-08,47,,0.05,0.914893617021276,0.35940243712524,0.380578899489388,2.351556682756812,1.0,0,0.02,label_scarcity,
0.042553191489361,adv_no_projection,amlnet,lightgbm,2.414443772337072e-08,47,,0.05,0.957446808510638,0.36304456652945,0.354106091245928,2.095405433741867,1.0,1,0.02,label_scarcity,
0.063829787234042,adv_no_projection,amlnet,lightgbm,2.494271932022456e-08,47,,0.05,0.936170212765957,0.424617365716478,0.432637388192416,2.361820116589899,1.0,2,0.02,label_scarcity,
0.042553191489361,adv_no_projection,amlnet,lightgbm,1.430633995760991e-07,94,,0.1,0.957446808510638,0.430163020495505,0.43436639328356,2.082736596637155,1.0,0,0.02,label_scarcity,
0.053191489361702,adv_no_projection,amlnet,lightgbm,1.073058976119867e-07,94,,0.1,0.9468085106382972,0.392067134677689,0.376289015243056,2.09613680395291,1.0,1,0.02,label_scarcity,
0.02127659574468,adv_no_projection,amlnet,lightgbm,1.530586409647968e-07,94,,0.1,0.9787234042553192,0.391086424499644,0.348555739593324,2.100169344460615,1.0,2,0.02,label_scarcity,
0.042372881355932,adv_no_projection,amlnet,lightgbm,8.781559375049184e-06,236,,0.25,0.957627118644067,0.414934399443681,0.402225370335021,2.233627022044905,1.0,0,0.02,label_scarcity,
0.046610169491525,adv_no_projection,amlnet,lightgbm,8.181299412054232e-06,236,,0.25,0.953389830508474,0.413858082724062,0.38778676541956,2.053952335162742,1.0,1,0.02,label_scarcity,
0.029661016949152,adv_no_projection,amlnet,lightgbm,1.068484186210448e-05,236,,0.25,0.9703389830508472,0.39658544078097,0.372466247541483,2.095335134605982,1.0,2,0.02,label_scarcity,
0.045502645502645,adv_no_projection,amlnet,lightgbm,6.782880771970058e-08,945,,1.0,0.954497354497354,0.392679968472878,0.3700194993698,2.198473733407751,1.0,0,0.02,label_scarcity,
0.037037037037037,adv_no_projection,amlnet,lightgbm,7.113717276546309e-08,945,,1.0,0.962962962962962,0.402489358442384,0.381823674699623,2.120998065618256,1.0,1,0.02,label_scarcity,
0.031746031746031,adv_no_projection,amlnet,lightgbm,7.546205556244527e-08,945,,1.0,0.968253968253968,0.403695970413356,0.396639908793439,2.071955222753036,1.0,2,0.02,label_scarcity,
0.8888888888888881,random_feasible,amlnet,lightgbm,6.9713405665478625e-09,9,,0.01,0.0,0.0,0.0,2.725560832319099,1.0,0,0.0,label_scarcity,
0.8888888888888881,random_feasible,amlnet,lightgbm,5.474808261062157e-09,9,,0.01,0.0,0.0,0.0,1.989036626142325,1.0,1,0.0,label_scarcity,
0.8888888888888881,random_feasible,amlnet,lightgbm,7.60704359997138e-09,9,,0.01,0.0,0.0,0.0,2.073908151351075,1.0,2,0.0,label_scarcity,
0.936170212765957,random_feasible,amlnet,lightgbm,2.2712676944876425e-08,47,,0.05,0.0,0.0,0.0,2.349656244206181,1.0,0,0.0,label_scarcity,
0.936170212765957,random_feasible,amlnet,lightgbm,2.312704781346344e-08,47,,0.05,0.0,0.0,0.0,2.029497404462879,1.0,1,0.0,label_scarcity,
0.936170212765957,random_feasible,amlnet,lightgbm,2.5063323962336973e-08,47,,0.05,0.0,0.0,0.0,2.37632944281726,1.0,2,0.0,label_scarcity,
0.9468085106382972,random_feasible,amlnet,lightgbm,1.451173107980499e-07,94,,0.1,0.0,0.0,0.0,2.27319738794012,1.0,0,0.0,label_scarcity,
0.9468085106382972,random_feasible,amlnet,lightgbm,1.045863521307405e-07,94,,0.1,0.0,0.0,0.0,2.018452403638211,1.0,1,0.0,label_scarcity,
0.9468085106382972,random_feasible,amlnet,lightgbm,1.594607021037016e-07,94,,0.1,0.0,0.0,0.0,2.174766694720643,1.0,2,0.0,label_scarcity,
0.949152542372881,random_feasible,amlnet,lightgbm,8.707488265276121e-06,236,,0.25,0.0,0.0,0.0,2.261115293744628,1.0,0,0.0,label_scarcity,
0.949152542372881,random_feasible,amlnet,lightgbm,8.141883813409579e-06,236,,0.25,0.0,0.0,0.0,2.146143160224153,1.0,1,0.0,label_scarcity,
0.949152542372881,random_feasible,amlnet,lightgbm,1.034192524562716e-05,236,,0.25,0.0,0.0,0.0,2.095919114290008,1.0,2,0.0,label_scarcity,
0.949206349206349,random_feasible,amlnet,lightgbm,6.528855374968152e-08,945,,1.0,0.0,0.0,0.0,2.123461694869438,1.0,0,0.0,label_scarcity,
0.949206349206349,random_feasible,amlnet,lightgbm,6.619045188528e-08,945,,1.0,0.0,0.0,0.0,2.10336911487487,1.0,1,0.0,label_scarcity,
0.949206349206349,random_feasible,amlnet,lightgbm,7.441118393345838e-08,945,,1.0,0.0,0.0,0.0,2.057826528920229,1.0,2,0.0,label_scarcity,
0.8888888888888881,ours,amlnet,lightgbm,6.760331504472738e-09,9,,0.01,0.0,0.0,0.0,2.57546065775843,1.0,0,0.0,label_scarcity,
0.8888888888888881,ours,amlnet,lightgbm,5.583421108173386e-09,9,,0.01,0.0,0.0,0.0,1.672495924881313,1.0,1,0.0,label_scarcity,
0.8888888888888881,ours,amlnet,lightgbm,6.993352563711142e-09,9,,0.01,0.0,0.0,0.0,2.110533730355227,1.0,2,0.0,label_scarcity,
0.936170212765957,ours,amlnet,lightgbm,2.3578840879778792e-08,47,,0.05,0.0,0.0,0.0,2.209242169240155,1.0,0,0.0,label_scarcity,
0.936170212765957,ours,amlnet,lightgbm,2.414443772337072e-08,47,,0.05,0.0,0.0,0.0,2.095660241469679,1.0,1,0.0,label_scarcity,
0.936170212765957,ours,amlnet,lightgbm,2.494271932022456e-08,47,,0.05,0.0,0.0,0.0,2.3450336316958422,1.0,2,0.0,label_scarcity,
0.9468085106382972,ours,amlnet,lightgbm,1.430633995760991e-07,94,,0.1,0.0,0.0,0.0,2.1020690572137912,1.0,0,0.0,label_scarcity,
0.9468085106382972,ours,amlnet,lightgbm,1.073058976119867e-07,94,,0.1,0.0,0.0,0.0,2.040036395937396,1.0,1,0.0,label_scarcity,
0.9468085106382972,ours,amlnet,lightgbm,1.530586409647968e-07,94,,0.1,0.0,0.0,0.0,2.102812554365191,1.0,2,0.0,label_scarcity,
0.949152542372881,ours,amlnet,lightgbm,8.781559375049184e-06,236,,0.25,0.0,0.0,0.0,2.22864195552685,1.0,0,0.0,label_scarcity,
0.949152542372881,ours,amlnet,lightgbm,8.181299412054232e-06,236,,0.25,0.0,0.0,0.0,2.04099555627597,1.0,1,0.0,label_scarcity,
0.949152542372881,ours,amlnet,lightgbm,1.068484186210448e-05,236,,0.25,0.0,0.0,0.0,2.088769488057092,1.0,2,0.0,label_scarcity,
0.949206349206349,ours,amlnet,lightgbm,6.782880771970058e-08,945,,1.0,0.0,0.0,0.0,2.161030207988391,1.0,0,0.0,label_scarcity,
0.949206349206349,ours,amlnet,lightgbm,7.113717276546309e-08,945,,1.0,0.0,0.0,0.0,2.071644706471208,1.0,1,0.0,label_scarcity,
0.949206349206349,ours,amlnet,lightgbm,7.546205556244527e-08,945,,1.0,0.0,0.0,0.0,2.064777922256317,1.0,2,0.0,label_scarcity,
,none,amlnet,xgboost,,0,,0.01,,,,,1.0,0,,label_scarcity,
,none,amlnet,xgboost,,0,,0.01,,,,,1.0,1,,label_scarcity,
,none,amlnet,xgboost,,0,,0.01,,,,,1.0,2,,label_scarcity,
,none,amlnet,xgboost,,0,,0.05,,,,,1.0,0,,label_scarcity,
,none,amlnet,xgboost,,0,,0.05,,,,,1.0,1,,label_scarcity,
,none,amlnet,xgboost,,0,,0.05,,,,,1.0,2,,label_scarcity,
,none,amlnet,xgboost,,0,,0.1,,,,,1.0,0,,label_scarcity,
,none,amlnet,xgboost,,0,,0.1,,,,,1.0,1,,label_scarcity,
,none,amlnet,xgboost,,0,,0.1,,,,,1.0,2,,label_scarcity,
,none,amlnet,xgboost,,0,,0.25,,,,,1.0,0,,label_scarcity,
,none,amlnet,xgboost,,0,,0.25,,,,,1.0,1,,label_scarcity,
,none,amlnet,xgboost,,0,,0.25,,,,,1.0,2,,label_scarcity,
,none,amlnet,xgboost,,0,,1.0,,,,,1.0,0,,label_scarcity,
,none,amlnet,xgboost,,0,,1.0,,,,,1.0,1,,label_scarcity,
,none,amlnet,xgboost,,0,,1.0,,,,,1.0,2,,label_scarcity,
