acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate
,none,transxion,pyg_sage,,,0,,1,,,,,1,0,
,none,transxion,pyg_sage,,,0,,1,,,,,1,1,
,none,transxion,pyg_sage,,,0,,1,,,,,1,2,
0.9500000000000001,random_feasible_v2,transxion,pyg_sage,0.027532638392518002,0.009150488836867001,2960,,1,0.0,0.0,0.0,0.516083538373998,1,0,0.0
0.9500000000000001,random_feasible_v2,transxion,pyg_sage,0.023721731634188004,0.008546818078306,2960,,1,0.0,0.0,0.0,0.512708150539612,1,1,0.0
0.9500000000000001,random_feasible_v2,transxion,pyg_sage,0.027672198985537,0.007879284796718001,2960,,1,0.0,0.0,0.0,0.502890676443224,1,2,0.0
0.027027027027027,adv_no_projection_v2,transxion,pyg_sage,1.204685912877139,0.047005778239096005,2960,,1,0.972972972972973,0.48401234360408,0.5011136019001541,0.681454252260797,1,0,0.02
0.024662162162162,adv_no_projection_v2,transxion,pyg_sage,1.155303974469482,0.045556272631032006,2960,,1,0.9753378378378371,0.47136097559247503,0.482702370388486,0.684476552563821,1,1,0.02
0.027027027027027,adv_no_projection_v2,transxion,pyg_sage,1.214087757113266,0.04458737314761,2960,,1,0.972972972972973,0.46743252583154,0.473865116876486,0.7071529190453251,1,2,0.02
0.9500000000000001,hard_projected_v2,transxion,pyg_sage,6.091128333392263,0.204765089263325,2960,,1,0.0,0.0,0.0,0.465141289450808,1,0,0.0
0.9500000000000001,hard_projected_v2,transxion,pyg_sage,6.133377515291281,0.20925669273135103,2960,,1,0.0,0.0,0.0,0.460632370255019,1,1,0.0
0.9500000000000001,hard_projected_v2,transxion,pyg_sage,6.186219086368967,0.21528521346085203,2960,,1,0.0,0.0,0.0,0.46289515442122403,1,2,0.0
0.9500000000000001,boundary_projected_v2,transxion,pyg_sage,6.08824795136378,0.203861023021106,2960,,1,0.0,0.0,0.0,0.465280021340756,1,0,0.0
0.9500000000000001,boundary_projected_v2,transxion,pyg_sage,6.132584820383714,0.20929063359829603,2960,,1,0.0,0.0,0.0,0.46036922649446904,1,1,0.0
,none,amlnet,pyg_sage,,,0,,1,,,,,1,0,
0.9500000000000001,boundary_projected_v2,transxion,pyg_sage,6.184159100758449,0.21543616349507203,2960,,1,0.0,0.0,0.0,0.45994003229495606,1,2,0.0
,none,amlnet,pyg_sage,,,0,,1,,,,,1,1,
,none,amlnet,pyg_sage,,,0,,1,,,,,1,2,
0.949206349206349,random_feasible_v2,amlnet,pyg_sage,0.022730384665611003,0.017462264382758,945,,1,0.0,0.0,0.0,2.146852976087635,1,0,0.0
0.949206349206349,random_feasible_v2,amlnet,pyg_sage,0.013325673250838001,0.017069759781547,945,,1,0.0,0.0,0.0,2.105620191612548,1,1,0.0
0.949206349206349,random_feasible_v2,amlnet,pyg_sage,0.030781047775276002,0.018345412766837002,945,,1,0.0,0.0,0.0,2.104887779524665,1,2,0.0
0.027513227513227004,adv_no_projection_v2,amlnet,pyg_sage,2.214844800611869,0.046794826695595,945,,1,0.9724867724867721,0.44632708375008706,0.45399647008783306,0.7391522172331381,1,0,0.02
0.026455026455026003,adv_no_projection_v2,amlnet,pyg_sage,2.530202627917544,0.047893905525777006,945,,1,0.973544973544973,0.43783219986245203,0.434721407851812,0.7234896636375031,1,1,0.02
0.033862433862433004,adv_no_projection_v2,amlnet,pyg_sage,2.2828720148944273,0.046200043211557004,945,,1,0.9661375661375661,0.44249351103879303,0.44058524600402704,0.722107438925848,1,2,0.02
0.949206349206349,hard_projected_v2,amlnet,pyg_sage,8.454537794395986,0.21084782382758702,945,,1,0.0,0.0,0.0,0.673148597756094,1,0,0.0
0.949206349206349,hard_projected_v2,amlnet,pyg_sage,8.547563129761865,0.21098920806512,945,,1,0.0,0.0,0.0,0.667677402873255,1,1,0.0
0.949206349206349,hard_projected_v2,amlnet,pyg_sage,8.611610079826855,0.20314900866771501,945,,1,0.0,0.0,0.0,0.6909952712403391,1,2,0.0
0.949206349206349,boundary_projected_v2,amlnet,pyg_sage,8.388023659702911,0.21009711677702803,945,,1,0.0,0.0,0.0,0.680051761852657,1,0,0.0
0.949206349206349,boundary_projected_v2,amlnet,pyg_sage,8.521673898241426,0.21029588723939702,945,,1,0.0,0.0,0.0,0.672829503458314,1,1,0.0
0.949206349206349,boundary_projected_v2,amlnet,pyg_sage,8.49665913320937,0.20198929972908403,945,,1,0.0,0.0,0.0,0.6970989289152391,1,2,0.0
