dataset,detector,augmentation,label_fraction,heldout_typology,auprc,auprc,auroc,auroc,recall_at_1pct_fpr,recall_at_1pct_fpr,precision_at_k,precision_at_k,ece,ece,training_seconds,training_seconds
,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
amlnet,lightgbm,none,1,layering,0.9352222777433831,,0.9969739350278141,,0.954154727793696,,0.89971346704871,,0.00046335463072,,3.49963641166687,
amlnet,lightgbm,random_feasible_v2,1,layering,0.9368408913463381,,0.996959769919122,,0.9484240687679081,,0.9025787965616041,,0.0004893315579610001,,3.876164197921753,
