augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,eval_subset,f1,heldout_train_positives,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
none,0.9352222777433831,0.9969739350278141,0.00044263859407400004,3,amlnet,lightgbm,0.00046335463072,low_history_entity,0.8632707774798921,0,layering,1,0.8648355149512731,0.8110831234256921,0.89971346704871,0.9484240687679081,0.954154727793696,0.30000000000000004,0,349,220,60000,3.49963641166687,0.8686557799157401,0.9950318654700041,0.00045703185329700006,0.000475755903401,0.8200000000000001,0.8198248996365911,296,0.809210526315789,0.8277027027027021,0.9189189189189191,0.9290540540540541
random_feasible_v2,0.9368408913463381,0.996959769919122,0.000444595602894,3,amlnet,lightgbm,0.0004893315579610001,low_history_entity,0.860557768924302,0,layering,1,0.8626298063887351,0.801980198019802,0.9025787965616041,0.9455587392550141,0.9484240687679081,0.30000000000000004,0,349,286,60066,3.876164197921753,0.8653111442952691,0.995030739607873,0.00045567281123900003,0.000489053361422,0.8219633943427621,0.8218099312200811,296,0.8098360655737701,0.8277027027027021,0.9121621621621621,0.9256756756756751
