augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
random_feasible_v2,0.269931603761412,0.9442389764561031,0.003097558824003,6,transxion,lightgbm,0.005677812728176,0.34222355409050004,,1,0.383897456195249,0.234496919917864,0.36696230598669605,0.685144124168514,0.7339246119733921,0.5,1,902,4440,1818982,83.61075925827026,0.33038030862294304,0.949593733556447,0.002813293214616,0.005362991874371,0.35609278013721,0.407590708279612,779,0.23882559158632702,0.417201540436457,0.745827984595635,0.781771501925545
random_feasible_v2,0.26558030033845503,0.9440257110205251,0.0031492555307340003,6,transxion,lightgbm,0.005678285421925,0.33887240356083004,,1,0.38129964936432903,0.23136142625607703,0.373614190687361,0.677383592017738,0.725055432372505,0.5,2,902,4440,1818982,82.99294352531433,0.32455477847456904,0.9496743975650841,0.002852643641878,0.005338529079587,0.35492227979274604,0.407426343087106,779,0.237332178432221,0.41848523748395305,0.747111681643132,0.7907573812580231
random_feasible_v2,0.256218887644276,0.94624403222217,0.0032174145744060002,6,transxion,lightgbm,0.005763106888175,0.33285177694308005,,1,0.37769789374439006,0.22508792497069102,0.36363636363636304,0.688470066518847,0.73170731707317,0.5,0,902,4440,1818982,87.41675519943237,0.331829033408078,0.94888145041695,0.0029160970102990002,0.005451922033883,0.34894687205281305,0.40453509895627304,779,0.23105745212323,0.413350449293966,0.7637997432605901,0.7984595635430031
plausible_hard_projected_v2,0.25875090563893705,0.937296637456808,0.0033886610822600003,6,transxion,lightgbm,0.008403385031574001,0.337677381986678,,1,0.38292288243105804,0.228537828302626,0.373614190687361,0.6796008869179601,0.7228381374722831,0.5,0,902,4440,1818982,92.47102332115173,0.31881882995981703,0.9508232104723091,0.003029109310558,0.007665614728232001,0.35680152914941005,0.411841825978408,779,0.23728813559322,0.41848523748395305,0.753530166880616,0.7894736842105261
plausible_hard_projected_v2,0.256116222981227,0.935201347803538,0.0033557050452380005,6,transxion,lightgbm,0.008055587929212,0.33945756780402403,,1,0.38408881847907606,0.230312623664424,0.370288248337028,0.684035476718403,0.7272727272727271,0.5,2,902,4440,1818982,91.07442378997803,0.314878758240107,0.9530002709627521,0.003015382853307,0.0073501430751840005,0.353016278327481,0.40718737836227403,779,0.23491928632115502,0.39922978177150104,0.7509627727856221,0.794608472400513
plausible_hard_projected_v2,0.254535783841346,0.9355008427180901,0.0035003307361580003,6,transxion,lightgbm,0.008850427632941001,0.33209700427960004,,1,0.37838992440761604,0.223588167499039,0.35809312638580904,0.677383592017738,0.73170731707317,0.5,1,902,4440,1818982,96.40992093086243,0.31695284875795104,0.950711388346081,0.0031686857531450004,0.008102243206128,0.34377908780639105,0.400292122111138,779,0.226677577741407,0.410783055198973,0.7637997432605901,0.786906290115532
curriculum_projected_v2,0.26543449734728003,0.93301570147343,0.0035128729052530004,6,transxion,lightgbm,0.008086365131126,0.32082290797887103,,1,0.368599019356306,0.214100185528756,0.37472283813747204,0.676274944567627,0.728381374722838,0.5,1,902,4440,1818982,88.52082896232605,0.321564759897052,0.9505285916517051,0.0031237263400010003,0.007310894576955,0.33872444308819005,0.396628481474513,779,0.22217774219375502,0.410783055198973,0.752246469833119,0.7894736842105261
curriculum_projected_v2,0.27104980992313704,0.940972222374945,0.0035030439437820004,6,transxion,lightgbm,0.008418613873891001,0.32310267857142805,,1,0.37078944905259803,0.215883668903803,0.376940133037694,0.6862527716186251,0.7372505543237251,0.5,0,902,4440,1818982,91.4401867389679,0.32379309642436405,0.9506509964206241,0.003125652371291,0.007722203697041001,0.34520884520884504,0.40337163793295205,779,0.226887363746467,0.41591784338896004,0.753530166880616,0.7856225930680361
curriculum_projected_v2,0.262380227410038,0.9400392539034971,0.003556308552834,6,transxion,lightgbm,0.00847161022327,0.32850779510022204,,1,0.377315234766672,0.219330855018587,0.370288248337028,0.6829268292682921,0.725055432372505,0.5,2,902,4440,1818982,81.31015968322754,0.32211257235611,0.9530677342490921,0.003188460292914,0.007703415101473001,0.342943854324734,0.402358878077743,779,0.22456279809220903,0.410783055198973,0.758664955070603,0.7958921694480101
typology_projected_v2,0.261118380624633,0.929253520540096,0.003575602869274,6,transxion,lightgbm,0.010427255780943001,0.32712915961646905,,1,0.37411888688596,0.219364599092284,0.368070953436807,0.685144124168514,0.729490022172949,0.5,0,902,4440,1818982,90.5515251159668,0.32559772222085304,0.947105938416636,0.003233658269235,0.009662829402598001,0.34206471494607005,0.399212788542514,779,0.22506082725060803,0.40821566110397906,0.7483953786906291,0.7779204107830551
typology_projected_v2,0.264802910289446,0.9322583844904271,0.003534923322853,6,transxion,lightgbm,0.010050078734181001,0.33361994840928605,,1,0.37956885404288404,0.224971008890606,0.36141906873614105,0.6818181818181811,0.7228381374722831,0.5,2,902,4440,1818982,93.46826243400574,0.312888573892776,0.951336528048156,0.0031841819001550004,0.009224670152824,0.349668036674043,0.40459894319549006,779,0.23196308724832201,0.40949935815147603,0.740693196405648,0.779204107830551
typology_projected_v2,0.254735859065272,0.928726868467142,0.0033572060154540002,6,transxion,lightgbm,0.008585671147065,0.32902467685076303,,1,0.371333995809907,0.22382094324540303,0.360310421286031,0.6707317073170731,0.7195121951219511,0.5,1,902,4440,1818982,95.35538077354431,0.30803338441682504,0.9473811868427411,0.003033781065011,0.007931930995909001,0.349601275917065,0.40331296429565305,779,0.23259762308998302,0.40949935815147603,0.7432605905006411,0.7830551989730421
random_feasible_v2,0.9705986660870931,0.999497053837856,0.00023564328127300002,6,amlnet,lightgbm,0.000255353274081,0.9318996415770611,,1,0.9319617183791601,0.9133489461358311,0.951219512195121,0.9780487804878041,0.9853658536585361,0.5,0,410,1417,654575,19.661826372146606,0.9470952228653481,0.998434611402577,0.000301633218478,0.000299632730427,0.9040735873850191,0.9041888410897571,390,0.927223719676549,0.894871794871794,0.9615384615384611,0.9717948717948711
random_feasible_v2,0.9711006396863141,0.9993140359479411,0.00023939349125900002,6,amlnet,lightgbm,0.00026058137840700003,0.928571428571428,,1,0.9286979392146271,0.9069767441860461,0.951219512195121,0.9853658536585361,0.98780487804878,0.5,1,410,1417,654575,18.006964921951294,0.946456716916757,0.9981687691355771,0.00030023540898900004,0.000296171779209,0.898817345597897,0.8989217684872131,390,0.9218328840970351,0.9,0.9641025641025641,0.9717948717948711
random_feasible_v2,0.9725839274797471,0.9994298538826851,0.00023620609916800002,6,amlnet,lightgbm,0.000264703614815,0.9309523809523811,,1,0.9310841633328281,0.9093023255813951,0.951219512195121,0.9829268292682921,0.98780487804878,0.5,2,410,1417,654575,19.02878975868225,0.9493603654723851,0.998426364578429,0.00029997131917600003,0.000289054640661,0.9031413612565441,0.9031702154189901,390,0.922459893048128,0.897435897435897,0.9692307692307691,0.9769230769230761
plausible_typology_projected_v2,0.26134691906801,0.9349683773806511,0.003348564371914,6,transxion,lightgbm,0.00825768031463,0.339964891749561,,1,0.384269232887511,0.23092209856915702,0.368070953436807,0.6796008869179601,0.7350332594235031,0.5,0,902,4440,1818982,80.81916046142578,0.319558035011732,0.9490806451156071,0.0030039688020810002,0.007580370343172001,0.355229591836734,0.409885947527851,779,0.23631735256682201,0.421052631578947,0.752246469833119,0.786906290115532
plausible_hard_projected_v2,0.979149415977643,0.9995420518065031,0.00032677946370100004,6,amlnet,lightgbm,0.000355650784426,0.8985176738882551,,1,0.9002250915039891,0.8436830835117771,0.951219512195121,0.98780487804878,0.990243902439024,0.5,0,410,1417,654575,20.822694778442383,0.952024463238725,0.999057764997556,0.00033494200216700005,0.000332563751087,0.889724310776942,0.889749447916203,390,0.8700980392156861,0.905128205128205,0.9717948717948711,0.9743589743589741
plausible_hard_projected_v2,0.974937982102387,0.9995333660217701,0.00031638844174100003,6,amlnet,lightgbm,0.000365723724156,0.9044879171461451,,1,0.9057445882371661,0.8562091503267971,0.951219512195121,0.98780487804878,0.990243902439024,0.5,1,410,1417,654575,18.73868989944458,0.951699911835836,0.9995104685185731,0.00033952561441700005,0.000320586976237,0.8869346733668341,0.8869078324460371,390,0.8694581280788171,0.9,0.9743589743589741,0.9871794871794871
