augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,eval_subset,f1,heldout_train_positives,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
random_feasible_v2,0.919294990723562,0.9984537456678221,0.00036120238014500003,8,amlnet,lightgbm,0.00044561263761200005,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,1,11,385,653543,12.003225803375244,0.890151515151515,0.9985750786163521,0.00019672660331300002,0.000185399466657,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
random_feasible_v2,0.9200799200799201,0.9985781569359281,0.00041003178940600003,8,amlnet,lightgbm,0.000460814165347,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,0,11,385,653543,12.056434392929077,0.894607843137254,0.998943592767295,0.000200193893829,0.000222847029384,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
random_feasible_v2,0.9247159090909091,0.999058028970052,0.00035909169143400003,8,amlnet,lightgbm,0.00040343940165800006,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,2,11,385,653543,11.404019355773926,0.894230769230769,0.9989190251572321,0.00019663212226300001,0.000186607020396,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
random_feasible_v2,0.9191919191919191,0.9984359726295211,0.00032607591953400005,8,amlnet,lightgbm,0.00037091366712500005,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,3,11,385,653543,9.875320672988892,0.8866279069767441,0.9980837264150941,0.00019916061182300002,0.000219542440869,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
random_feasible_v2,0.919400187441424,0.998471518706122,0.000383401042622,8,amlnet,lightgbm,0.00041637419959800003,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,4,11,385,653543,10.995501518249512,0.892857142857142,0.9988207547169811,0.00019663728712200003,0.00018668826644400001,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
plausible_hard_projected_v2,0.9448051948051951,0.999697858348884,0.0006362196794590001,8,amlnet,lightgbm,0.000685362863957,low_history_entity,0.833333333333333,0,layering,1,0.835865929659082,0.769230769230769,0.9090909090909091,1.0,1.0,0.75,0,11,385,653543,13.423911571502686,0.9013157894736841,0.9992629716981131,0.000238739387976,0.00029971300267800003,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
plausible_hard_projected_v2,0.9235836627140971,0.998969163778547,0.000637111126344,8,amlnet,lightgbm,0.0007184457037900001,low_history_entity,0.833333333333333,0,layering,1,0.835865929659082,0.769230769230769,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,1,11,385,653543,12.9530770778656,0.882299270072992,0.996830778301886,0.00040413143546300003,0.00045149444540500003,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
plausible_hard_projected_v2,0.9166097060833901,0.99783168932729,0.000376410014409,8,amlnet,lightgbm,0.000393658783905,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,2,11,385,653543,11.695422172546387,0.8866279069767441,0.9980837264150941,0.000201195206954,0.00022610373241900003,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
plausible_hard_projected_v2,0.9448051948051941,0.999697858348884,0.000466567055362,8,amlnet,lightgbm,0.000550502834033,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,1.0,1.0,0.75,3,11,385,653543,13.351477146148682,0.8899253731343281,0.9985505110062891,0.000270323691451,0.00032854081853600004,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
plausible_hard_projected_v2,0.9403409090909091,0.999626766195681,0.0005623075539660001,8,amlnet,lightgbm,0.0006101709035520001,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,1.0,1.0,0.75,4,11,385,653543,12.912861824035645,0.8867647058823521,0.9981082940251571,0.000218451711982,0.000248874879711,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
