dataset,detector,augmentation,label_fraction,heldout_typology,auprc,auprc,auroc,auroc,recall_at_1pct_fpr,recall_at_1pct_fpr,precision_at_k,precision_at_k,ece,ece,training_seconds,training_seconds
,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
amlnet,lightgbm,curriculum_projected_v2,1,layering,0.9353706414171526,0.020744742862519767,0.9989407269172661,0.0010120180883216483,0.9636363636363636,0.04979295977319694,0.909090909090909,0.0,0.0004901288947596,5.254338970100371e-05,12.867682409286498,0.6759340351392513
amlnet,lightgbm,none,1,layering,0.9201704697092635,0.0009557042652325504,0.9985817115435882,0.00014017057960083755,0.909090909090909,0.0,0.909090909090909,0.0,0.00043836777875340004,2.6533719764550358e-05,10.70170464515686,0.5710938367812486
amlnet,lightgbm,plausible_hard_projected_v2,1,layering,0.9340289334997571,0.013082715857939345,0.9991646671998572,0.0008057872984293192,0.9636363636363636,0.04979295977319694,0.909090909090909,0.0,0.0005916282178474,0.00012854559870391233,12.8673499584198,0.6940776554677024
amlnet,lightgbm,plausible_typology_projected_v2,1,layering,0.9304223724346329,0.012452942139275499,0.9987665511419174,0.001511419009911338,0.9818181818181818,0.040655781409087106,0.909090909090909,0.0,0.0005229484325012001,0.0001096348980845581,13.109983348846436,0.4122484424671581
amlnet,lightgbm,random_feasible_v2,1,layering,0.9205365853055468,0.002362010510133614,0.9985994845818891,0.0002622351422861649,0.909090909090909,0.0,0.909090909090909,0.0,0.0004194308142680001,3.541557340190834e-05,11.26690034866333,0.8936571103228705
amlnet,lightgbm,smote_repaired_v2,1,layering,0.9264067935454967,0.006394513738333409,0.999072247400693,0.00033731335096361505,0.9454545454545455,0.049792959773196914,0.909090909090909,0.0,0.000457563275177,7.343815523934114e-05,11.378475284576416,0.867103868017804
amlnet,lightgbm,typology_projected_v2,1,layering,0.9259408246750891,0.012223505974857574,0.9984715187061225,0.001276507568861715,0.9454545454545455,0.04979295977319695,0.909090909090909,0.0,0.0004819684181712001,0.00010069439063108737,12.702825593948365,0.9272684703422804
amlnet,xgboost,curriculum_projected_v2,1,layering,0.9319790681859643,0.020103947107340207,0.9988660801564023,0.0008955036664209186,0.9454545454545453,0.04979295977319694,0.909090909090909,0.0,0.0005314822067752,7.556538068017514e-05,19.681154346466066,0.4904480594692376
amlnet,xgboost,none,1,layering,0.9309448375660432,0.005421736730249282,0.9993495067981868,0.0001660614396417166,1.0,0.0,0.909090909090909,0.0,0.00041393840118380003,2.386341966946132e-05,17.16587085723877,0.7108494564472866
amlnet,xgboost,plausible_hard_projected_v2,1,layering,0.9298011579152631,0.01619387506495125,0.9992002132764594,0.00040819991390227904,0.9636363636363636,0.049792959773196914,0.909090909090909,0.0,0.0006358316786056001,7.255494508644417e-05,18.792858505249022,0.9836840875288344
amlnet,xgboost,plausible_typology_projected_v2,1,layering,0.9364967447624645,0.011924910854389261,0.9993281791522257,0.0006731970837146588,0.9818181818181818,0.040655781409087106,0.909090909090909,0.0,0.0005432790255296001,6.743893012533655e-05,20.03211612701416,0.9143374725595875
amlnet,xgboost,random_feasible_v2,1,layering,0.9280405717790249,0.0038294736062327787,0.9992144317071,0.00026760081813007513,0.9818181818181818,0.040655781409087106,0.909090909090909,0.0,0.00045194320247900004,2.1442531809512967e-05,17.564994716644286,0.1837864998582313
amlnet,xgboost,smote_repaired_v2,1,layering,0.9325530760089583,0.004932374573775164,0.99941348973607,0.00014709806591340987,1.0,0.0,0.909090909090909,0.0,0.00041402881575900005,2.8899933013299333e-05,17.914741134643556,0.40730156749564206
amlnet,xgboost,typology_projected_v2,1,layering,0.9358422318422317,0.00980005021900152,0.999452590420332,0.00027459200379698566,0.9818181818181818,0.040655781409087106,0.909090909090909,0.0,0.0006363944893942001,6.701081676839798e-05,19.117311334609987,0.6952406639005654
