augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr,run_name,eval_subset,heldout_train_positives
random_feasible_v2,0.651133250439857,0.991431529398579,0.001880275046189,12,amlnet,lightgbm,0.001880165550959,0.0,,0.01,0.0,0.0,0.6365853658536581,0.934146341463414,0.9609756097560972,1.0,2,410,18,654112,10.377639532089232,0.6694446148132981,0.973848018806529,0.001787797814935,0.001788032222184,0.0,0.0,390,0.0,0.6794871794871791,0.889743589743589,0.915384615384615,cikm_v2_label_scarcity,,
random_feasible_v2,0.841692066935223,0.993337666886146,0.001824917403939,12,amlnet,lightgbm,0.001848463559052,0.004866180048661,,0.05,0.049340137170843,1.0,0.780487804878048,0.9585365853658532,0.9609756097560972,1.0,0,410,94,654150,11.749764680862429,0.7399021939406211,0.989207286988066,0.00174799557766,0.001759587279598,0.025316455696202,0.113127689363516,390,1.0,0.7051282051282051,0.925641025641025,0.9435897435897432,cikm_v2_label_scarcity,,
random_feasible_v2,0.735811491427378,0.987909326011123,0.001867809986977,12,amlnet,lightgbm,0.001873082056018,0.0,,0.05,0.0,0.0,0.712195121951219,0.9097560975609752,0.921951219512195,1.0,1,410,94,654150,12.779633522033691,0.71165652217188,0.987252294855536,0.001758442795615,0.001769349146119,0.010204081632653,0.071547740730349,390,1.0,0.6974358974358971,0.871794871794871,0.884615384615384,cikm_v2_label_scarcity,,
random_feasible_v2,0.862036412201672,0.9974375478068392,0.001790285026367,12,amlnet,lightgbm,0.00182380579028,0.028846153846153,,0.05,0.120859545703273,1.0,0.8073170731707311,0.951219512195121,0.9609756097560972,1.0,2,410,94,654150,13.378538608551024,0.8200857092647901,0.993692675736288,0.001681899520945,0.001717053499947,0.040201005025125,0.143097450416194,390,1.0,0.792307692307692,0.917948717948717,0.925641025641025,cikm_v2_label_scarcity,,
random_feasible_v2,0.8952147508660641,0.99312167663664,0.001397133862108,12,amlnet,lightgbm,0.001517064045821,0.227956989247311,,0.1,0.352628807011919,0.9636363636363632,0.8609756097560971,0.9634146341463412,0.9634146341463412,1.0,0,410,188,654197,14.75065016746521,0.828769622783857,0.9892167237111272,0.001506957597893,0.001584362661386,0.169014084507042,0.303575026624308,390,1.0,0.782051282051282,0.9358974358974352,0.948717948717948,cikm_v2_label_scarcity,,
random_feasible_v2,0.842157824698029,0.998680343508776,0.001768108474323,12,amlnet,lightgbm,0.001798867013673,0.047393364928909,,0.1,0.142382631170469,0.833333333333333,0.8097560975609751,0.980487804878048,0.982926829268292,1.0,1,410,188,654197,14.798739194869995,0.817837249437792,0.9965360393283972,0.001602433161373,0.001651355284387,0.092682926829268,0.214929731762001,390,0.95,0.761538461538461,0.938461538461538,0.9615384615384612,cikm_v2_label_scarcity,,
random_feasible_v2,0.897747297955606,0.996722982306215,0.001693689300656,12,amlnet,lightgbm,0.001754863532744,0.093023255813953,,0.1,0.22066541632974,1.0,0.8585365853658531,0.9634146341463412,0.9658536585365852,1.0,2,410,188,654197,15.452823638916016,0.8604457226291891,0.996673454981058,0.001603192583828,0.001652616029471,0.11138014527845,0.242641879035782,390,1.0,0.805128205128205,0.948717948717948,0.9538461538461532,cikm_v2_label_scarcity,,
random_feasible_v2,0.903608455584694,0.9986745156274072,0.000912042689172,12,amlnet,lightgbm,0.001014741451631,0.5990016638935101,,0.25,0.642829027970234,0.94240837696335,0.8731707317073171,0.970731707317073,0.978048780487804,1.0,0,410,472,654339,18.04303479194641,0.8730890514874171,0.9942595742094,0.001064117863842,0.001177294085853,0.474708171206225,0.554419754073723,390,0.983870967741935,0.83076923076923,0.946153846153846,0.9512820512820512,cikm_v2_label_scarcity,,
random_feasible_v2,0.8786284686230681,0.997780227231336,0.001071036199884,12,amlnet,lightgbm,0.001159582728055,0.5080500894454381,,0.25,0.574119998668437,0.9530201342281872,0.8463414634146341,0.9609756097560972,0.9634146341463412,1.0,1,410,472,654339,17.808780670166016,0.8870574837261821,0.9960174908071472,0.000966206444093,0.001077391411874,0.561467889908256,0.6219403993246011,390,0.987096774193548,0.846153846153846,0.948717948717948,0.9512820512820512,cikm_v2_label_scarcity,,
random_feasible_v2,0.92917222510578,0.998426303918409,0.001103482010581,12,amlnet,lightgbm,0.00125773905911,0.477941176470588,,0.25,0.554240973794595,0.9701492537313432,0.8951219512195121,0.973170731707317,0.985365853658536,1.0,2,410,472,654339,16.44597053527832,0.8937035779700531,0.994580776228788,0.001065589781315,0.001181098236978,0.485436893203883,0.56579417070111,390,1.0,0.851282051282051,0.9589743589743592,0.966666666666666,cikm_v2_label_scarcity,,
random_feasible_v2,0.970681207761498,0.999351861139518,0.000244458514993,12,amlnet,lightgbm,0.000267790556716,0.927810650887574,,1.0,0.928078465991718,0.901149425287356,0.951219512195121,0.982926829268292,0.985365853658536,1.0,0,410,1890,655048,18.78885245323181,0.947864739741311,0.998168368575547,0.000308121616822,0.000301307398806,0.9028871391076112,0.9029700856084292,390,0.924731182795698,0.889743589743589,0.9692307692307692,0.974358974358974,cikm_v2_label_scarcity,,
random_feasible_v2,0.9744702133818832,0.999331429932334,0.00022452968519,12,amlnet,lightgbm,0.000248026734346,0.936526946107784,,1.0,0.936556921827222,0.92,0.951219512195121,0.985365853658536,0.990243902439024,1.0,1,410,1890,655048,19.174987077713013,0.946470260797676,0.997847449304415,0.000297455414556,0.000292945619768,0.903820816864295,0.904000535986443,390,0.9295392953929532,0.894871794871794,0.964102564102564,0.974358974358974,cikm_v2_label_scarcity,,
random_feasible_v2,0.9712354323561052,0.999263579944242,0.00024952097635,12,amlnet,lightgbm,0.000280484992747,0.9289099526066352,,1.0,0.9291493970818252,0.903225806451612,0.953658536585365,0.980487804878048,0.982926829268292,1.0,2,410,1890,655048,17.06744074821472,0.9457071973990372,0.99831165125453,0.000323827838918,0.000322045585436,0.8932291666666661,0.8931502556967861,390,0.9074074074074072,0.892307692307692,0.966666666666666,0.976923076923076,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.7655381676538411,0.992224367828974,0.00186695418605,12,amlnet,lightgbm,0.001871980740237,0.004866180048661,,0.01,0.049340137170843,1.0,0.707317073170731,0.8731707317073171,0.921951219512195,1.0,0,410,18,654112,10.629772424697876,0.555999311405017,0.9736487284104032,0.001784253294469,0.001786033579656,0.0,0.0,390,0.0,0.5615384615384611,0.8,0.835897435897435,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.496956267205009,0.9954101623681372,0.001874222261004,12,amlnet,lightgbm,0.001875914860205,0.004866180048661,,0.01,0.049340137170843,1.0,0.48780487804878,0.8585365853658531,0.9,1.0,1,410,18,654112,9.23735737800598,0.407339585287981,0.9838696949947432,0.001785872351526,0.001786814482293,0.0,0.0,390,0.0,0.443589743589743,0.7358974358974361,0.805128205128205,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.676442815726866,0.997201972513694,0.00187961069322,12,amlnet,lightgbm,0.001879768935962,0.0,,0.01,0.0,0.0,0.663414634146341,0.941463414634146,0.9634146341463412,1.0,2,410,18,654112,11.684673070907593,0.552819861449062,0.9718394105358592,0.001786356611571,0.001786933997616,0.0,0.0,390,0.0,0.6076923076923071,0.879487179487179,0.892307692307692,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.6259367047841481,0.9951978593743432,0.001814661762383,12,amlnet,lightgbm,0.00183731443894,0.014492753623188,,0.05,0.073964236821156,0.75,0.604878048780487,0.8634146341463411,0.9073170731707312,1.0,0,410,94,654150,14.578917503356934,0.485689334517661,0.984209852928494,0.001758007126814,0.001769507425826,0.010204081632653,0.071547740730349,390,1.0,0.515384615384615,0.758974358974358,0.823076923076923,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.6156406046411631,0.989487751642594,0.001859856278481,12,amlnet,lightgbm,0.001866566999659,0.009708737864077,,0.05,0.069777651172066,1.0,0.5804878048780481,0.921951219512195,0.946341463414634,1.0,1,410,94,654150,13.70423460006714,0.5833519690274831,0.9906310717242792,0.0017767234492,0.001781028363887,0.005115089514066,0.050591776629985,390,1.0,0.5666666666666661,0.907692307692307,0.9410256410256412,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.870692364137933,0.9986417450021712,0.001753047027252,12,amlnet,lightgbm,0.001799320174943,0.04750593824228,,0.05,0.148741494850284,0.9090909090909092,0.812195121951219,0.9756097560975612,0.985365853658536,1.0,2,410,94,654150,14.271437644958496,0.807442245567166,0.994738196320596,0.001662929933822,0.001704173480159,0.074074074074074,0.19594739938064,390,1.0,0.753846153846153,0.9333333333333332,0.9538461538461532,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.801523861410657,0.998092478390608,0.001563225647159,12,amlnet,lightgbm,0.001631788058984,0.18859649122807,,0.1,0.312807837871035,0.934782608695652,0.7560975609756091,0.978048780487804,0.980487804878048,1.0,0,410,188,654197,12.730448246002195,0.7310268455695781,0.991868619608874,0.001621142800539,0.001666256199717,0.088235294117647,0.214651098283965,390,1.0,0.6820512820512821,0.917948717948717,0.948717948717948,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.792832461659534,0.9987527885571792,0.001760574570214,12,amlnet,lightgbm,0.001793379035858,0.061320754716981,,0.1,0.171407449003608,0.928571428571428,0.7170731707317071,0.9756097560975612,0.985365853658536,1.0,1,410,188,654197,13.68413233757019,0.7497423587126271,0.996808396586474,0.001605135128929,0.00164625504255,0.111111111111111,0.237515095455055,390,0.958333333333333,0.6974358974358971,0.9512820512820512,0.966666666666666,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.6920304687502891,0.9919881537103712,0.001753424119939,12,amlnet,lightgbm,0.001785506601303,0.070588235294117,,0.1,0.191099664931651,1.0,0.663414634146341,0.8707317073170731,0.9243902439024392,1.0,2,410,188,654197,15.6764554977417,0.70537268611026,0.98661799626678,0.001636083726698,0.001680387623451,0.083538083538083,0.208602892966911,390,1.0,0.6589743589743591,0.841025641025641,0.889743589743589,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.848205149650717,0.987405769042182,0.001643342004794,12,amlnet,lightgbm,0.001701140312363,0.139639639639639,,0.25,0.262286699565054,0.911764705882352,0.834146341463414,0.9682926829268292,0.970731707317073,1.0,0,410,472,654339,17.972784519195557,0.7314199332583,0.967732121003058,0.001592272435969,0.001643966352721,0.106280193236714,0.227169041451527,390,0.916666666666666,0.7051282051282051,0.912820512820512,0.9410256410256412,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.772162409462248,0.997121306790322,0.001186020216774,12,amlnet,lightgbm,0.001209907384596,0.456521739130434,,0.25,0.5217509957921951,0.8873239436619711,0.7195121951219511,0.951219512195121,0.9756097560975612,1.0,1,410,472,654339,17.13461709022522,0.806570920242606,0.9959443886016632,0.001061551862943,0.001121882653413,0.5084745762711861,0.5753194148491451,390,0.957446808510638,0.7205128205128201,0.948717948717948,0.966666666666666,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.7976142573748121,0.993896538294504,0.001417644799299,12,amlnet,lightgbm,0.001476510302105,0.274428274428274,,0.25,0.386476285992797,0.929577464788732,0.7390243902439021,0.982926829268292,0.98780487804878,1.0,2,410,472,654339,19.19663953781128,0.8160760885960511,0.9949437896466072,0.001136177122341,0.001188733462689,0.446183953033268,0.524401414311895,390,0.942148760330578,0.771794871794871,0.9589743589743592,0.9717948717948712,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.9775161389885072,0.9996033678429832,0.000409598000449,12,amlnet,lightgbm,0.000463388816556,0.8765294771968851,,1.0,0.8796934904174121,0.805725971370143,0.948780487804878,0.990243902439024,0.995121951219512,1.0,0,410,1890,655048,20.153130531311035,0.957870620544852,0.998233282862769,0.000386978910016,0.00041774519478,0.8785714285714281,0.8805962156323651,390,0.8200000000000001,0.902564102564102,0.976923076923076,0.982051282051282,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.97720468522045,0.99980555049663,0.000397660893694,12,amlnet,lightgbm,0.000446867923345,0.883408071748878,,1.0,0.886073696605113,0.817427385892116,0.948780487804878,0.98780487804878,0.995121951219512,1.0,1,410,1890,655048,17.33611536026001,0.9599692922183752,0.9969471552933532,0.000385023587588,0.000382248337199,0.8789346246973361,0.8800765456801241,390,0.832568807339449,0.91025641025641,0.982051282051282,0.9871794871794872,cikm_v2_label_scarcity,,
adv_no_projection_v2,0.9789653118563132,0.99987296339362,0.000419281158618,12,amlnet,lightgbm,0.000511559264051,0.8768035516093231,,1.0,0.880129057052876,0.80448065173116,0.948780487804878,0.995121951219512,0.997560975609756,1.0,2,410,1890,655048,17.45756220817566,0.958729249095125,0.99825318127132,0.000393435627451,0.000421119302808,0.872467222884386,0.8743956075607681,390,0.815144766146993,0.91025641025641,0.976923076923076,0.9897435897435892,cikm_v2_label_scarcity,,
hard_projected_v2,0.627155917040624,0.976555469942982,0.001871119206836,12,amlnet,lightgbm,0.001875257015933,0.0,,0.01,0.0,0.0,0.5609756097560971,0.904878048780487,0.934146341463414,1.0,0,410,18,654112,9.199374198913574,0.561017549726308,0.9670535546403932,0.001773950841538,0.001778631793017,0.005115089514066,0.050591776629985,390,1.0,0.535897435897435,0.851282051282051,0.902564102564102,cikm_v2_label_scarcity,,
hard_projected_v2,0.567424460966444,0.9900175284739632,0.001863911839111,12,amlnet,lightgbm,0.001864886923847,0.014492753623188,,0.01,0.073964236821156,0.75,0.573170731707317,0.8975609756097561,0.9097560975609752,1.0,1,410,18,654112,11.37308382987976,0.490692407159436,0.978447113587986,0.001774803777028,0.001781177131403,0.010204081632653,0.071547740730349,390,1.0,0.5666666666666661,0.794871794871794,0.838461538461538,cikm_v2_label_scarcity,,
hard_projected_v2,0.497641487178414,0.9887942113447552,0.001879334487355,12,amlnet,lightgbm,0.00187965440171,0.0,,0.01,0.0,0.0,0.497560975609756,0.8707317073170731,0.917073170731707,1.0,2,410,18,654112,9.704509496688845,0.6295771790833691,0.975503957533096,0.001781334603018,0.001782597115947,0.0,0.0,390,0.0,0.6256410256410251,0.853846153846153,0.9,cikm_v2_label_scarcity,,
hard_projected_v2,0.8242625389954271,0.994260158865804,0.00181345115112,12,amlnet,lightgbm,0.001837676705663,0.019323671497584,,0.05,0.098680953235524,1.0,0.782926829268292,0.953658536585365,0.9634146341463412,1.0,0,410,94,654150,12.834408521652222,0.683686004879384,0.9893691662555032,0.001735634054281,0.001751835494202,0.020304568527918,0.101184249378888,390,1.0,0.6743589743589741,0.93076923076923,0.9410256410256412,cikm_v2_label_scarcity,,
hard_projected_v2,0.494518321987498,0.981039839733262,0.00184545923818,12,amlnet,lightgbm,0.001850640242338,0.033254156769596,,0.05,0.104026554648318,0.636363636363636,0.541463414634146,0.917073170731707,0.951219512195121,1.0,1,410,94,654150,16.80054545402527,0.385216831594042,0.983875043649262,0.001782988054314,0.0017869740609,0.01,0.031768360447545,390,0.2,0.476923076923076,0.851282051282051,0.907692307692307,cikm_v2_label_scarcity,,
hard_projected_v2,0.6219049771908941,0.995967218167299,0.001846074241084,12,amlnet,lightgbm,0.001858536689312,0.014492753623188,,0.05,0.073964236821156,0.75,0.621951219512195,0.8609756097560971,0.9268292682926832,1.0,2,410,94,654150,13.401007175445557,0.696165863828323,0.996715490221858,0.001714956161048,0.001742677693269,0.025252525252525,0.1032342050431,390,0.833333333333333,0.6794871794871791,0.876923076923076,0.925641025641025,cikm_v2_label_scarcity,,
hard_projected_v2,0.9107930185256352,0.9962396492063712,0.001521050995978,12,amlnet,lightgbm,0.001638818781081,0.136363636363636,,0.1,0.27026503532727,1.0,0.8731707317073171,0.978048780487804,0.98780487804878,1.0,0,410,188,654197,15.419231176376345,0.8543306403208251,0.9892078996092892,0.001598728474072,0.001663667429286,0.078817733990147,0.202374067996487,390,1.0,0.784615384615384,0.9615384615384612,0.964102564102564,cikm_v2_label_scarcity,,
hard_projected_v2,0.7060427449716491,0.993144226054552,0.001740894160452,12,amlnet,lightgbm,0.001780153680298,0.070588235294117,,0.1,0.191099664931651,1.0,0.6682926829268291,0.904878048780487,0.941463414634146,1.0,1,410,188,654197,15.736877918243408,0.7150092893534981,0.991720200336564,0.001565036116751,0.001619931771817,0.129186602870813,0.258144423258292,390,0.964285714285714,0.6794871794871791,0.902564102564102,0.9410256410256412,cikm_v2_label_scarcity,,
hard_projected_v2,0.6968068578789021,0.989306398061108,0.001720316281095,12,amlnet,lightgbm,0.001769175332622,0.083916083916083,,0.1,0.203736352534946,0.9473684210526312,0.660975609756097,0.8439024390243901,0.8731707317073171,1.0,2,410,188,654197,17.467124223709106,0.626416314294107,0.979429039376935,0.001561597648614,0.001609976791281,0.155294117647058,0.282193200809091,390,0.942857142857142,0.6179487179487181,0.812820512820512,0.858974358974358,cikm_v2_label_scarcity,,
hard_projected_v2,0.85937721858087,0.99790415937014,0.001193394433791,12,amlnet,lightgbm,0.001285224962059,0.444029850746268,,0.25,0.523164704686082,0.944444444444444,0.8439024390243901,0.973170731707317,0.978048780487804,1.0,0,410,472,654339,18.66896414756775,0.7836638295840841,0.987701522929234,0.001280939676975,0.00136445644963,0.352459016393442,0.43949442382098,390,0.877551020408163,0.764102564102564,0.938461538461538,0.9589743589743592,cikm_v2_label_scarcity,,
hard_projected_v2,0.5802782591507131,0.977911220072568,0.001430788251325,12,amlnet,lightgbm,0.001445355708044,0.32,,0.25,0.416059510626835,0.8888888888888881,0.5609756097560971,0.814634146341463,0.8609756097560971,1.0,1,410,472,654339,18.736780881881717,0.8081540954867691,0.9948349315678532,0.001050807718645,0.001117305735617,0.48565965583174,0.557253194740014,390,0.954887218045112,0.7358974358974361,0.956410256410256,0.974358974358974,cikm_v2_label_scarcity,,
hard_projected_v2,0.8198985755607091,0.9987192670318432,0.001310702362722,12,amlnet,lightgbm,0.001378852262681,0.361165048543689,,0.25,0.447802657193936,0.8857142857142851,0.7853658536585361,0.9756097560975612,0.98780487804878,1.0,2,410,472,654339,17.813944339752197,0.8122993000560461,0.996376616436438,0.001057005571179,0.001091781987152,0.512820512820512,0.56716724817953,390,0.897435897435897,0.779487179487179,0.9589743589743592,0.966666666666666,cikm_v2_label_scarcity,,
hard_projected_v2,0.9775364602038192,0.9997908238887092,0.000306847258795,12,amlnet,lightgbm,0.000343263047889,0.9016018306636152,,1.0,0.903137346424782,0.8491379310344821,0.951219512195121,0.98780487804878,0.992682926829268,1.0,0,410,1890,655048,18.577155351638797,0.945321161851105,0.999031575440298,0.000396199602952,0.000397723818663,0.8655980271270031,0.865983202813918,390,0.8337292161520191,0.889743589743589,0.9717948717948712,0.9794871794871792,cikm_v2_label_scarcity,,
hard_projected_v2,0.977327106909284,0.99960841120186,0.000293733758593,12,amlnet,lightgbm,0.000339507920526,0.913294797687861,,1.0,0.914366009909408,0.868131868131868,0.948780487804878,0.985365853658536,0.990243902439024,1.0,1,410,1890,655048,18.282899856567383,0.9460058134193292,0.998871528145939,0.000356477716396,0.000315357086149,0.8841309823677581,0.8840576244735261,390,0.868811881188118,0.889743589743589,0.966666666666666,0.976923076923076,cikm_v2_label_scarcity,,
hard_projected_v2,0.9762483134965192,0.999587464451324,0.00032754987571,12,amlnet,lightgbm,0.00036715082603,0.9067894131185272,,1.0,0.908054354623653,0.85838779956427,0.948780487804878,0.98780487804878,0.990243902439024,1.0,2,410,1890,655048,18.86384153366089,0.951519349928416,0.99813878603921,0.000346163612402,0.000331678335454,0.878411910669975,0.8786459582880891,390,0.8509615384615381,0.897435897435897,0.9794871794871792,0.984615384615384,cikm_v2_label_scarcity,,
boundary_projected_v2,0.788885588184237,0.9851706140289432,0.001867694838434,12,amlnet,lightgbm,0.001872149513552,0.004866180048661,,0.01,0.049340137170843,1.0,0.7390243902439021,0.934146341463414,0.956097560975609,1.0,0,410,18,654112,9.624406576156616,0.6643554238732801,0.97651610204196,0.001779935484089,0.001783603312401,0.0,0.0,390,0.0,0.6307692307692301,0.9,0.93076923076923,cikm_v2_label_scarcity,,
boundary_projected_v2,0.519115880466787,0.9730395259242652,0.001870308331304,12,amlnet,lightgbm,0.00187359269561,0.004854368932038,,0.01,0.034823095920368,0.5,0.5609756097560971,0.8756097560975611,0.8926829268292681,1.0,1,410,18,654112,11.835710763931274,0.459671235701159,0.958148580910063,0.001773822623692,0.00177863676575,0.010204081632653,0.071547740730349,390,1.0,0.556410256410256,0.779487179487179,0.807692307692307,cikm_v2_label_scarcity,,
boundary_projected_v2,0.481236600113273,0.9852183242039192,0.001878515045609,12,amlnet,lightgbm,0.001879147148519,0.0,,0.01,0.0,0.0,0.5,0.7926829268292681,0.8439024390243901,1.0,2,410,18,654112,11.190656661987305,0.6314232918843351,0.966444385302934,0.001781223744779,0.001784291751075,0.0,0.0,390,0.0,0.6256410256410251,0.833333333333333,0.861538461538461,cikm_v2_label_scarcity,,
boundary_projected_v2,0.8748815695903631,0.994704036088034,0.001780376623234,12,amlnet,lightgbm,0.001821610259612,0.014527845036319,,0.05,0.08546001639051,1.0,0.8243902439024391,0.956097560975609,0.956097560975609,1.0,0,410,94,654150,15.77458643913269,0.670253991862628,0.991408010917852,0.001754404617085,0.001763524448239,0.010204081632653,0.071547740730349,390,1.0,0.6717948717948711,0.928205128205128,0.938461538461538,cikm_v2_label_scarcity,,
boundary_projected_v2,0.484413214901586,0.978705862904694,0.001852106509224,12,amlnet,lightgbm,0.001851184047233,0.019230769230769,,0.05,0.080497131692301,0.6666666666666661,0.5317073170731701,0.936585365853658,0.956097560975609,1.0,1,410,94,654150,14.859142065048218,0.414009318567553,0.981764881629798,0.001777505384543,0.001790834335529,0.010025062656641,0.033516934695845,390,0.222222222222222,0.482051282051282,0.905128205128205,0.9410256410256412,cikm_v2_label_scarcity,,
boundary_projected_v2,0.7085609199217681,0.994010619072302,0.001844733028726,12,amlnet,lightgbm,0.00185687802736,0.014527845036319,,0.05,0.08546001639051,1.0,0.673170731707317,0.934146341463414,0.948780487804878,1.0,2,410,94,654150,16.20546269416809,0.6926232758984721,0.9958102834598392,0.001726135781698,0.001746102348838,0.010204081632653,0.071547740730349,390,1.0,0.6666666666666661,0.902564102564102,0.938461538461538,cikm_v2_label_scarcity,,
boundary_projected_v2,0.918942241199531,0.9988223532872892,0.001374699382302,12,amlnet,lightgbm,0.001533118857449,0.240343347639484,,0.1,0.369274355867217,1.0,0.868292682926829,0.985365853658536,0.992682926829268,1.0,0,410,188,654197,17.55427074432373,0.850520286210911,0.9956484807700552,0.001543768649823,0.00162108318357,0.133971291866028,0.267723095882193,390,1.0,0.8,0.966666666666666,0.9692307692307692,cikm_v2_label_scarcity,,
boundary_projected_v2,0.676898639852044,0.99598011795856,0.001755179870843,12,amlnet,lightgbm,0.001782436380977,0.065882352941176,,0.1,0.178335685473601,0.9333333333333332,0.6658536585365851,0.9243902439024392,0.951219512195121,1.0,1,410,188,654197,18.15162229537964,0.721616638306207,0.993139573021858,0.001574829657315,0.00161809521336,0.146572104018912,0.273002306585456,390,0.9393939393939392,0.6794871794871791,0.9333333333333332,0.9589743589743592,cikm_v2_label_scarcity,,
boundary_projected_v2,0.766709539443554,0.989336512517336,0.001636859947324,12,amlnet,lightgbm,0.001711152451654,0.127853881278538,,0.1,0.261099632208793,1.0,0.7219512195121951,0.8926829268292681,0.919512195121951,1.0,2,410,188,654197,17.374436855316162,0.638845254543381,0.989059067995771,0.001551929485611,0.001605253291173,0.128571428571428,0.249359244939835,390,0.9,0.6333333333333331,0.825641025641025,0.874358974358974,cikm_v2_label_scarcity,,
boundary_projected_v2,0.825254272892548,0.998012950224849,0.001395671776166,12,amlnet,lightgbm,0.001451189415517,0.316,,0.25,0.410847741318754,0.8777777777777771,0.812195121951219,0.978048780487804,0.978048780487804,1.0,0,410,472,654339,20.630789279937744,0.768872099246886,0.992938868884449,0.001256425288493,0.001333728768603,0.363265306122449,0.450269326297334,390,0.89,0.753846153846153,0.9435897435897432,0.948717948717948,cikm_v2_label_scarcity,,
boundary_projected_v2,0.662009751555589,0.995417335145206,0.001398458327059,12,amlnet,lightgbm,0.001411260568662,0.327345309381237,,0.25,0.424124489122802,0.9010989010989012,0.6292682926829261,0.904878048780487,0.951219512195121,1.0,1,410,472,654339,19.916072607040405,0.793726080656962,0.993855750793226,0.001087444188772,0.001127331427497,0.466281310211946,0.53907166873154,390,0.9379844961240312,0.7282051282051281,0.9589743589743592,0.974358974358974,cikm_v2_label_scarcity,,
boundary_projected_v2,0.8213866712749691,0.9990380857651192,0.001299162239302,12,amlnet,lightgbm,0.001407549668532,0.328657314629258,,0.25,0.428881200080713,0.921348314606741,0.7926829268292681,0.970731707317073,0.982926829268292,1.0,2,410,472,654339,17.484403610229492,0.8113824452667321,0.99796369418137,0.001039743784972,0.001107053055837,0.508287292817679,0.5645210488155881,390,0.9019607843137252,0.784615384615384,0.964102564102564,0.9717948717948712,cikm_v2_label_scarcity,,
boundary_projected_v2,0.976215598587894,0.9997416903657832,0.000309912279696,12,amlnet,lightgbm,0.000340022743987,0.9074074074074072,,1.0,0.9084074591036452,0.8634361233480171,0.951219512195121,0.985365853658536,0.990243902439024,1.0,0,410,1890,655048,18.853137016296387,0.945482799334788,0.998941225591167,0.000395596805236,0.000390453463342,0.864864864864864,0.8653706195096991,390,0.8301886792452831,0.892307692307692,0.974358974358974,0.982051282051282,cikm_v2_label_scarcity,,
boundary_projected_v2,0.978986742363774,0.999628741541866,0.000298917585809,12,amlnet,lightgbm,0.000351714236984,0.910138248847926,,1.0,0.911359680154482,0.8624454148471611,0.953658536585365,0.98780487804878,0.990243902439024,1.0,1,410,1890,655048,17.413548707962036,0.946448011010638,0.998813105287439,0.000377185991089,0.000348668789573,0.8764044943820221,0.8764795865454861,390,0.854014598540145,0.884615384615384,0.9692307692307692,0.976923076923076,cikm_v2_label_scarcity,,
boundary_projected_v2,0.9764059699062,0.999680430366624,0.000309050248284,12,amlnet,lightgbm,0.000353005914986,0.9067894131185272,,1.0,0.908054354623653,0.85838779956427,0.948780487804878,0.985365853658536,0.990243902439024,1.0,2,410,1890,655048,20.365111589431763,0.951170791025016,0.9989619133386012,0.000339480192106,0.000345700405944,0.890274314214463,0.89040859827836,390,0.8665048543689321,0.9,0.9717948717948712,0.982051282051282,cikm_v2_label_scarcity,,
none,0.6313350827774551,0.959063930177498,0.001869894419596,12,amlnet,xgboost,0.001872856007671,0.004866180048661,,0.01,0.049340137170843,1.0,0.656097560975609,0.817073170731707,0.8268292682926821,1.0,0,410,9,654103,15.351240158081056,0.5522826467629981,0.93306741448868,0.001779204552306,0.001782531854382,0.005102040816326,0.035709766556007,390,0.5,0.6051282051282051,0.751282051282051,0.784615384615384,cikm_v2_label_scarcity,,
none,0.162598354649146,0.923733817122203,0.00187676027496,12,amlnet,xgboost,0.001878392542574,0.0,,0.01,0.0,0.0,0.209756097560975,0.429268292682926,0.5487804878048781,1.0,1,410,9,654103,13.536613702774048,0.203347704167523,0.8915325320718991,0.001772137858364,0.001774039466279,0.015267175572519,0.087627929471372,390,1.0,0.261538461538461,0.453846153846153,0.533333333333333,cikm_v2_label_scarcity,,
none,0.175659471601579,0.782965069136044,0.00188029484565,12,amlnet,xgboost,0.001878303456587,0.0,,0.01,0.0,0.0,0.33170731707317,0.460975609756097,0.482926829268292,1.0,2,410,9,654103,13.29813528060913,0.321533201960329,0.8698726136636201,0.001788227168518,0.001786975991202,0.0,0.0,390,0.0,0.423076923076923,0.553846153846153,0.5871794871794871,cikm_v2_label_scarcity,,
