run_name,dataset,detector,augmentation,label_fraction,heldout_typology,detector_hardness,detector_hardness,detector_hardness,ledger_violation_rate,ledger_violation_rate,ledger_violation_rate,mean_flow_residual,mean_flow_residual,mean_flow_residual,profile_drift,profile_drift,profile_drift,acceptance_rate,acceptance_rate,acceptance_rate,categorical_fractionality_rate,categorical_fractionality_rate,categorical_fractionality_rate,negative_feature_rate,negative_feature_rate,negative_feature_rate
,,,,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
cikm_final_fewshot_layering_1,amlnet,lightgbm,random_feasible_v2,1.0,layering,0.0407962770848923,0.040584724936461085,10,0.0,0.0,10,0.0,0.0,10,2.730065170254061,0.05046745200031924,10,0.94578313253012,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_1,amlnet,lightgbm,smote_repaired_v2,1.0,layering,0.18470578906289198,0.047643008364749946,10,0.0,0.0,10,0.0,0.0,10,2.8607873566698983,0.04939130546446979,10,0.94578313253012,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_1,amlnet,lightgbm,typology_projected_v2,1.0,layering,8.38950966469584,0.7295435389070966,10,0.0,0.0,10,0.0,0.0,10,1.4914738989794978,0.04581069547248157,10,0.94578313253012,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_1,amlnet,xgboost,curriculum_projected_v2,1.0,layering,3.0362790685591055,0.16425658664629297,10,0.0,0.0,10,0.0,0.0,10,2.0192345132369347,0.047374095896370365,10,0.94578313253012,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_1,amlnet,xgboost,hard_projected_v2,1.0,layering,6.266386444172861,0.4527011432945486,10,0.0,0.0,10,0.0,0.0,10,1.629883595755107,0.09388802389740972,10,0.94578313253012,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_1,amlnet,xgboost,none,1.0,layering,,,0,,,0,,,0,,,0,,,0,,,0,,,0
cikm_final_fewshot_layering_1,amlnet,xgboost,plausible_hard_projected_v2,1.0,layering,4.677689852087717,0.4402724622771872,10,0.0,0.0,10,0.0,0.0,10,1.5920137582228546,0.09231087455509927,10,0.94578313253012,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_1,amlnet,xgboost,plausible_typology_projected_v2,1.0,layering,6.154659321780211,0.6028505231907136,10,0.0,0.0,10,0.0,0.0,10,1.5796374972313807,0.10442590176042252,10,0.94578313253012,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_1,amlnet,xgboost,random_feasible_v2,1.0,layering,0.021593723874159417,0.027580401484624373,10,0.0,0.0,10,0.0,0.0,10,2.730065170254061,0.05046745200031923,10,0.94578313253012,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_1,amlnet,xgboost,smote_repaired_v2,1.0,layering,0.10774052511219989,0.052731566347546166,10,0.0,0.0,10,0.0,0.0,10,2.8607873566698983,0.04939130546446979,10,0.94578313253012,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_1,amlnet,xgboost,typology_projected_v2,1.0,layering,7.433913962324921,0.47147002634312896,10,0.0,0.0,10,0.0,0.0,10,1.6046965065825425,0.0845522048192398,10,0.94578313253012,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_10,amlnet,lightgbm,curriculum_projected_v2,1.0,layering,3.8037846078741047,0.2617884967128393,10,0.0,0.0,10,0.0,0.0,10,1.8316847698520822,0.07501930535339961,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_10,amlnet,lightgbm,hard_projected_v2,1.0,layering,7.662988768909767,0.9852635309773556,10,0.0,0.0,10,0.0,0.0,10,1.4833058410149529,0.14261501885072037,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_10,amlnet,lightgbm,none,1.0,layering,,,0,,,0,,,0,,,0,,,0,,,0,,,0
cikm_final_fewshot_layering_10,amlnet,lightgbm,plausible_hard_projected_v2,1.0,layering,5.713990364853231,0.9807730251304284,10,0.0,0.0,10,0.0,0.0,10,1.34627888959848,0.14117424745737536,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
