acceptance_rate,augmentation,categorical_fractionality_rate,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,negative_feature_rate,profile_drift,rho,seed,temporal_violation_rate
,none,,amlnet,lightgbm,,,0,,1,,,,,,0.30000000000000004,0,
0.947183098591549,plausible_hard_projected_v2,0.0,amlnet,lightgbm,1.1512378005359771,0.18360918873557902,284,,1,0.0,0.0,0.0,0.0,0.30118438736303305,0.30000000000000004,0,0.0
0.947183098591549,curriculum_projected_v2,0.0,amlnet,lightgbm,2.61600991965496,0.22945944961216902,284,,1,0.0,0.0,0.0,0.0,0.7371150307705401,0.30000000000000004,0,0.0
0.947183098591549,typology_projected_v2,0.0,amlnet,lightgbm,3.769418662368132,0.25978327541185203,284,,1,0.0,0.0,0.0,0.0,0.82346603279962,0.30000000000000004,0,0.0
0.40140845070422504,feature_noise_v2,0.49794600938967104,amlnet,lightgbm,0.151881566608481,9569.036498408417,284,,1,0.556338028169014,0.10905839108156401,0.036424088638785004,0.278169014084507,1.272936109465208,0.30000000000000004,0,0.0
0.947183098591549,smote_v2,0.029929577464788002,amlnet,lightgbm,0.010904401764928,0.315060387153595,284,,1,0.0,0.0,0.0,0.0,1.296608403761238,0.30000000000000004,0,0.0
,none,,amlnet,xgboost,,,0,,1,,,,,,0.30000000000000004,0,
0.947183098591549,plausible_hard_projected_v2,0.0,amlnet,xgboost,2.729006972469143,0.15441744962032802,284,,1,0.0,0.0,0.0,0.0,0.521146570785757,0.30000000000000004,0,0.0
0.947183098591549,curriculum_projected_v2,0.0,amlnet,xgboost,3.187816411719916,0.21729985982478503,284,,1,0.0,0.0,0.0,0.0,0.900340846314097,0.30000000000000004,0,0.0
0.947183098591549,typology_projected_v2,0.0,amlnet,xgboost,8.3856357818115,0.348264961248586,284,,1,0.0,0.0,0.0,0.0,0.749893686956675,0.30000000000000004,0,0.0
0.947183098591549,smote_v2,0.029929577464788002,amlnet,xgboost,0.010936657907089,0.315060387153595,284,,1,0.0,0.0,0.0,0.0,1.296608403761238,0.30000000000000004,0,0.0
0.404929577464788,feature_noise_v2,0.49794600938967104,amlnet,xgboost,1.25122490719779,9570.038804590828,284,,1,0.5528169014084501,0.109072651106648,0.036083570006464005,0.27917505030181,1.27551345966331,0.30000000000000004,0,0.0
