augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,eval_subset,f1,heldout_train_positives,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
curriculum_projected_v2,0.029830896555773003,0.527864274558145,0.018385189542288002,8,amlnet,pyg_sage,0.11149862338125902,all,0.103585657370517,0,layering,1,0.12711246657463401,0.064630681818181,0.09742120343839501,0.23782234957020001,0.34097421203438305,0.75,1,349,385,653543,21.91053581237793,0.07503530842080401,0.949053759437057,0.017977150712095002,0.112493802900925,0.159261396422388,0.20943561649674602,296,0.096033402922755,0.125,0.418918918918918,0.604729729729729
curriculum_projected_v2,0.48868192710094804,0.9255668365675951,0.010517050909723,8,amlnet,pyg_sage,0.07559117629735901,all,0.241031390134529,0,layering,1,0.301797740509474,0.149825783972125,0.449856733524355,0.5730659025787961,0.7249283667621771,0.75,2,349,385,653543,26.05778408050537,0.06446217209891,0.9508473529423451,0.010662344500344001,0.076555778220281,0.12140175219023701,0.15396651710300202,296,0.07450076804915501,0.067567567567567,0.293918918918918,0.5777027027027021
typology_projected_v2,0.41419595505538204,0.9494308675480441,0.00910941327182,8,amlnet,pyg_sage,0.068826083319767,all,0.25955967555040504,0,layering,1,0.32121564316245604,0.162672476397966,0.47564469914040103,0.6275071633237821,0.747851002865329,0.75,0,349,385,653543,22.29872989654541,0.077799431297794,0.9806449516865381,0.008953153968088,0.06712823056981501,0.146310432569974,0.184970435315608,296,0.090125391849529,0.091216216216216,0.35472972972972905,0.641891891891891
typology_projected_v2,0.031722454599535,0.529234715088157,0.029387389438078,8,amlnet,pyg_sage,0.152844375673813,all,0.10698365527488801,0,layering,1,0.138606399724116,0.06467065868263401,0.09455587392550101,0.24068767908309402,0.34957020057306504,0.75,1,349,385,653543,21.409626007080078,0.08052550354114,0.9547246476641491,0.028612402870283,0.15215654080225802,0.160871821484172,0.22086844692502003,296,0.09503372164316301,0.11824324324324301,0.43918918918918903,0.621621621621621
typology_projected_v2,0.470091652483822,0.9318853736531221,0.0129993856936,8,amlnet,pyg_sage,0.09120522333135701,all,0.244556113902847,0,layering,1,0.306715124851746,0.15187239944521402,0.455587392550143,0.607449856733524,0.744985673352435,0.75,2,349,385,653543,25.20316791534424,0.07007125388710901,0.954709474423146,0.013081212946803,0.09163500685749,0.135423197492163,0.17195446824208302,296,0.083140877598152,0.07432432432432401,0.327702702702702,0.648648648648648
plausible_typology_projected_v2,0.42613874126351303,0.9484380119451811,0.007898119362892,8,amlnet,pyg_sage,0.063178054801174,all,0.28216851730894804,0,layering,1,0.334533091629071,0.182741116751269,0.47564469914040103,0.6418338108882521,0.785100286532951,0.75,0,349,385,653543,23.877595901489258,0.08858609140032701,0.9833819482422821,0.007816724873489,0.06263159104884601,0.15615615615615602,0.185832441478917,296,0.1003861003861,0.10472972972972901,0.40202702702702703,0.7027027027027021
plausible_typology_projected_v2,0.038539856239287004,0.530022623101369,0.02349038296681,8,amlnet,pyg_sage,0.134851390771617,all,0.118906064209274,0,layering,1,0.144039894487654,0.075018754688672,0.128939828080229,0.27220630372492804,0.366762177650429,0.75,1,349,385,653543,25.179603815078735,0.09243601093278701,0.959302480445378,0.022882016553258003,0.13480225407521002,0.18316831683168303,0.23477416186841302,296,0.11212121212121201,0.152027027027027,0.48310810810810806,0.638513513513513
plausible_typology_projected_v2,0.41054178619622705,0.9231792945792441,0.011564489320279,8,amlnet,pyg_sage,0.08472073396367401,all,0.2563496751329,0,layering,1,0.31492721486678404,0.161458333333333,0.45272206303724905,0.610315186246418,0.762177650429799,0.75,2,349,385,653543,23.16728973388672,0.070463379004315,0.94783003560985,0.011943043447334,0.086269908077516,0.137150466045272,0.170237771954784,296,0.08540630182421201,0.077702702702702,0.341216216216216,0.648648648648648
none,0.77057925631427,0.9911253059121901,0.14059164137885902,8,amlnet,pyg_gat,0.367489278983096,all,0.08586118251928,0,layering,1,0.203674752055636,0.044946844300901005,0.707736389684813,0.8739255014326641,0.91404011461318,0.75,0,349,220,653378,99.71808958053589,0.5369386771272481,0.987385922063652,0.143119986852593,0.370617098735116,0.049834777172456005,0.15100188678870402,296,0.025593982203467,0.523648648648648,0.797297297297297,0.8614864864864861
none,0.74105374828581,0.9871924609411641,0.11838577639974701,8,amlnet,pyg_gat,0.335231612968031,all,0.134217400040184,0,layering,1,0.25995707231394805,0.07216940363007701,0.6704871060171921,0.8739255014326641,0.925501432664756,0.75,1,349,220,653378,123.64455795288086,0.47800847578820904,0.9896687846803631,0.134008236036288,0.358571216455188,0.075956210298689,0.190396032673484,296,0.039560748979304006,0.49324324324324303,0.8108108108108101,0.8783783783783781
