dataset,detector,augmentation,label_fraction,heldout_typology,auprc,auprc,auroc,auroc,recall_at_1pct_fpr,recall_at_1pct_fpr,precision_at_k,precision_at_k,ece,ece,training_seconds,training_seconds
,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
amlnet,pyg_gat,curriculum_projected_v2,1,layering,0.665504421645586,0.09556543679877688,0.9912347096021724,0.001984767059238818,0.8939828080229221,0.03724928366762201,0.5873925501432664,0.09704122763252775,0.397713647713478,0.037649575077954044,117.27386784553528,2.753792022628622
amlnet,pyg_gat,none,1,layering,0.7050652709146893,0.0891347371537768,0.9895551777541147,0.002082778186319643,0.89971346704871,0.03520975853135983,0.6332378223495697,0.09855234109982734,0.3175192968672197,0.0607931688029531,111.4478686650594,11.970065833012944
amlnet,pyg_gat,plausible_typology_projected_v2,1,layering,0.6119956817111404,0.1268378913071982,0.9892379123197097,0.004738664677914024,0.896848137535816,0.026261178767655425,0.5673352435530084,0.07799803775825892,0.3937251870868013,0.0342244576419791,114.81879019737244,8.838981220109
amlnet,pyg_gat,random_feasible_v2,1,layering,0.6933045654382805,0.1014614371736785,0.9899362122680865,0.0040311568108423205,0.8978032473734473,0.03582616873641105,0.624641833810888,0.11011964957349905,0.3241543815320007,0.05176450722521543,115.22832981745402,14.93237373474732
amlnet,pyg_gat,smote_repaired_v2,1,layering,0.6991053974266084,0.11425445839624152,0.9906551636551351,0.0025970649321758205,0.8978032473734473,0.04115847454902649,0.6322827125119383,0.11483979506969053,0.2955405888674864,0.024889378364012612,115.72161261240642,11.369052488746783
amlnet,pyg_gat,typology_projected_v2,1,layering,0.6292047524022321,0.08393331251293455,0.9901096286153317,0.00246474032576075,0.8863419293218717,0.05096206904280436,0.5549188156638011,0.06715719515280574,0.4111676760165237,0.028835889914598175,119.05981063842773,7.592241643228983
amlnet,pyg_sage,curriculum_projected_v2,1,layering,0.3392438301478064,0.26801124664148396,0.8017961836202773,0.23759868283663602,0.5978987583572104,0.2225077962807087,0.3323782234957017,0.20347874816711747,0.08183007737188401,0.027093308866777917,23.918081363042194,2.076780245217041
amlnet,pyg_sage,none,1,layering,0.3547552218775217,0.27537590062215345,0.7946139683030804,0.235418500189546,0.6170009551098371,0.23658207562670389,0.36198662846227303,0.19947166554732318,0.061693978777265346,0.01323195465156749,26.179740746815998,0.5248957819780153
amlnet,pyg_sage,plausible_typology_projected_v2,1,layering,0.2917401278996757,0.2194164976215638,0.8005466432085981,0.2346208319650568,0.6380133715377264,0.2351898583069485,0.3524355300859597,0.1938920019566438,0.09425005984548834,0.03677462183496062,24.074829816818237,1.0205527440352689
amlnet,pyg_sage,random_feasible_v2,1,layering,0.35272647870252505,0.2788969344469323,0.800622711864592,0.2380401209874945,0.625596943648519,0.24154461539783031,0.3428844317096464,0.21754500520548076,0.067900998877529,0.01425511660862244,23.251792351404827,1.6057972694113523
amlnet,pyg_sage,smote_repaired_v2,1,layering,0.35532020858221564,0.27800471644615754,0.8036557215797218,0.22927890183892488,0.6246418338108877,0.23574192747365805,0.344794651384909,0.20950895437893297,0.06623140148510734,0.017606557892041217,23.620637098948162,1.9389664824672885
amlnet,pyg_sage,typology_projected_v2,1,layering,0.3053366873795797,0.2385993368234964,0.8035169854297743,0.23769735790878754,0.614135625596943,0.22912485813820654,0.341929321872015,0.21446629326918462,0.10429189410831234,0.04351107992845959,22.970507939656574,1.9839869850490006
