augmentation,auprc,auroc,brier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
none,0.04783677054266,0.7789613922705391,0.001488854269826,transxion,lightgbm,0.0014888495223130001,0.0,,0.01,0.0,0.0,0.129711751662971,0.26385809312638503,0.32815964523281604,1,0,902,30,1817502,24.375799894332886,0.06520606574852801,0.815163674158182,0.001285830390699,0.0012857547367160001,0.0,0.0,779,0.0,0.164313222079589,0.338896020539152,0.39281129653401803
none,0.07122493733335601,0.741382204685467,0.001488800412914,transxion,lightgbm,0.001488798611633,0.0,,0.01,0.0,0.0,0.17516629711751602,0.32261640798226104,0.401330376940133,1,1,902,30,1817502,26.555681705474854,0.09149766446132501,0.7947413579743421,0.0012858342088480001,0.0012859354966940002,0.0,0.0,779,0.0,0.19640564826700901,0.394094993581514,0.45571245186136006
none,0.012082927300621,0.7496433794988631,0.001488857029427,transxion,lightgbm,0.0014887702671310002,0.0,,0.01,0.0,0.0,0.041019955654102006,0.10753880266075301,0.178492239467849,1,2,902,30,1817502,23.733474493026733,0.020516550511512,0.8097788752778801,0.001288099385498,0.001289483778331,0.0,-4.6099353920102826e-05,779,0.0,0.050064184852374,0.16559691912708602,0.25673940949935803
none,0.089992862008359,0.8011303441952531,0.001479362147106,transxion,lightgbm,0.001477375834086,0.008810572687224,,0.05,0.054291995191769006,0.6666666666666661,0.18625277161862502,0.35920177383592,0.429046563192904,1,0,902,148,1817502,36.01023530960083,0.109168670460316,0.8517774018337101,0.001281731651553,0.001280576673848,0.005082592121982,0.025220811373726,779,0.25,0.220795892169448,0.40821566110397906,0.495507060333761
none,0.06723202058434101,0.773612551170839,0.0014853650512160002,transxion,lightgbm,0.001479846633886,0.0022075055187630002,,0.05,0.016561419960548,0.25,0.18181818181818102,0.28935698447893504,0.353658536585365,1,1,902,148,1817502,40.25317120552063,0.11928506279020401,0.863330893788085,0.0012761951155450002,0.001274114645089,0.007604562737642001,0.033866481068839,779,0.30000000000000004,0.23620025673940903,0.42875481386392805,0.48780487804878003
none,0.132222972427837,0.873697830587925,0.001476242216427,transxion,lightgbm,0.00146980435639,0.0022148394241410002,,0.05,0.033271589384580004,1.0,0.26385809312638503,0.43569844789356904,0.506651884700665,1,2,902,148,1817502,34.899972915649414,0.15266458967149701,0.883597819309417,0.001272511562367,0.001271570786068,0.010191082802547,0.05843307340294401,779,0.6666666666666661,0.26957637997432604,0.48652118100128305,0.557124518613607
none,0.15543885404118102,0.8928710453142421,0.0014267760364880002,transxion,lightgbm,0.0013567637934790001,0.044164037854889,,0.1,0.099620272712248,0.42857142857142805,0.264966740576496,0.492239467849223,0.562084257206208,1,0,902,296,1817502,36.47772479057312,0.18405608493004702,0.903795590612928,0.001209600160463,0.001125309134357,0.06937799043062201,0.137370245760534,779,0.508771929824561,0.30038510911424904,0.558408215661104,0.611039794608472
none,0.10718897349370901,0.866679286875336,0.0014613482123570002,transxion,lightgbm,0.0014087328419470002,0.043887147335423,,0.1,0.09398989083471501,0.38181818181818106,0.20509977827050901,0.401330376940133,0.49113082039911304,1,1,902,296,1817502,36.7293746471405,0.15984003502760702,0.9036189975366821,0.001244646099617,0.00119810659081,0.05762304921968701,0.11675785192312,779,0.44444444444444403,0.261874197689345,0.543003851091142,0.625160462130937
none,0.142764466391857,0.8524479957308201,0.0014281730883950001,transxion,lightgbm,0.001359502275866,0.058151609553478006,,0.1,0.119076015396658,0.459016393442622,0.260532150776053,0.46230598669623,0.532150776053215,1,2,902,296,1817502,30.319124221801758,0.17853727031375702,0.892156673733678,0.001224503164461,0.001156349362982,0.047904191616766005,0.09547733694008001,779,0.35714285714285704,0.29396662387676503,0.564826700898587,0.6290115532734271
none,0.18746467883883802,0.8683069624449771,0.0015779715265360002,transxion,lightgbm,0.0011303133216620002,0.278512917454316,,0.25,0.280223213771483,0.322627737226277,0.298226164079822,0.522172949002217,0.587583148558758,1,0,902,740,1817502,51.19063973426819,0.213917205986097,0.9022985985774171,0.001387810365411,0.0009744142000470001,0.314680710994075,0.313924799769125,779,0.322972972972972,0.31707317073170704,0.609756097560975,0.666238767650834
