augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
plausible_hard_projected_v2,0.9707327545517421,0.999599523682772,0.0011424363282810002,2,amlnet,lightgbm,0.0013967737942710001,0.746518105849582,,1,0.768224404251301,0.602698650674662,0.9414634146341461,0.990243902439024,0.9926829268292681,0.1,0,410,1039,20094,6.337486982345581,0.9487549453585371,0.998673510116968,0.0011265653514280001,0.001297831094979,0.7359050445103851,0.755395187476203,390,0.59903381642512,0.894871794871794,0.9820512820512821,0.9820512820512821
feature_noise_v2,0.972418081073496,0.999612670038245,0.001034927370291,2,amlnet,lightgbm,0.001223047859505,0.7563981042654021,,1,0.775409243016639,0.6186046511627901,0.9414634146341461,0.98780487804878,0.9926829268292681,0.1,0,410,1039,20094,6.620541334152222,0.9457562876320941,0.9984181059731041,0.000980486958537,0.001107769708848,0.754065040650406,0.7703427338061231,390,0.624579124579124,0.889743589743589,0.9692307692307691,0.9743589743589741
smote_v2,0.9729149393928891,0.9996860004763171,0.001028524388095,2,amlnet,lightgbm,0.001206535595098,0.759348034515819,,1,0.776844455807138,0.6255924170616111,0.9463414634146341,0.98780487804878,0.98780487804878,0.1,0,410,1039,20094,6.119091749191284,0.9436036194768621,0.9987959283308571,0.0009602997237530001,0.001078902029467,0.7594677584442171,0.77493606093133,390,0.632027257240204,0.884615384615384,0.9717948717948711,0.9769230769230761
typology_projected_v2,0.969906752949749,0.999232692172987,0.001657483963488,2,amlnet,lightgbm,0.0021844630206340004,0.6568867155664221,,1,0.695612261990601,0.49326805385556904,0.9439024390243901,0.98780487804878,0.9951219512195121,0.1,0,410,1039,20094,6.623518943786621,0.9472483152132041,0.9982689562677981,0.001582986064619,0.002045940549371,0.649395509499136,0.686341567574963,390,0.48958333333333304,0.882051282051282,0.9743589743589741,0.9820512820512821
