augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
curriculum_projected_v2,0.97055792042286,0.9991374847648531,0.000253204560813,6,amlnet,lightgbm,0.000276393112819,0.9289099526066351,,1,0.9291493970818251,0.9032258064516121,0.9487804878048781,0.9756097560975611,0.9829268292682921,0.25,2,410,1181,654339,20.484994888305664,0.951448443547342,0.9990816807875851,0.00029638541442800003,0.000307420871344,0.8988476312419971,0.898666881391412,390,0.8976982097186701,0.9,0.9692307692307691,0.9743589743589741
typology_projected_v2,0.9767530381548201,0.9996627225732331,0.00027175814978200004,6,amlnet,lightgbm,0.00031845321240400005,0.9173457508731081,,1,0.9181334498675631,0.87750556792873,0.953658536585365,0.9853658536585361,0.9926829268292681,0.25,0,410,1181,654339,22.798481941223145,0.950657999439776,0.9992390655358621,0.00034568234430600004,0.00035245399300700005,0.8905660377358491,0.8905253408998071,390,0.8740740740740741,0.897435897435897,0.9769230769230761,0.9769230769230761
typology_projected_v2,0.974527643087253,0.999398316078508,0.000305949350385,6,amlnet,lightgbm,0.00034883505792800005,0.9152148664343781,,1,0.916090862314573,0.873614190687361,0.951219512195121,0.98780487804878,0.990243902439024,0.25,1,410,1181,654339,21.860244035720825,0.951205039263681,0.9987753348328411,0.00034161613203800004,0.000343396801208,0.887767969735182,0.8876832795202371,390,0.8734491315136471,0.897435897435897,0.9794871794871791,0.9794871794871791
typology_projected_v2,0.975488239587014,0.999450385957047,0.000276453582948,6,amlnet,lightgbm,0.00030401415313100003,0.9203747072599531,,1,0.9209517413225651,0.8851351351351351,0.953658536585365,0.9853658536585361,0.9926829268292681,0.25,2,410,1181,654339,24.75704336166382,0.9533633655259791,0.9990547843596861,0.00033066700370800004,0.00031836432743900003,0.8934010152284261,0.8932542572783501,390,0.8844221105527631,0.897435897435897,0.9743589743589741,0.9769230769230761
plausible_typology_projected_v2,0.9732330052317931,0.999665322704921,0.00027938037128000004,6,amlnet,lightgbm,0.00032242641692300004,0.9214536928487691,,1,0.9219929066161401,0.887133182844243,0.951219512195121,0.9804878048780481,0.98780487804878,0.25,0,410,1181,654339,20.46228337287903,0.9484952799110331,0.9992491737860321,0.00032544469676700004,0.000334068225193,0.8998732572877061,0.8997505384591131,390,0.889724310776942,0.9,0.9717948717948711,0.9769230769230761
plausible_typology_projected_v2,0.973543022380676,0.999579215757694,0.00029618648228400005,6,amlnet,lightgbm,0.00033091805770800003,0.9150174621653081,,1,0.915798157558359,0.875278396436525,0.953658536585365,0.9853658536585361,0.990243902439024,0.25,1,410,1181,654339,22.49098801612854,0.950470051831062,0.9990595792988691,0.000323732459421,0.000318307690782,0.8991060025542781,0.898931136765267,390,0.895674300254452,0.902564102564102,0.9820512820512821,0.9871794871794871
plausible_typology_projected_v2,0.9782999323476341,0.9990788585197741,0.000296262930691,6,amlnet,lightgbm,0.000327771774894,0.90552995391705,,1,0.9067351176007251,0.8580786026200871,0.953658536585365,0.98780487804878,0.9926829268292681,0.25,2,410,1181,654339,22.95721411705017,0.9522319706280661,0.9992924460504541,0.000311984585755,0.00031278286001600004,0.8973384030418251,0.8972109242308051,390,0.887218045112781,0.905128205128205,0.9743589743589741,0.9820512820512821
random_feasible_v2,0.9725983100479081,0.9992989282862381,0.00022786889539300003,6,amlnet,xgboost,0.000247469196976,0.935560859188544,,1,0.9356535464994861,0.915887850467289,0.951219512195121,0.9804878048780481,0.98780487804878,0.25,1,410,1181,654339,24.5204598903656,0.9486027611741491,0.998213808576602,0.000312511976436,0.00029703293699300003,0.8984375,0.8983684151183491,390,0.9126984126984121,0.887179487179487,0.9717948717948711,0.9769230769230761
random_feasible_v2,0.9737568256206911,0.9994510584048971,0.00022787934997100002,6,amlnet,xgboost,0.00024546103926500004,0.933174224343675,,1,0.9332617645806711,0.9135514018691581,0.9487804878048781,0.98780487804878,0.990243902439024,0.25,0,410,1181,654339,25.04341411590576,0.9460031746647821,0.998196596276488,0.000305515842477,0.00026458609879100004,0.903394255874673,0.9033757416681331,390,0.920212765957446,0.892307692307692,0.9692307692307691,0.9794871794871791
random_feasible_v2,0.9724607912755321,0.9993254787688601,0.000241398039814,6,amlnet,xgboost,0.000263053730195,0.9289099526066351,,1,0.9291493970818251,0.9032258064516121,0.951219512195121,0.9804878048780481,0.990243902439024,0.25,2,410,1181,654339,23.14590859413147,0.9458826605454801,0.9985768691191301,0.00030461929078900004,0.000265914487698,0.8961038961038961,0.8959959761931211,390,0.9078947368421051,0.894871794871794,0.9692307692307691,0.9769230769230761
plausible_hard_projected_v2,0.9728465375675881,0.999566528908252,0.000241449733491,6,amlnet,xgboost,0.000236831387338,0.9287410926365791,,1,0.9289216909675111,0.9050925925925921,0.951219512195121,0.9829268292682921,0.98780487804878,0.25,0,410,1181,654339,25.34227418899536,0.936358740955989,0.9987960932673391,0.00034168148489300003,0.000268657129062,0.889743589743589,0.8895460193993571,390,0.889743589743589,0.889743589743589,0.9615384615384611,0.9794871794871791
plausible_hard_projected_v2,0.9743092953101811,0.9995153444193831,0.00023223103612100002,6,amlnet,xgboost,0.000211034263024,0.9309523809523811,,1,0.9310841633328281,0.9093023255813951,0.951219512195121,0.9829268292682921,0.990243902439024,0.25,1,410,1181,654339,23.33904266357422,0.9311121688340751,0.9984661849578871,0.00033026610264400003,0.00023531622550400003,0.8911917098445591,0.8910467723115061,390,0.900523560209424,0.887179487179487,0.9589743589743591,0.9666666666666661
plausible_hard_projected_v2,0.9748716415804701,0.9994503523346541,0.000227440043456,6,amlnet,xgboost,0.00024180376518600003,0.9333333333333331,,1,0.9334703874510301,0.9116279069767441,0.951219512195121,0.9853658536585361,0.9926829268292681,0.25,2,410,1181,654339,23.244174003601074,0.940644996214071,0.9986657286493251,0.00030791203509300004,0.00024012983534100002,0.8984375,0.8983684151183491,390,0.9126984126984121,0.887179487179487,0.9641025641025641,0.9717948717948711
curriculum_projected_v2,0.9753432952572331,0.9995646796766641,0.00024555119713800004,6,amlnet,xgboost,0.000254825517132,0.930011862396204,,1,0.93022403325969,0.9053117782909931,0.951219512195121,0.9853658536585361,0.9926829268292681,0.25,0,410,1181,654339,25.29831886291504,0.9447691498130071,0.999277425049327,0.000316750950988,0.000271125606181,0.8976982097186701,0.897517369619224,390,0.895408163265306,0.897435897435897,0.9717948717948711,0.9846153846153841
