augmentation,auprc,auroc,brier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
none,0.26305091811513304,0.9420569111848861,0.004139479866816001,transxion,lightgbm,0.009212377134965,0.29753694581280704,,1,0.35628049716624705,0.19126029132362202,0.379157427937915,0.6784922394678491,0.7228381374722831,1,0,902,2960,1000000,23.787810564041138,0.316976379598763,0.9497259826441471,0.0037420834227650003,0.008579304183986001,0.30580058807805405,0.375212272888842,779,0.19311276164753502,0.417201540436457,0.7496790757381251,0.780487804878048
ours,0.251955986071467,0.9316371569087171,0.004728080297444,transxion,lightgbm,0.011014466474612001,0.269137436576218,,1,0.33533301829281403,0.167997796750206,0.35920177383592,0.676274944567627,0.7261640798226161,1,0,902,5920,1002960,26.982665061950684,0.30305273100873203,0.94551572450118,0.004273946286025,0.010190359619909,0.272705487658758,0.348452149529462,779,0.16764879198585703,0.40949935815147603,0.732991014120667,0.781771501925545
none,0.11369846679976602,0.9105882013118971,0.015191242732656,transxion,graphsage_lite,0.039128629401446006,0.11497399397755201,,1,0.20607005170397902,0.062642935268966,0.138580931263858,0.5787139689578711,0.669623059866962,1,0,902,2960,1000000,67.36873388290405,0.12783797115199702,0.9359360948408461,0.018590410050742003,0.049200899848423005,0.08860107439841,0.187467000880213,779,0.046994535519125004,0.14762516046213,0.605905006418485,0.72400513478819
ours,0.08990355573068401,0.9075215127806121,0.010925721206027,transxion,graphsage_lite,0.018613496099612003,0.14120397428404402,,1,0.22715945270254,0.07892329805305101,0.11862527716186201,0.44345898004434503,0.662971175166297,1,0,902,5920,1002960,61.289427042007446,0.087134506478279,0.9288043526400891,0.016464415565526,0.032861797485786,0.08783783783783701,0.18207029646538803,779,0.04671294405879901,0.092426187419768,0.562259306803594,0.693196405648267
none,0.9702954784636281,0.9991778540507971,0.00020134872701100002,amlnet,lightgbm,0.00020904195099200003,0.9444444444444441,,1,0.94438301447562,0.935406698564593,0.951219512195121,0.9829268292682921,0.98780487804878,1,0,410,945,654103,13.574544906616211,0.943196674960123,0.99775307029263,0.00028755948632200003,0.00029117476487,0.911290322580645,0.912211226898282,390,0.957627118644067,0.889743589743589,0.9641025641025641,0.9692307692307691
ours,0.9728192760960861,0.99928321542147,0.000204603983539,amlnet,lightgbm,0.00021842896130700002,0.940892641737032,,1,0.9408357314235021,0.930787589498806,0.951219512195121,0.9853658536585361,0.98780487804878,1,0,410,1890,655048,14.547579288482666,0.949276600262661,0.998516820458155,0.000285003459475,0.000281928393904,0.9105473965287051,0.911177198151476,390,0.949860724233983,0.9,0.9666666666666661,0.9743589743589741
none,0.9606541955544611,0.9991891847970741,0.025715350717215,amlnet,graphsage_lite,0.036280926153619004,0.097966060897821,,1,0.22217332431126002,0.051525509558171007,0.919512195121951,0.9756097560975611,0.9756097560975611,1,0,410,945,654103,52.121217250823975,0.954820699633884,0.9993920323426301,0.020516287885764,0.030502413702862004,0.10540613963596801,0.23167461662527802,390,0.055651176133103004,0.907692307692307,0.9743589743589741,0.9846153846153841
ours,0.973543636768155,0.9996555610036281,0.018148537540008003,amlnet,graphsage_lite,0.028334842595930002,0.12484700122399,,1,0.254002797408385,0.066601371204701,0.9317073170731701,0.98780487804878,0.9926829268292681,1,0,410,1890,655048,56.87558460235596,0.9517318990052561,0.999349219544125,0.008567366441424001,0.016619007937082,0.23118603251053502,0.356921990669674,390,0.130968622100954,0.897435897435897,0.9692307692307691,0.9769230769230761
