dataset,detector,augmentation,label_fraction,heldout_typology,auprc,auprc,auroc,auroc,recall_at_1pct_fpr,recall_at_1pct_fpr,precision_at_k,precision_at_k,ece,ece,training_seconds,training_seconds
,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
amlnet,graphsage_lite,none,1,,0.9606541955544611,,0.9991891847970741,,0.9756097560975611,,0.919512195121951,,0.036280926153619004,,52.121217250823975,
amlnet,graphsage_lite,ours,1,,0.973543636768155,,0.9996555610036281,,0.9926829268292681,,0.9317073170731701,,0.028334842595930002,,56.87558460235596,
amlnet,lightgbm,none,1,,0.9702954784636281,,0.9991778540507971,,0.98780487804878,,0.951219512195121,,0.00020904195099200003,,13.574544906616211,
amlnet,lightgbm,ours,1,,0.9728192760960861,,0.99928321542147,,0.98780487804878,,0.951219512195121,,0.00021842896130700002,,14.547579288482666,
transxion,graphsage_lite,none,1,,0.11369846679976602,,0.9105882013118971,,0.669623059866962,,0.138580931263858,,0.039128629401446006,,67.36873388290405,
transxion,graphsage_lite,ours,1,,0.08990355573068401,,0.9075215127806121,,0.662971175166297,,0.11862527716186201,,0.018613496099612003,,61.289427042007446,
transxion,lightgbm,none,1,,0.26305091811513304,,0.9420569111848861,,0.7228381374722831,,0.379157427937915,,0.009212377134965,,23.787810564041138,
transxion,lightgbm,ours,1,,0.251955986071467,,0.9316371569087171,,0.7261640798226161,,0.35920177383592,,0.011014466474612001,,26.982665061950684,
