acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate
0.949206349206349,v2_no_temporal,amlnet,xgboost,2.013205562389133,0.016374916950068,945,,1,0.0,0.0,0.0,0.34935876244232,1,0,0.08
0.949206349206349,v2_no_temporal,amlnet,xgboost,2.12667984860846,0.017516856318349,945,,1,0.0,0.0,0.0,0.374630625316324,1,1,0.08
0.949206349206349,v2_no_temporal,amlnet,xgboost,2.152425051427111,0.017292756379924,945,,1,0.0,0.0,0.0,0.329008305222982,1,2,0.08
0.949206349206349,v2_amount_only,amlnet,xgboost,0.666129000846801,0.01619413776033,945,,1,0.0,0.0,0.0,0.38745381388931605,1,0,0.0
0.949206349206349,v2_amount_only,amlnet,xgboost,0.764398184490191,0.017559473374038,945,,1,0.0,0.0,0.0,0.5210273172799941,1,1,0.0
0.949206349206349,v2_amount_only,amlnet,xgboost,0.8137271166987361,0.017164959147726002,945,,1,0.0,0.0,0.0,0.33445827686086405,1,2,0.0
0.949206349206349,v2_topology_only,amlnet,xgboost,1.223345191311924,0.21562966120999702,945,,1,0.0,0.0,0.0,0.547905040221436,1,0,0.0
0.949206349206349,v2_topology_only,amlnet,xgboost,1.08671845241727,0.21883993845673702,945,,1,0.0,0.0,0.0,0.509426690666239,1,1,0.0
0.9544973544973541,v2_topology_only,amlnet,xgboost,1.1212791009226981,0.20337774896670702,945,,1,0.0,0.0,0.0,0.445172645783505,1,2,0.0
0.949206349206349,random_feasible_v2,amlnet,xgboost,0.008858696651859,0.01960494814343,945,,1,0.0,0.0,0.0,2.1114740573755,1,0,0.0
0.949206349206349,random_feasible_v2,amlnet,xgboost,0.013013579099304002,0.019103296640325,945,,1,0.0,0.0,0.0,2.111921036079632,1,1,0.0
0.949206349206349,random_feasible_v2,amlnet,xgboost,0.017031391238442002,0.017724469469817,945,,1,0.0,0.0,0.0,2.096871027703116,1,2,0.0
