acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate
0.035135135135135005,adv_no_projection_v2,transxion,lightgbm,1.061449518185179,0.051641311762230004,740,,0.25,0.9648648648648641,0.49967262564395204,0.5148829861724921,0.7204073369298141,1,2,0.02
0.020608108108108,adv_no_projection_v2,transxion,lightgbm,1.3133866181013811,0.049119192670436004,2960,,1.0,0.9793918918918911,0.501034372771445,0.520295925990451,0.7135655277931131,1,0,0.02
0.027027027027027,adv_no_projection_v2,transxion,lightgbm,1.405057357612584,0.048802897232075,2960,,1.0,0.972972972972973,0.48943930139129305,0.5096488227066941,0.7365970447494431,1,1,0.02
0.9333333333333331,hard_projected_v2,transxion,lightgbm,12.917118764320637,0.30916980397368704,30,,0.01,0.0,0.0,0.0,0.576667599861033,1,0,0.0
0.027364864864864002,adv_no_projection_v2,transxion,lightgbm,1.467300690851169,0.047338112660119,2960,,1.0,0.9726351351351351,0.485817807407442,0.502947951799688,0.7448866320184061,1,2,0.02
0.9333333333333331,hard_projected_v2,transxion,lightgbm,11.983778741227132,0.4144148601584,30,,0.01,0.0,0.0,0.0,0.6388315254251961,1,1,0.0
0.9333333333333331,hard_projected_v2,transxion,lightgbm,13.812685119136505,0.315464111843754,30,,0.01,0.0,0.0,0.0,0.30658102411194105,1,2,0.0
0.945945945945945,hard_projected_v2,transxion,lightgbm,12.639621853294596,0.30895352762751005,148,,0.05,0.0,0.0,0.0,0.418074775580737,1,0,0.0
0.945945945945945,hard_projected_v2,transxion,lightgbm,11.242172034987377,0.27704887610718704,148,,0.05,0.0,0.0,0.0,0.514919145682735,1,1,0.0
0.945945945945945,hard_projected_v2,transxion,lightgbm,12.303886561325823,0.278201425877847,148,,0.05,0.0,0.0,0.0,0.5029257611439341,1,2,0.0
0.9493243243243241,hard_projected_v2,transxion,lightgbm,10.290695808800914,0.329687866203336,296,,0.1,0.0,0.0,0.0,0.504210186202126,1,0,0.0
0.9493243243243241,hard_projected_v2,transxion,lightgbm,9.906830654099878,0.24217787196746302,296,,0.1,0.0,0.0,0.0,0.464259698900831,1,1,0.0
0.9493243243243241,hard_projected_v2,transxion,lightgbm,9.968950127846373,0.360855925055865,296,,0.1,0.0,0.0,0.0,0.46464905642463905,1,2,0.0
0.9500000000000001,hard_projected_v2,transxion,lightgbm,8.165310006278073,0.25089116168638204,740,,0.25,0.0,0.0,0.0,0.46158663814163803,1,0,0.0
0.9500000000000001,hard_projected_v2,transxion,lightgbm,7.6776954596717655,0.225439797128918,740,,0.25,0.0,0.0,0.0,0.47908982872808703,1,1,0.0
0.9500000000000001,hard_projected_v2,transxion,lightgbm,8.266409029375069,0.237946096445653,740,,0.25,0.0,0.0,0.0,0.44771570859076004,1,2,0.0
0.9500000000000001,hard_projected_v2,transxion,lightgbm,6.586304407702851,0.22790788184165,2960,,1.0,0.0,0.0,0.0,0.49537881826984903,1,0,0.0
0.9500000000000001,hard_projected_v2,transxion,lightgbm,6.540638238701563,0.230672904714764,2960,,1.0,0.0,0.0,0.0,0.502932638867678,1,1,0.0
0.9333333333333331,boundary_projected_v2,transxion,lightgbm,12.930587868011623,0.28368701446521405,30,,0.01,0.0,0.0,0.0,0.5538030924413381,1,0,0.0
0.9500000000000001,hard_projected_v2,transxion,lightgbm,6.50976403264181,0.236724434283537,2960,,1.0,0.0,0.0,0.0,0.504695431297162,1,2,0.0
0.9333333333333331,boundary_projected_v2,transxion,lightgbm,11.998953541991238,0.41412350139219806,30,,0.01,0.0,0.0,0.0,0.628917097013678,1,1,0.0
0.9333333333333331,boundary_projected_v2,transxion,lightgbm,13.812685119136505,0.315300914983415,30,,0.01,0.0,0.0,0.0,0.301989702789968,1,2,0.0
0.945945945945945,boundary_projected_v2,transxion,lightgbm,12.645409789702988,0.310408878950281,148,,0.05,0.0,0.0,0.0,0.412558758955868,1,0,0.0
0.945945945945945,boundary_projected_v2,transxion,lightgbm,11.252213485833204,0.277613123142576,148,,0.05,0.0,0.0,0.0,0.5174369763187741,1,1,0.0
0.945945945945945,boundary_projected_v2,transxion,lightgbm,12.290313065611523,0.28040811066548305,148,,0.05,0.0,0.0,0.0,0.503725300167421,1,2,0.0
0.9493243243243241,boundary_projected_v2,transxion,lightgbm,10.285385329855087,0.331061334408809,296,,0.1,0.0,0.0,0.0,0.505747045474646,1,0,0.0
0.9493243243243241,boundary_projected_v2,transxion,lightgbm,9.91236711249148,0.24822204719284602,296,,0.1,0.0,0.0,0.0,0.468675776666203,1,1,0.0
0.9493243243243241,boundary_projected_v2,transxion,lightgbm,9.948783596476648,0.358773843548487,296,,0.1,0.0,0.0,0.0,0.46693835852101906,1,2,0.0
0.9500000000000001,boundary_projected_v2,transxion,lightgbm,8.153959150552959,0.251247378199976,740,,0.25,0.0,0.0,0.0,0.45647769095848206,1,0,0.0
0.9500000000000001,boundary_projected_v2,transxion,lightgbm,7.679030333835412,0.22623558283181602,740,,0.25,0.0,0.0,0.0,0.47533054488743703,1,1,0.0
0.9500000000000001,boundary_projected_v2,transxion,lightgbm,8.277767955953694,0.23684648894310703,740,,0.25,0.0,0.0,0.0,0.44789320068814603,1,2,0.0
0.9500000000000001,boundary_projected_v2,transxion,lightgbm,6.585759116375308,0.22792518016551302,2960,,1.0,0.0,0.0,0.0,0.494479103578826,1,0,0.0
0.9500000000000001,boundary_projected_v2,transxion,lightgbm,6.54270634798336,0.230684603560347,2960,,1.0,0.0,0.0,0.0,0.501457726448995,1,1,0.0
0.9500000000000001,boundary_projected_v2,transxion,lightgbm,6.507697315518054,0.236095125142002,2960,,1.0,0.0,0.0,0.0,0.50182600272229,1,2,0.0
,none,transxion,xgboost,,,0,,0.01,,,,,1,0,
,none,transxion,xgboost,,,0,,0.01,,,,,1,1,
,none,transxion,xgboost,,,0,,0.01,,,,,1,2,
,none,transxion,xgboost,,,0,,0.05,,,,,1,0,
,none,transxion,xgboost,,,0,,0.05,,,,,1,1,
,none,transxion,xgboost,,,0,,0.05,,,,,1,2,
,none,transxion,xgboost,,,0,,0.1,,,,,1,0,
,none,transxion,xgboost,,,0,,0.1,,,,,1,1,
,none,transxion,xgboost,,,0,,0.1,,,,,1,2,
,none,transxion,xgboost,,,0,,0.25,,,,,1,0,
,none,transxion,xgboost,,,0,,0.25,,,,,1,1,
,none,transxion,xgboost,,,0,,0.25,,,,,1,2,
,none,transxion,xgboost,,,0,,1.0,,,,,1,0,
,none,transxion,xgboost,,,0,,1.0,,,,,1,1,
,none,transxion,xgboost,,,0,,1.0,,,,,1,2,
0.9333333333333331,random_feasible_v2,transxion,xgboost,0.0031924898847220003,0.006799396990388001,30,,0.01,0.0,0.0,0.0,0.527283546771628,1,0,0.0
0.9333333333333331,random_feasible_v2,transxion,xgboost,0.012735059282885002,0.018477946302004,30,,0.01,0.0,0.0,0.0,0.37964025531169804,1,1,0.0
0.9333333333333331,random_feasible_v2,transxion,xgboost,0.006535973939514001,0.023523834971596002,30,,0.01,0.0,0.0,0.0,0.42252855141899004,1,2,0.0
0.945945945945945,random_feasible_v2,transxion,xgboost,0.020115250651366,0.010160971590054,148,,0.05,0.0,0.0,0.0,0.412540480301186,1,0,0.0
0.945945945945945,random_feasible_v2,transxion,xgboost,0.019438232725857003,0.006450806263844,148,,0.05,0.0,0.0,0.0,0.42231629724283404,1,1,0.0
0.945945945945945,random_feasible_v2,transxion,xgboost,0.014241141212886001,0.006902319044893,148,,0.05,0.0,0.0,0.0,0.604665672053576,1,2,0.0
0.9493243243243241,random_feasible_v2,transxion,xgboost,0.018925429871849,0.010453154579805,296,,0.1,0.0,0.0,0.0,0.588954146153252,1,0,0.0
0.9493243243243241,random_feasible_v2,transxion,xgboost,0.023961274941711002,0.008686528300848,296,,0.1,0.0,0.0,0.0,0.571297422121957,1,1,0.0
0.9493243243243241,random_feasible_v2,transxion,xgboost,0.023395399623584,0.008258042054397001,296,,0.1,0.0,0.0,0.0,0.49157687605589206,1,2,0.0
0.9500000000000001,random_feasible_v2,transxion,xgboost,0.030428429936228,0.010880316524135,740,,0.25,0.0,0.0,0.0,0.536791623970137,1,0,0.0
0.9500000000000001,random_feasible_v2,transxion,xgboost,0.033657638023441,0.008675011503782,740,,0.25,0.0,0.0,0.0,0.5228071012922071,1,1,0.0
0.9500000000000001,random_feasible_v2,transxion,xgboost,0.035265870585361,0.009889510512552002,740,,0.25,0.0,0.0,0.0,0.5097221137539371,1,2,0.0
0.9500000000000001,random_feasible_v2,transxion,xgboost,0.05359484419503,0.008345959079536001,2960,,1.0,0.0,0.0,0.0,0.5316713446222701,1,0,0.0
0.9500000000000001,random_feasible_v2,transxion,xgboost,0.055926660812894005,0.008406765528372,2960,,1.0,0.0,0.0,0.0,0.500975989235196,1,1,0.0
0.9500000000000001,random_feasible_v2,transxion,xgboost,0.051666542206135,0.010245582531555001,2960,,1.0,0.0,0.0,0.0,0.53217044553206,1,2,0.0
0.033333333333333,adv_no_projection_v2,transxion,xgboost,1.1547589709336399,0.032535483697155004,30,,0.01,0.9666666666666661,0.40694915837004303,0.33770566180765804,0.42204454386809304,1,0,0.02
0.0,adv_no_projection_v2,transxion,xgboost,1.348135459060707,0.20319147331719803,30,,0.01,1.0,0.5543333394009541,0.640031614700449,0.730683767922579,1,1,0.02
0.0,adv_no_projection_v2,transxion,xgboost,1.676599126046019,0.08477052734710501,30,,0.01,1.0,0.556114741012621,0.6048406670127221,0.666721302006215,1,2,0.02
0.04054054054054,adv_no_projection_v2,transxion,xgboost,1.056939465017315,0.055495425620852,148,,0.05,0.9594594594594591,0.47396802774358204,0.49338831352080403,0.594582094636518,1,0,0.02
0.04054054054054,adv_no_projection_v2,transxion,xgboost,0.67262643208573,0.055539838842082,148,,0.05,0.9594594594594591,0.519206316595436,0.56454660802498,0.622212933085551,1,1,0.02
0.02027027027027,adv_no_projection_v2,transxion,xgboost,1.008189856236826,0.041495717715921004,148,,0.05,0.979729729729729,0.49376887572287803,0.506662192267008,0.776194772118263,1,2,0.02
0.06081081081081,adv_no_projection_v2,transxion,xgboost,0.9958700377339311,0.052342098884446006,296,,0.1,0.939189189189189,0.47132019630256505,0.49081980015589205,0.6785859252930461,1,0,0.02
0.030405405405405,adv_no_projection_v2,transxion,xgboost,0.752490654594256,0.045801662723792005,296,,0.1,0.9695945945945941,0.47915037746355105,0.46737513666631403,0.667989620386855,1,1,0.02
0.013513513513513,adv_no_projection_v2,transxion,xgboost,1.075644927120935,0.053227113492894,296,,0.1,0.9864864864864861,0.49094721936342706,0.511838480426256,0.6122472262031451,1,2,0.02
0.036486486486486,adv_no_projection_v2,transxion,xgboost,1.072573777573043,0.048549564028838005,740,,0.25,0.9635135135135131,0.47698982845272203,0.490957509477615,0.6527701744042841,1,1,0.02
