augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,eval_subset,f1,heldout_train_positives,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
none,0.944100201605453,0.9972514100350711,0.000252789737767,8,amlnet,lightgbm,0.000274646291563,all,0.9163120567375881,10,layering,1,0.9162218247918521,0.907303370786516,0.9226361031518621,0.954154727793696,0.979942693409742,0.75,3,349,230,653388,11.802699565887451,0.896496323996913,0.9943622911106501,0.00026903599945600005,0.00027631481600800005,0.892035398230088,0.8929183773440341,296,0.9368029739776951,0.864864864864864,0.9256756756756751,0.962837837837837
none,0.933440782309335,0.9964698284587621,0.000283730141456,8,amlnet,lightgbm,0.00029662802676700003,all,0.9010043041606881,10,layering,1,0.9008467054047741,0.902298850574712,0.89971346704871,0.9455587392550141,0.9512893982808021,0.75,2,349,230,653388,12.72096562385559,0.873972787396837,0.9923317311632631,0.000312644261166,0.000320240950133,0.872072072072072,0.8738587156901411,296,0.934362934362934,0.824324324324324,0.905405405405405,0.939189189189189
none,0.939967225101702,0.9978035414221971,0.00026797292067000004,8,amlnet,lightgbm,0.000272797537923,all,0.907780979827089,10,layering,1,0.9076490684806301,0.9130434782608691,0.9054441260744981,0.9512893982808021,0.965616045845272,0.75,0,349,230,653388,13.549291372299194,0.8976099923820061,0.9958133884766941,0.00029395761705000004,0.000302599640239,0.8801431127012521,0.8815310947721721,296,0.935361216730038,0.854729729729729,0.9290540540540541,0.9695945945945941
none,0.9360105654552071,0.997395403952212,0.000270172418899,8,amlnet,lightgbm,0.000288842732622,all,0.9114658925979681,10,layering,1,0.9114037745988881,0.923529411764705,0.89971346704871,0.9512893982808021,0.965616045845272,0.75,1,349,230,653388,13.740659475326538,0.884897652894938,0.994837628780845,0.00030868074126000003,0.00031705109738300004,0.871609403254972,0.8736279156729131,296,0.937743190661478,0.8277027027027021,0.9358108108108101,0.962837837837837
none,0.9373394002809061,0.9972834240440811,0.00027034334438100005,8,amlnet,lightgbm,0.00028492901027900005,all,0.9093525179856111,10,layering,1,0.909216274917186,0.913294797687861,0.9054441260744981,0.9455587392550141,0.9570200573065901,0.75,4,349,230,653388,11.767154932022095,0.88012994073496,0.9946230768246881,0.000305663747719,0.00031730303577500005,0.8765652951699461,0.8779424241821701,296,0.931558935361216,0.837837837837837,0.9155405405405401,0.9425675675675671
none,0.9391388267725721,0.9961246327819371,0.000296545959413,8,amlnet,lightgbm,0.00030830203873300003,all,0.9010043041606881,10,layering,1,0.9008467054047741,0.902298850574712,0.89971346704871,0.954154727793696,0.9627507163323781,0.75,5,349,230,653388,13.384767293930054,0.896931518070996,0.993148462875402,0.0002968087988,0.00030274535068,0.8809946714031971,0.882015077228241,296,0.928838951310861,0.854729729729729,0.922297297297297,0.9425675675675671
none,0.9348079202132221,0.996446879489935,0.000270785182015,8,amlnet,lightgbm,0.00028636969608000003,all,0.9048991354466851,10,layering,1,0.9047625811369141,0.9101449275362311,0.89971346704871,0.9484240687679081,0.954154727793696,0.75,6,349,230,653388,13.347670555114746,0.8792680356898741,0.991704125556885,0.000316790925274,0.00032437423520400004,0.8706739526411651,0.8732011261947431,296,0.9446640316205531,0.831081081081081,0.9155405405405401,0.9425675675675671
none,0.9381379764936361,0.997070668801811,0.000279025373814,8,amlnet,lightgbm,0.000288065246459,all,0.902857142857142,10,layering,1,0.9027046077431541,0.9002849002849,0.9025787965616041,0.9570200573065901,0.9713467048710601,0.75,7,349,230,653388,13.613026857376099,0.8915222202951321,0.994165698683741,0.00030095631068,0.000308592239238,0.876122082585278,0.8777031280084151,296,0.9348659003831411,0.8513513513513511,0.9290540540540541,0.9493243243243241
none,0.938959490322907,0.997950537269856,0.000253210818341,8,amlnet,lightgbm,0.000256762222112,all,0.9147727272727271,10,layering,1,0.9146682110648261,0.9070422535211261,0.9197707736389681,0.9455587392550141,0.9512893982808021,0.75,8,349,230,653388,11.593055009841919,0.892011170348009,0.9889873703374761,0.000271323008865,0.00026903949699400004,0.8869257950530031,0.88771862540458,296,0.929629629629629,0.864864864864864,0.9121621621621621,0.9324324324324321
none,0.9382806757925061,0.9977377886107671,0.00027451845786700003,8,amlnet,lightgbm,0.00028152945656200005,all,0.9090909090909091,10,layering,1,0.9089699084226561,0.9156976744186041,0.9025787965616041,0.9512893982808021,0.965616045845272,0.75,9,349,230,653388,12.5768723487854,0.8909473328364891,0.993373026842247,0.000313903264771,0.00031674787836700005,0.8725314183123871,0.874100750511788,296,0.9310344827586201,0.837837837837837,0.9358108108108101,0.9594594594594591
