augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,eval_subset,f1,heldout_train_positives,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
random_feasible_v2,0.9330408639807041,0.9988873494800211,0.000131699057227,8,amlnet,lightgbm,0.000141880151918,new_pair,0.9333333333333331,0,layering,1,0.9339081334742061,0.9692307692307691,0.914285714285714,0.9428571428571421,0.9571428571428571,0.75,1,70,385,653543,11.44967794418335,0.836134321582035,0.9823585934659531,0.00022256275083800002,0.000222997056354,0.8387096774193541,0.8445352690874801,52,0.951219512195121,0.7884615384615381,0.8653846153846151,0.884615384615384
random_feasible_v2,0.9286367136892391,0.998801399151614,0.000161834464418,8,amlnet,lightgbm,0.00016427511903200002,new_pair,0.917293233082706,0,layering,1,0.9184867043344941,0.968253968253968,0.9,0.9428571428571421,0.9571428571428571,0.75,0,70,385,653543,12.34609866142273,0.8393744887727501,0.989342786405581,0.000209707079486,0.00020871256196200002,0.851063829787234,0.855823388037892,52,0.9523809523809521,0.8269230769230761,0.8653846153846151,0.9038461538461531
random_feasible_v2,0.9302390953315851,0.9987201525725231,0.000125073250052,8,amlnet,lightgbm,0.00012813453440600002,new_pair,0.9333333333333331,0,layering,1,0.9339081334742061,0.9692307692307691,0.914285714285714,0.928571428571428,0.9428571428571421,0.75,2,70,385,653543,11.655991792678833,0.835667042775309,0.986161752569585,0.00023252528797,0.00023608121324100002,0.826086956521739,0.8330959023273421,52,0.9500000000000001,0.807692307692307,0.8653846153846151,0.884615384615384
random_feasible_v2,0.9296890723915621,0.9982942494526541,0.00015930242298800001,8,amlnet,lightgbm,0.000160270779859,new_pair,0.917293233082706,0,layering,1,0.9184867043344941,0.968253968253968,0.914285714285714,0.9428571428571421,0.9571428571428571,0.75,4,70,385,653543,12.26244592666626,0.8431671262417301,0.981998476427915,0.000223750336944,0.00022324039424900002,0.8387096774193541,0.8445352690874801,52,0.951219512195121,0.7884615384615381,0.884615384615384,0.9038461538461531
random_feasible_v2,0.9303557256154191,0.998670763204707,0.00012886185155900002,8,amlnet,lightgbm,0.00012858092549700002,new_pair,0.9333333333333331,0,layering,1,0.9339081334742061,0.9692307692307691,0.914285714285714,0.9428571428571421,0.9428571428571421,0.75,3,70,385,653543,12.947232007980347,0.8288534901091531,0.9823285837127831,0.00022122756717200001,0.00022212392238700002,0.8387096774193541,0.8445352690874801,52,0.951219512195121,0.807692307692307,0.8653846153846151,0.8653846153846151
plausible_hard_projected_v2,0.9549753348873081,0.996332358374384,0.000125414391173,8,amlnet,lightgbm,0.00013204695540100002,new_pair,0.935251798561151,0,layering,1,0.9352087059735671,0.9420289855072461,0.928571428571428,0.9571428571428571,0.9571428571428571,0.75,0,70,385,653543,13.919748544692993,0.8638175268036531,0.976790052921045,0.000149911511453,0.000151271529872,0.897959183673469,0.8995745020769661,52,0.956521739130434,0.8653846153846151,0.8653846153846151,0.8653846153846151
plausible_hard_projected_v2,0.9529685301941581,0.9956746886973181,0.00013225347358600002,8,amlnet,lightgbm,0.00014197653302,new_pair,0.935251798561151,0,layering,1,0.9352087059735671,0.9420289855072461,0.928571428571428,0.9571428571428571,0.9571428571428571,0.75,1,70,385,653543,13.386680364608765,0.862341461958214,0.9663850366753811,0.00013766430500800002,0.000142104976331,0.9090909090909091,0.9101868601759641,52,0.9574468085106381,0.8653846153846151,0.8653846153846151,0.8653846153846151
plausible_hard_projected_v2,0.9522017486906741,0.997236333470169,0.00010578990958700001,8,amlnet,lightgbm,0.00011130770838300001,new_pair,0.948905109489051,0,layering,1,0.9490807959227571,0.9701492537313431,0.928571428571428,0.9571428571428571,0.9571428571428571,0.75,2,70,385,653543,13.84459114074707,0.863228779774689,0.9816617323707121,0.000149161099671,0.000149770930696,0.897959183673469,0.8995745020769661,52,0.956521739130434,0.8653846153846151,0.8653846153846151,0.8653846153846151
plausible_hard_projected_v2,0.953251961473431,0.996576098111658,0.000135554495917,8,amlnet,lightgbm,0.00014341842256200001,new_pair,0.9275362318840581,0,layering,1,0.9275590349572391,0.9411764705882351,0.928571428571428,0.9571428571428571,0.9571428571428571,0.75,3,70,385,653543,14.560225248336792,0.8651502769692241,0.9762507430299461,0.00014236293181700002,0.00015584438294300002,0.9090909090909091,0.9101868601759641,52,0.9574468085106381,0.8653846153846151,0.8653846153846151,0.884615384615384
plausible_hard_projected_v2,0.941581607586469,0.9955006499726321,0.00012944837026800002,8,amlnet,lightgbm,0.000130551384145,new_pair,0.935251798561151,0,layering,1,0.9352087059735671,0.9420289855072461,0.928571428571428,0.9428571428571421,0.9428571428571421,0.75,4,70,385,653543,13.54506230354309,0.868429096062411,0.988397767736052,0.000148574480869,0.00014856771473600002,0.897959183673469,0.8995745020769661,52,0.956521739130434,0.8653846153846151,0.8653846153846151,0.923076923076923
curriculum_projected_v2,0.9411879864062,0.99454001607827,0.000125764796415,8,amlnet,lightgbm,0.000130368419367,new_pair,0.9333333333333331,0,layering,1,0.9339081334742061,0.9692307692307691,0.928571428571428,0.9428571428571421,0.9428571428571421,0.75,0,70,385,653543,12.917133331298828,0.861606473838678,0.974941856103233,0.000181172934482,0.000186096423932,0.863157894736842,0.8669660771279881,52,0.9534883720930231,0.8653846153846151,0.8653846153846151,0.8653846153846151
curriculum_projected_v2,0.9507713370472121,0.9927600745758071,0.000122976194835,8,amlnet,lightgbm,0.000134186384532,new_pair,0.935251798561151,0,layering,1,0.9352087059735671,0.9420289855072461,0.928571428571428,0.9571428571428571,0.9571428571428571,0.75,1,70,385,653543,12.965110540390015,0.861398729960226,0.9637287406868771,0.000159121010072,0.000158778279652,0.8865979381443291,0.888836660504269,52,0.955555555555555,0.8653846153846151,0.8653846153846151,0.8653846153846151
