run_name,dataset,detector,augmentation,label_fraction,heldout_typology,detector_hardness,detector_hardness,detector_hardness,ledger_violation_rate,ledger_violation_rate,ledger_violation_rate,mean_flow_residual,mean_flow_residual,mean_flow_residual,profile_drift,profile_drift,profile_drift,acceptance_rate,acceptance_rate,acceptance_rate,categorical_fractionality_rate,categorical_fractionality_rate,categorical_fractionality_rate,negative_feature_rate,negative_feature_rate,negative_feature_rate
,,,,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
cikm_v3_heldout_layering,amlnet,lightgbm,curriculum_projected_v2,1.0,layering,3.790123705968259,0.18109031149531138,3,0.0,0.0,3,0.0,0.0,3,1.9051514116828194,0.15177652868012528,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_layering,amlnet,lightgbm,hard_projected_v2,1.0,layering,7.425933752916332,0.5654518446644805,3,0.0,0.0,3,0.0,0.0,3,1.5555494921146378,0.04600884985172017,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_layering,amlnet,lightgbm,none,1.0,layering,,,0,,,0,,,0,,,0,,,0,,,0,,,0
cikm_v3_heldout_layering,amlnet,lightgbm,plausible_hard_projected_v2,1.0,layering,4.922002432658721,0.5569567821700713,3,0.0,0.0,3,0.0,0.0,3,1.4642273956832064,0.10811919682124398,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_layering,amlnet,lightgbm,plausible_typology_projected_v2,1.0,layering,5.694569149340798,0.46710544747052934,3,0.0,0.0,3,0.0,0.0,3,1.4613882899535329,0.08757287808401788,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_layering,amlnet,lightgbm,random_feasible_v2,1.0,layering,0.024166404029754996,0.016410940305148117,3,0.0,0.0,3,0.0,0.0,3,2.758939829220413,0.0959633110531461,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_layering,amlnet,lightgbm,typology_projected_v2,1.0,layering,8.103010414300513,0.2570480292296545,3,0.0,0.0,3,0.0,0.0,3,1.5047140116214646,0.05213503888135358,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_layering,amlnet,xgboost,curriculum_projected_v2,1.0,layering,2.9552866968181113,0.1450291310426048,3,0.0,0.0,3,0.0,0.0,3,2.017806954360419,0.06152799000780384,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_layering,amlnet,xgboost,hard_projected_v2,1.0,layering,5.682655878958122,0.7443878189613935,3,0.0,0.0,3,0.0,0.0,3,1.66418741773521,0.07496446999581372,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_layering,amlnet,xgboost,none,1.0,layering,,,0,,,0,,,0,,,0,,,0,,,0,,,0
cikm_v3_heldout_layering,amlnet,xgboost,plausible_hard_projected_v2,1.0,layering,4.3996386828350795,0.7206892217950961,3,0.0,0.0,3,0.0,0.0,3,1.5878169961966604,0.07447587469729415,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_layering,amlnet,xgboost,plausible_typology_projected_v2,1.0,layering,5.902689131819288,0.8791555609369479,3,0.0,0.0,3,0.0,0.0,3,1.616203800683345,0.07463789411466386,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_layering,amlnet,xgboost,random_feasible_v2,1.0,layering,0.008774996828700999,0.009678585294385157,3,0.0,0.0,3,0.0,0.0,3,2.758939829220413,0.09596331105314608,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_layering,amlnet,xgboost,typology_projected_v2,1.0,layering,7.113106774354371,0.6891525618112236,3,0.0,0.0,3,0.0,0.0,3,1.6405273529195583,0.0773071516158951,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_structuring,amlnet,lightgbm,curriculum_projected_v2,1.0,structuring,4.181679358202404,0.028080502590251834,3,0.0,0.0,3,0.0,0.0,3,0.8378539885904757,0.0642287534974787,3,0.9489436619718313,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_structuring,amlnet,lightgbm,hard_projected_v2,1.0,structuring,9.13523722629988,0.14716014794529078,3,0.0,0.0,3,0.0,0.0,3,0.5546480731250933,0.08475759684116177,3,0.9489436619718313,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_structuring,amlnet,lightgbm,none,1.0,structuring,,,0,,,0,,,0,,,0,,,0,,,0,,,0
cikm_v3_heldout_structuring,amlnet,lightgbm,plausible_hard_projected_v2,1.0,structuring,8.253673498720618,0.16520989065218367,3,0.0,0.0,3,0.0,0.0,3,0.3802453283232787,0.00909011758931176,3,0.9489436619718313,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_structuring,amlnet,lightgbm,plausible_typology_projected_v2,1.0,structuring,8.485192622662412,0.11234592167258575,3,0.0,0.0,3,0.0,0.0,3,0.37435135943379766,0.019563180256590634,3,0.9489436619718313,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_structuring,amlnet,lightgbm,random_feasible_v2,1.0,structuring,0.025852388515796004,0.026253040768142503,3,0.0,0.0,3,0.0,0.0,3,2.0296535978095886,0.03878053808433806,3,0.9489436619718313,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_structuring,amlnet,lightgbm,typology_projected_v2,1.0,structuring,9.310297793522032,0.2361643161183026,3,0.0,0.0,3,0.0,0.0,3,0.5421166539684611,0.0765397102526673,3,0.9489436619718313,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_structuring,amlnet,xgboost,curriculum_projected_v2,1.0,structuring,4.93978577783608,0.10990622810361632,3,0.0,0.0,3,0.0,0.0,3,0.3957435708771733,0.009194858448421134,3,0.9489436619718313,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_structuring,amlnet,xgboost,hard_projected_v2,1.0,structuring,8.777480348669133,0.09316728851234372,3,0.0,0.0,3,0.0,0.0,3,0.40879008427239066,0.021398520421125545,3,0.9489436619718313,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_structuring,amlnet,xgboost,none,1.0,structuring,,,0,,,0,,,0,,,0,,,0,,,0,,,0
cikm_v3_heldout_structuring,amlnet,xgboost,plausible_hard_projected_v2,1.0,structuring,8.369365279891905,0.10715823532054859,3,0.0,0.0,3,0.0,0.0,3,0.28967367121508764,0.012977062430090357,3,0.9489436619718313,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_structuring,amlnet,xgboost,plausible_typology_projected_v2,1.0,structuring,8.560709611292161,0.12003906966600618,3,0.0,0.0,3,0.0,0.0,3,0.29385954227589667,0.012060581484213965,3,0.9489436619718313,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_structuring,amlnet,xgboost,random_feasible_v2,1.0,structuring,0.011714781078007665,0.007659978840531211,3,0.0,0.0,3,0.0,0.0,3,2.0296535978095886,0.03878053808433815,3,0.9489436619718313,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_v3_heldout_structuring,amlnet,xgboost,typology_projected_v2,1.0,structuring,9.005451979748255,0.12455888495579046,3,0.0,0.0,3,0.0,0.0,3,0.4017658490876547,0.016846029628906023,3,0.9489436619718313,0.0,3,0.0,0.0,3,0.0,0.0,3
