augmentation,auprc,auroc,brier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
random_graph,0.26471635772164803,0.938434886372231,0.0038709812453210004,transxion,lightgbm,0.009063097841554001,0.310754912099276,,1,0.365908117314512,0.20262980445043802,0.368070953436807,0.684035476718403,0.728381374722838,1,0,902,5920,1820462,37.876710414886475,0.311216638422793,0.948722131574221,0.0034446781066210003,0.008365312808905,0.326801152737752,0.390341842864449,779,0.21070234113712302,0.413350449293966,0.7509627727856221,0.7830551989730421
random_graph,0.265645536264846,0.9456518434726711,0.0039039152532350002,transxion,lightgbm,0.009204486641411,0.312532501300052,,1,0.36728621974907105,0.20414402173913002,0.37472283813747204,0.696230598669623,0.7350332594235031,1,1,902,5920,1820462,40.31054902076721,0.30195956479614705,0.952960378133862,0.0034732948059680003,0.008485149849009001,0.32986111111111105,0.393452547656499,779,0.21292491595069102,0.38896020539152704,0.7573812580231061,0.786906290115532
random_graph,0.25537453987046405,0.94424062220374,0.0037212700279160003,transxion,lightgbm,0.008484433406558,0.32044788056518203,,1,0.37341868515568305,0.21095121095121003,0.36141906873614105,0.6906873614190681,0.7272727272727271,1,2,902,5920,1820462,36.72885251045227,0.31362268760153,0.9505113789451811,0.0033224114340750003,0.007849124051457,0.32871870397643504,0.38961864774520505,779,0.213302752293577,0.400513478818998,0.7509627727856221,0.786906290115532
adv_no_projection,0.25464285889924004,0.9414014088010301,0.004234072696905,transxion,lightgbm,0.010658593240009001,0.298704473233928,,1,0.358667698744114,0.19159611163374102,0.36696230598669605,0.6829268292682921,0.7195121951219511,1,0,902,5920,1820462,36.05738711357117,0.317021335197541,0.9487786345694351,0.0037778484897090002,0.009818257183786,0.31061634537062105,0.37897221169035805,779,0.19696969696969602,0.403080872913992,0.7496790757381251,0.7830551989730421
adv_no_projection,0.251052303355353,0.9439170605208331,0.0039938765229250005,transxion,lightgbm,0.009615834548976,0.306826898491434,,1,0.36264921928471405,0.199401794616151,0.364745011086474,0.6796008869179601,0.728381374722838,1,1,902,5920,1820462,36.47780752182007,0.298555035160224,0.952985935173527,0.003569370957113,0.008897056054942001,0.32097367676195804,0.38581600413209605,779,0.20588235294117602,0.390243902439024,0.7560975609756091,0.793324775353016
adv_no_projection,0.251452191882698,0.9442260725483971,0.004094207782523,transxion,lightgbm,0.009974888465161001,0.306809678223996,,1,0.365815630009368,0.19794013517862802,0.36141906873614105,0.6929046563192901,0.7272727272727271,1,2,902,5920,1820462,35.816675901412964,0.304785706463131,0.946196028455979,0.003639524022808,0.009126631212738,0.314451505940867,0.38123069983095803,779,0.20035211267605602,0.396662387676508,0.745827984595635,0.7843388960205391
random_feasible,0.255924872485758,0.940621040355007,0.004091809849846,transxion,lightgbm,0.009179255333860001,0.30000000000000004,,1,0.35734898315989305,0.19367333763718503,0.375831485587583,0.677383592017738,0.73170731707317,1,0,902,5920,1820462,39.63485383987427,0.32750392206126805,0.9480877967692151,0.003639624993689,0.008481810098458002,0.310081743869209,0.37782525002624,779,0.196817710134901,0.406931964056482,0.7483953786906291,0.794608472400513
random_feasible,0.24919537580456402,0.935833804222418,0.004060281712564001,transxion,lightgbm,0.009214267288291,0.29289340101522804,,1,0.346957245090706,0.1899275839368,0.368070953436807,0.6607538802660751,0.710643015521064,1,1,902,5920,1820462,32.93578553199768,0.317176848604287,0.9466882931923271,0.003659832665398,0.008583086504136,0.30432402846195905,0.370170886916934,779,0.193391304347826,0.40821566110397906,0.7368421052631571,0.7779204107830551
random_feasible,0.254837612093671,0.9457461019275941,0.003885295724605,transxion,lightgbm,0.008618234822844,0.301013776969066,,1,0.353682004682623,0.19660441426146003,0.364745011086474,0.6707317073170731,0.71840354767184,1,2,902,5920,1820462,35.88859438896179,0.317095843853455,0.9492792478821641,0.0034718050938300003,0.007971113654872,0.321356711698764,0.38415355209127505,779,0.20703703703703702,0.39922978177150104,0.747111681643132,0.779204107830551
ours,0.24813844031356203,0.9434390423065341,0.004526799485091,transxion,lightgbm,0.010565967470506001,0.27824891129956403,,1,0.34186110708185,0.175382837330251,0.354767184035476,0.674057649667405,0.717294900221729,1,0,902,5920,1820462,39.8014497756958,0.308153050410617,0.9489336698605221,0.004065734766193,0.009750055511983,0.28514156852919004,0.35828256060977304,779,0.177148194271481,0.38767650834403006,0.7355584082156611,0.7766367137355581
ours,0.249051310882023,0.9338642676489721,0.004198740747687,transxion,lightgbm,0.009536584561242002,0.28433034633083004,,1,0.342412286629628,0.18190269600247902,0.370288248337028,0.666297117516629,0.709534368070953,1,1,902,5920,1820462,35.178014278411865,0.313757330347735,0.9505148435513381,0.0037671618496530005,0.008831492743579,0.298208640674394,0.367821088020857,779,0.187603579714948,0.394094993581514,0.739409499358151,0.788189987163029
ours,0.244940582924967,0.9465669616300931,0.004572880363234001,transxion,lightgbm,0.010581299002438,0.275482093663911,,1,0.338231140072468,0.173711638679791,0.34700665188470003,0.666297117516629,0.71840354767184,1,2,902,5920,1820462,34.31629800796509,0.30750816981996204,0.952377437462081,0.004125213298704001,0.009789276112512001,0.286001003512293,0.359199108714847,779,0.177736202057998,0.404364569961489,0.740693196405648,0.7779204107830551
none,0.24369132361995302,0.9352837442299681,0.004911559838361001,transxion,xgboost,0.014101266503445,0.25280646609788904,,1,0.312730570396809,0.158502252252252,0.37250554323725005,0.625277161862527,0.6818181818181811,1,0,902,2960,1817502,33.469154834747314,0.29818253396257,0.9404551240734761,0.00448751387833,0.013295303973602,0.27074235807860203,0.34428626029157405,779,0.16691594376308702,0.403080872913992,0.72400513478819,0.761232349165596
none,0.255943483220455,0.9344531978914551,0.004943021033857,transxion,xgboost,0.014648009584981001,0.25816625366073404,,1,0.31902083877285203,0.162001696352841,0.375831485587583,0.6374722838137471,0.6818181818181811,1,1,902,2960,1817502,33.793346881866455,0.30678485132301203,0.939310960697416,0.004541150100685,0.013786653583265002,0.268398268398268,0.342428931093111,779,0.165137614678899,0.414634146341463,0.718870346598202,0.7573812580231061
none,0.24918816030589502,0.9327645517702571,0.004880042363902001,transxion,xgboost,0.014113812036505,0.25672594619243,,1,0.31580722241217,0.16159586681974702,0.371396895787139,0.6274944567627491,0.684035476718403,1,2,902,2960,1817502,33.65549826622009,0.305487650969055,0.9369917908883381,0.004484043500097,0.013368395636821,0.272660996354799,0.346518199371802,779,0.168165467625899,0.41976893453145003,0.725288831835686,0.766367137355584
random_graph,0.23150337204429003,0.9330129286269081,0.005127116230507001,transxion,xgboost,0.015681673779266003,0.258647976486547,,1,0.31919084035023204,0.16245384833854,0.362527716186252,0.635254988913525,0.687361419068736,1,0,902,5920,1820462,35.30434226989746,0.27875374038868,0.937979243953983,0.004688856512779001,0.014866228818053,0.273035887487875,0.34729031958907003,779,0.168310911808669,0.38125802310654605,0.7291399229781771,0.7689345314505771
random_graph,0.23844167701187102,0.931689742944188,0.005166973522622,transxion,xgboost,0.016039121738311003,0.260637112942748,,1,0.3234573467779,0.16308893225536603,0.36141906873614105,0.6485587583148551,0.696230598669623,1,1,902,5920,1820462,32.50297451019287,0.28099160393057604,0.9339654754436281,0.00473113797145,0.015089010921901002,0.275431861804222,0.351799523095751,779,0.16937149601652401,0.39152759948652105,0.7368421052631571,0.76765083440308
random_graph,0.240860220142555,0.9382586511748511,0.005361227087709,transxion,xgboost,0.016176857495105,0.24629707998307201,,1,0.31152284646188505,0.152196652719665,0.360310421286031,0.6452328159645231,0.695121951219512,1,2,902,5920,1820462,36.951987981796265,0.28943673084508903,0.9386102647878821,0.004899068954353001,0.015260260078744,0.26150675520952604,0.340006448715923,779,0.159141583054626,0.38896020539152704,0.732991014120667,0.7650834403080871
adv_no_projection,0.24416724359701603,0.928248065865327,0.006438698725693,transxion,xgboost,0.021492262313497,0.222476626597977,,1,0.29269519314463904,0.134362756395482,0.376940133037694,0.62860310421286,0.6796008869179601,1,0,902,5920,1820462,30.978485345840454,0.294495273750325,0.932955643525717,0.0059137014065220005,0.020302406095218002,0.237132735986663,0.31988379267535605,779,0.14154228855721301,0.386392811296534,0.718870346598202,0.7637997432605901
adv_no_projection,0.238113286499983,0.931928417587035,0.00657254093123,transxion,xgboost,0.022185902456459003,0.218439173680183,,1,0.287040135777058,0.131992602866389,0.35033259423503305,0.624168514412416,0.6707317073170731,1,1,902,5920,1820462,30.479252338409424,0.292698350795827,0.9364060995356731,0.005979394069357,0.020694533383675003,0.23627984918307401,0.318049246872359,779,0.14117647058823501,0.39537869062901104,0.712451861360718,0.753530166880616
adv_no_projection,0.231315866315211,0.9294031021397311,0.0067710348912770005,transxion,xgboost,0.022872739571865003,0.21351652432231702,,1,0.283855037506318,0.12823371989295201,0.365853658536585,0.614190687361419,0.665188470066518,1,2,902,5920,1820462,30.295183181762695,0.27953213124797704,0.9339964362505201,0.006207341441862001,0.021486715695631,0.22670431625655502,0.30977147585958903,779,0.134481933476908,0.38382541720154,0.707317073170731,0.754813863928113
random_feasible,0.24889876756158702,0.9352735242837501,0.005111374475123,transxion,xgboost,0.015089765344229001,0.25416854438936404,,1,0.31400853019922903,0.15950226244343801,0.370288248337028,0.6263858093126381,0.6718403547671841,1,0,902,5920,1820462,33.008060693740845,0.294764147487362,0.937120598707706,0.004682916007534,0.014295555318883001,0.27232796486090705,0.34554117669274204,779,0.168122928592949,0.40949935815147603,0.7214377406931961,0.753530166880616
random_feasible,0.24475636478605303,0.935205711417264,0.005086323638951,transxion,xgboost,0.015016643623828001,0.24822064056939502,,1,0.308086512890884,0.155258764607679,0.353658536585365,0.618625277161862,0.672949002217294,1,1,902,5920,1820462,32.50763010978699,0.297608791190873,0.934926654361904,0.004696293771282001,0.014207444155936002,0.263767430867407,0.338751970653762,779,0.161645422943221,0.410783055198973,0.720154043645699,0.7573812580231061
