dataset,detector,augmentation,label_fraction,heldout_typology,auprc,auprc,auroc,auroc,recall_at_1pct_fpr,recall_at_1pct_fpr,precision_at_k,precision_at_k,ece,ece,training_seconds,training_seconds
,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
amlnet,lightgbm,curriculum_projected_v2,1,,0.9765801167182464,0.002398283672327023,0.9996589195070581,7.344217094180205e-05,0.990243902439024,0.0,0.952845528455284,0.0037256712967116442,0.00026029406369533335,1.695261263782286e-06,20.252509991327923,0.713765583276144
amlnet,lightgbm,plausible_hard_projected_v2,1,,0.9794138717990352,0.0005146853171640368,0.999728080768458,6.124486365866852e-05,0.9918699186991867,0.0028163427765348905,0.9528455284552836,0.0028163427765348905,0.0003223921318273334,2.007251863967593e-05,21.08301305770874,0.6004623945676094
amlnet,lightgbm,plausible_typology_projected_v2,1,,0.9781744209292477,0.0017153685897211956,0.9996112093320817,9.544197283635138e-05,0.990243902439024,0.0,0.9520325203252028,0.0037256712967117414,0.0003437467786936667,2.9286567946048932e-05,20.083067973454792,0.45111330221840334
amlnet,lightgbm,random_feasible_v2,1,,0.9728795258166271,0.0008322877883317699,0.9992929733869417,0.00016550081441816904,0.9886178861788614,0.0014081713882674613,0.9487804878048781,0.0,0.00027095931561633334,6.2903714018495316e-06,19.289333264033,0.43605074715620784
amlnet,lightgbm,typology_projected_v2,1,,0.9776348677518584,0.0014138234888854875,0.9996819844683221,0.0001384285078467299,0.9910569105691054,0.0014081713882674292,0.95040650406504,0.0014081713882667963,0.00037334797464066673,2.8803353399452177e-05,21.175984462102253,0.4997542129560208
transxion,lightgbm,curriculum_projected_v2,1,,0.2635591613508307,0.005253670903112782,0.938136390879779,0.0009011647038290134,0.7313377679231334,0.003893441889450348,0.365853658536585,0.005543237250554001,0.007522590265146668,0.00027316715125154796,86.14271966616313,3.3848545094907556
transxion,lightgbm,plausible_hard_projected_v2,1,,0.2559062794267954,0.0037292340629873585,0.9323420561574641,0.001571573224190685,0.7261640798226158,0.0044345898004435474,0.36733185513673267,0.003563802941978031,0.007735489941143668,0.000392705955212608,88.3909854888916,4.012474982291971
transxion,lightgbm,plausible_typology_projected_v2,1,,0.2616905558190667,0.009751869500631309,0.9356697688777501,0.0015284950012139965,0.7250554323725055,0.004832482199047315,0.3617886178861784,0.009428936306114272,0.007246555886975001,0.0004312289698028074,91.05207324028015,0.8966379923401417
transxion,lightgbm,random_feasible_v2,1,,0.2686170414685767,0.002481443139541769,0.9432429906337431,0.002403232273469193,0.7368810051736877,0.004615667404581374,0.37213599408721304,0.009428936306114799,0.006042492174987667,0.00032655398258031745,85.39353442192078,0.4703274834460216
transxion,lightgbm,typology_projected_v2,1,,0.25972304928244133,0.0019104637316807933,0.9319024032895517,0.002271711160981155,0.7246858832224681,0.006773947812203626,0.365484109386548,0.007546407190192926,0.007735036238194667,0.0003801229904377202,86.67192737261455,5.4613039746440135
