augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
none,0.058765424203900005,0.8219964330380911,0.001488665089161,6,transxion,lightgbm,0.0014884057490800002,0.0,,0.01,0.0,0.0,0.13636363636363602,0.299334811529933,0.36141906873614105,0.75,0,902,30,1817502,49.041476249694824,0.084847551744841,0.854167056116616,0.001285387064909,0.001285167803171,0.0,0.0,779,0.0,0.19383825417201503,0.38382541720154,0.448010269576379
none,0.09278528979528201,0.8042261384516091,0.001487572111081,6,transxion,lightgbm,0.0014876142190670002,0.0,,0.01,0.0,0.0,0.21064301552106401,0.39135254988913504,0.453436807095343,0.75,1,902,30,1817502,56.39785289764404,0.11138200687033001,0.8426572939416731,0.001286772260926,0.0012873558577400001,0.0,-6.519438533604351e-05,779,0.0,0.21309370988446702,0.441591784338896,0.52374839537869
none,0.015565118473384001,0.7817544037824301,0.0014888793237790002,6,transxion,lightgbm,0.0014883410271050001,0.0,,0.01,0.0,0.0,0.060975609756097005,0.13636363636363602,0.190687361419068,0.75,2,902,30,1817502,59.1077241897583,0.023867478618541,0.836267813377048,0.0012863818948080001,0.0012864802204130001,0.0,-4.6099353920102826e-05,779,0.0,0.07188703465982,0.19127086007702102,0.272143774069319
none,0.095528431051625,0.834319636490487,0.001481233157673,6,transxion,lightgbm,0.0014775467097960001,0.004419889502762,,0.05,0.038390142912280004,0.6666666666666661,0.20620842572062,0.38470066518847,0.464523281596452,0.75,0,902,148,1817502,94.73291850090027,0.11576923893106202,0.865917168183259,0.0012840844592750002,0.001282327281553,0.002547770700636,0.014523578080324001,779,0.16666666666666602,0.227214377406931,0.42618741976893404,0.522464698331193
none,0.084991627084037,0.844214663008869,0.00148667278082,6,transxion,lightgbm,0.001483245840257,0.0,,0.05,-7.015988730655556e-05,0.0,0.184035476718403,0.34700665188470003,0.42239467849223905,0.75,1,902,148,1817502,79.6876928806305,0.13175920615283002,0.889924502031021,0.001275578155683,0.0012743261414830001,0.0051150895140660005,0.041318320146813005,779,0.6666666666666661,0.24133504492939603,0.47240051347881906,0.541720154043645
none,0.119439548367786,0.8769340650305341,0.001483904192814,6,transxion,lightgbm,0.0014806758702240002,0.002209944751381,,0.05,0.019152107439603,0.33333333333333304,0.23835920177383502,0.42128603104212803,0.497782705099778,0.75,2,902,148,1817502,84.86318755149841,0.14366313486953902,0.8838503960996381,0.0012774452361330002,0.001275121188732,0.002551020408163,0.015930385855845,779,0.2,0.26700898587933203,0.49679075738125805,0.5609756097560971
none,0.18211664675635,0.874957589926399,0.00141988714117,6,transxion,lightgbm,0.001132388642375,0.20592823712948502,,0.25,0.224736296580369,0.34736842105263105,0.292682926829268,0.5676274944567621,0.613082039911308,0.75,0,902,740,1817502,98.7457766532898,0.23170109313471302,0.9052792673586391,0.001195153220934,0.00089756944643,0.274128142741281,0.28348460215407,779,0.372246696035242,0.340179717586649,0.658536585365853,0.7086007702182281
none,0.161887692514139,0.916760272687114,0.0014545145290260002,6,transxion,lightgbm,0.0011046200736350002,0.17041800643086802,,0.25,0.19012729441785903,0.309941520467836,0.27494456762749403,0.546563192904656,0.631929046563192,0.75,1,902,740,1817502,99.94794249534607,0.23776196435611102,0.924552239169337,0.001169196531899,0.000806814277447,0.277310924369747,0.290956345639911,779,0.40145985401459805,0.346598202824133,0.650834403080872,0.7163029525032091
none,0.16383391220339602,0.9012069330385091,0.0014489223151830002,6,transxion,lightgbm,0.001131307868213,0.21725731895223402,,0.25,0.23518736143824903,0.356060606060606,0.292682926829268,0.51330376940133,0.584257206208425,0.75,2,902,740,1817502,101.80327796936035,0.22958824025535401,0.9159481942299791,0.0012139360853400001,0.0008980103141680001,0.26787181594083803,0.278365301858351,779,0.37214611872146103,0.340179717586649,0.6418485237483951,0.684210526315789
none,0.26664223402290305,0.9460071508577901,0.003223432608482,6,transxion,lightgbm,0.005749641147794001,0.32773595830920604,,1.0,0.37161031054527405,0.221786833855799,0.38470066518847,0.68070953436807,0.7195121951219511,0.75,0,902,2960,1817502,102.68859958648682,0.327850961418001,0.9478956012963481,0.0028988096610560003,0.005396429243168001,0.342566061763769,0.395405418289802,779,0.22777307366638402,0.41206675224646905,0.745827984595635,0.7894736842105261
none,0.27803847827496103,0.9432027070811261,0.0030898272994530004,6,transxion,lightgbm,0.0053929437767680005,0.342754058929645,,1.0,0.384096975809719,0.23514851485148502,0.368070953436807,0.68070953436807,0.729490022172949,0.75,1,902,2960,1817502,98.32664847373962,0.34807347275551304,0.9477709794340831,0.00278979355604,0.005100861230355001,0.355700325732899,0.40753412447785303,779,0.23832387603666502,0.42618741976893404,0.7560975609756091,0.7907573812580231
none,0.270090060963429,0.9469385890405111,0.0031594350243270004,6,transxion,lightgbm,0.005783959405843001,0.34030026493965204,,1.0,0.38389178778897803,0.23166332665330602,0.36363636363636304,0.685144124168514,0.7305986696230591,0.75,2,902,2960,1817502,97.19416284561157,0.349778746521107,0.9502763776585771,0.0028338798666030004,0.0053988939609160005,0.355121951219512,0.40708700577705903,779,0.23780487804878,0.42362002567394,0.7483953786906291,0.79204107830552
random_feasible_v2,0.04923588583592001,0.8147603005951821,0.0014885794151880002,6,transxion,lightgbm,0.001488387267241,0.0,,0.01,0.0,0.0,0.145232815964523,0.254988913525498,0.323725055432372,0.75,0,902,52,1817524,53.281341314315796,0.07690006484096401,0.8515477523346331,0.0012857457723180002,0.001285389566193,0.0,0.0,779,0.0,0.188703465982028,0.35044929396662305,0.421052631578947
random_feasible_v2,0.059985008665566004,0.812453940141966,0.0014887602997240002,6,transxion,lightgbm,0.0014882324236590002,0.0,,0.01,0.0,0.0,0.157427937915742,0.310421286031042,0.388026607538802,0.75,1,902,52,1817524,57.78183031082153,0.08477264244091401,0.846318322900636,0.001285657186831,0.0012861434246740002,0.0,0.0,779,0.0,0.178433889602053,0.369704749679075,0.458279845956354
