acceptance_rate,augmentation,dataset,detector,detector_hardness,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate
0.06486486486486401,random_graph,transxion,lightgbm,0.009757712656785001,1480,,1,0.935135135135135,0.23765820200758103,0.20753755938930002,0.56933125885274,0.5,0,0.05
0.07364864864864801,random_graph,transxion,lightgbm,0.010684421975818,1480,,1,0.926351351351351,0.23631082800768202,0.20633021116732303,0.549654371196724,0.5,1,0.05
0.07905405405405401,random_graph,transxion,lightgbm,0.010876851219483001,1480,,1,0.920945945945945,0.23769741908639502,0.206793328053709,0.5590094592092181,0.5,2,0.05
0.04054054054054,adv_no_projection,transxion,lightgbm,0.033811170366443,1480,,1,0.9594594594594591,0.40162697037312806,0.380851443589166,0.656738237169959,0.5,0,0.02
0.047297297297297,adv_no_projection,transxion,lightgbm,0.036498565417473004,1480,,1,0.9527027027027021,0.39341095705906504,0.37792186293282004,0.648730748389932,0.5,1,0.02
0.042567567567567,adv_no_projection,transxion,lightgbm,0.038549183940396005,1480,,1,0.957432432432432,0.396037919439625,0.37444137716136705,0.6391551337682021,0.5,2,0.02
0.9500000000000001,random_feasible,transxion,lightgbm,0.009757712656785001,1480,,1,0.0,0.0,0.0,0.5208906312440651,0.5,0,0.0
0.9500000000000001,random_feasible,transxion,lightgbm,0.010684421975818,1480,,1,0.0,0.0,0.0,0.499026231226292,0.5,1,0.0
0.9500000000000001,random_feasible,transxion,lightgbm,0.010876851219483001,1480,,1,0.0,0.0,0.0,0.51069396448937,0.5,2,0.0
0.9500000000000001,ours,transxion,lightgbm,0.033811170366443,1480,,1,0.0,0.0,0.0,0.522539943248976,0.5,0,0.0
0.9500000000000001,ours,transxion,lightgbm,0.036498565417473004,1480,,1,0.0,0.0,0.0,0.530008930984157,0.5,1,0.0
0.9500000000000001,ours,transxion,lightgbm,0.038549183940396005,1480,,1,0.0,0.0,0.0,0.52143400580801,0.5,2,0.0
0.06486486486486401,random_graph,transxion,graphsage_lite,0.009757712656785001,1480,,1,0.935135135135135,0.23765820200758103,0.20753755938930002,0.56933125885274,0.5,0,0.05
0.07364864864864801,random_graph,transxion,graphsage_lite,0.010684421975818,1480,,1,0.926351351351351,0.23631082800768202,0.20633021116732303,0.549654371196724,0.5,1,0.05
0.07905405405405401,random_graph,transxion,graphsage_lite,0.010876851219483001,1480,,1,0.920945945945945,0.23769741908639502,0.206793328053709,0.5590094592092181,0.5,2,0.05
0.04054054054054,adv_no_projection,transxion,graphsage_lite,0.033811170366443,1480,,1,0.9594594594594591,0.40162697037312806,0.380851443589166,0.656738237169959,0.5,0,0.02
0.047297297297297,adv_no_projection,transxion,graphsage_lite,0.036498565417473004,1480,,1,0.9527027027027021,0.39341095705906504,0.37792186293282004,0.648730748389932,0.5,1,0.02
0.042567567567567,adv_no_projection,transxion,graphsage_lite,0.038549183940396005,1480,,1,0.957432432432432,0.396037919439625,0.37444137716136705,0.6391551337682021,0.5,2,0.02
0.9500000000000001,random_feasible,transxion,graphsage_lite,0.009757712656785001,1480,,1,0.0,0.0,0.0,0.5208906312440651,0.5,0,0.0
0.9500000000000001,random_feasible,transxion,graphsage_lite,0.010684421975818,1480,,1,0.0,0.0,0.0,0.499026231226292,0.5,1,0.0
0.9500000000000001,random_feasible,transxion,graphsage_lite,0.010876851219483001,1480,,1,0.0,0.0,0.0,0.51069396448937,0.5,2,0.0
0.9500000000000001,ours,transxion,graphsage_lite,0.033811170366443,1480,,1,0.0,0.0,0.0,0.522539943248976,0.5,0,0.0
0.9500000000000001,ours,transxion,graphsage_lite,0.036498565417473004,1480,,1,0.0,0.0,0.0,0.530008930984157,0.5,1,0.0
0.9500000000000001,ours,transxion,graphsage_lite,0.038549183940396005,1480,,1,0.0,0.0,0.0,0.52143400580801,0.5,2,0.0
0.074152542372881,random_graph,amlnet,lightgbm,5.820555477193504e-08,472,,1,0.9258474576271181,0.23049385871611602,0.20478660357953402,2.188775625544834,0.5,0,0.05
0.072033898305084,random_graph,amlnet,lightgbm,7.726054070546336e-08,472,,1,0.9279661016949151,0.23963938378834101,0.20939257402878703,2.12072052816171,0.5,1,0.05
0.076271186440677,random_graph,amlnet,lightgbm,8.49612840003827e-08,472,,1,0.9237288135593221,0.237278835629659,0.19885507056152701,2.006573313919654,0.5,2,0.05
0.040254237288135,adv_no_projection,amlnet,lightgbm,6.142517030797589e-08,472,,1,0.9597457627118641,0.406332887546121,0.409045151790395,2.132764170419878,0.5,0,0.02
0.042372881355932,adv_no_projection,amlnet,lightgbm,6.53082191741819e-08,472,,1,0.957627118644067,0.423405221972498,0.421267867086134,2.063243488844905,0.5,1,0.02
0.044491525423728,adv_no_projection,amlnet,lightgbm,7.529412705725995e-08,472,,1,0.9555084745762711,0.40742012225071106,0.392735288326776,2.115537268720979,0.5,2,0.02
0.949152542372881,random_feasible,amlnet,lightgbm,5.820555477193504e-08,472,,1,0.0,0.0,0.0,2.187247369814857,0.5,0,0.0
0.949152542372881,random_feasible,amlnet,lightgbm,7.726054070546336e-08,472,,1,0.0,0.0,0.0,2.114115930049567,0.5,1,0.0
0.949152542372881,random_feasible,amlnet,lightgbm,8.49612840003827e-08,472,,1,0.0,0.0,0.0,2.013116906891561,0.5,2,0.0
0.949152542372881,ours,amlnet,lightgbm,6.142517030797589e-08,472,,1,0.0,0.0,0.0,2.130136114997175,0.5,0,0.0
0.949152542372881,ours,amlnet,lightgbm,6.53082191741819e-08,472,,1,0.0,0.0,0.0,2.064402790233099,0.5,1,0.0
